,Predicted_Type,WindowFloatGlassTypeProbability,WindowNon-floatGlassTypeProbability,VehicleWindowGlassTypeProbability,ContainersTypeProbability,TablewareTypeProbability,VehicleHeadlampsTypeProbability
61,WinNF,0.339179629607626,0.350876514120259,0.0526314448537289,0.0467841258169055,0.0526314431431454,0.157896842458335
62,WinNF,0.339179657900124,0.35087648173129,0.05263144341894,0.0467841146919975,0.0526314373110115,0.157896864946636
63,WinNF,0.339179627547792,0.350876478362051,0.0526314339190925,0.0467841241560643,0.0526314417708923,0.157896894244107
64,WinNF,0.339179614580891,0.350876476922669,0.0526314298606377,0.0467841281992339,0.0526314436762097,0.157896906760359
65,WinNF,0.339179629605094,0.350876478590421,0.0526314345629985,0.0467841235145835,0.0526314414685986,0.157896892258305
66,WinNF,0.339179633860264,0.350876479062763,0.052631435894806,0.046784122187792,0.0526314408433567,0.157896888151018
67,WinNF,0.339179657900124,0.35087648173129,0.05263144341894,0.0467841146919975,0.0526314373110115,0.157896864946636
68,WinNF,0.339179657900124,0.35087648173129,0.05263144341894,0.0467841146919975,0.0526314373110115,0.157896864946636
69,WinNF,0.33917963576922,0.350876479274665,0.0526314364922821,0.0467841215925663,0.0526314405628603,0.157896886308406
70,WinNF,0.339179613507239,0.350876476803489,0.0526314295245998,0.0467841285340062,0.052631443833969,0.157896907796698
71,WinNF,0.339179381022414,0.350876798697989,0.0526314574601263,0.0467842235632887,0.0526314943857698,0.157896644870413
72,WinNF,0.339179594680377,0.35087655410462,0.0526314466249829,0.0467841395506694,0.0526314503429473,0.157896814696403
73,WinNF,0.339179452599665,0.35087671675713,0.0526314538302646,0.046784195418331,0.0526314796310483,0.15789670176356
74,WinNF,0.33917949575574,0.350876667352517,0.0526314516417098,0.0467841784488954,0.0526314707349827,0.157896736066156
75,WinNF,0.339179465863233,0.350876701573141,0.0526314531576354,0.0467841902029524,0.0526314768969358,0.157896712306103
76,WinNF,0.339179466765334,0.350876700540425,0.0526314531118875,0.0467841898482366,0.0526314767109794,0.157896713023138
77,WinNF,0.339179518948021,0.350876640802238,0.0526314504655694,0.0467841693294407,0.0526314659541941,0.157896754500537
78,WinNF,0.339179492616175,0.350876670946657,0.0526314518009252,0.0467841796834059,0.0526314713821632,0.157896733570674
79,WinNF,0.339179508419079,0.35087665285566,0.0526314509995192,0.0467841734695339,0.0526314681245992,0.157896746131609
80,WinNF,0.339179435784135,0.350876736007368,0.0526314546830226,0.0467842020303805,0.0526314830973518,0.157896688397742
81,WinNF,0.339179423570131,0.350876749989827,0.0526314553024255,0.0467842068330599,0.0526314856151103,0.157896678689446
82,WinNF,0.339179480824612,0.350876684445514,0.0526314523989056,0.0467841843199762,0.0526314738128414,0.157896724198151
83,WinNF,0.339179542996499,0.350876613271791,0.0526314492460085,0.046784159873321,0.0526314609969112,0.157896773615469
84,WinNF,0.339179474565405,0.350876691610986,0.052631452716326,0.0467841867811638,0.0526314751030956,0.157896719223023
85,WinNF,0.33917922511204,0.350876977182418,0.0526314653667171,0.0467842848689832,0.0526315265246628,0.157896520945179
86,WinNF,0.339179518419259,0.350876641407559,0.0526314504923843,0.0467841695373557,0.0526314660631915,0.157896754080251
87,WinNF,0.339179463994356,0.350876703712611,0.0526314532524109,0.0467841909378151,0.0526314772821806,0.157896710820627
88,WinNF,0.339179525684872,0.350876633089961,0.0526314501239262,0.0467841666804385,0.0526314645654793,0.157896759855323
89,WinNF,0.339179504888547,0.350876656897375,0.0526314511785616,0.0467841748577769,0.0526314688523726,0.157896743325366
90,WinNF,0.339179472890059,0.350876693528905,0.0526314528012871,0.0467841874399281,0.0526314754484466,0.157896717891374
91,WinNF,0.339179616311081,0.350876529342009,0.0526314455280323,0.0467841310452474,0.0526314458840567,0.157896831889573
92,WinNF,0.339179506378125,0.350876655192122,0.0526314511030213,0.0467841742720589,0.0526314685453154,0.157896744509357
93,WinNF,0.339179478534392,0.350876687067333,0.0526314525150485,0.0467841852205153,0.0526314742849405,0.157896722377771
94,WinNF,0.33917951202487,0.350876648727789,0.0526314508166603,0.0467841720516982,0.0526314673813121,0.157896748997671
95,WinNF,0.339179529034437,0.350876629255415,0.052631449954061,0.0467841653633537,0.0526314638750099,0.157896762517724
96,WinNF,0.33917962097405,0.35087652400389,0.0526314452915607,0.0467841292117188,0.0526314449228458,0.157896835595935
97,WinNF,0.339179625990081,0.350876518261589,0.0526314450371843,0.0467841272393626,0.0526314438888558,0.157896839582928
98,WinNF,0.339179597641264,0.350876550715027,0.0526314464748285,0.0467841383864174,0.0526314497325988,0.157896817049865
99,WinNF,0.339179588880336,0.350876560744448,0.0526314469191184,0.0467841418313071,0.0526314515385509,0.15789681008624
100,WinNF,0.339179627904101,0.350876516070438,0.0526314449401192,0.0467841264867496,0.0526314434943052,0.157896841104287
101,WinNF,0.339179590858231,0.350876558480174,0.0526314468188141,0.0467841410535778,0.0526314511308334,0.15789681165837
102,WinNF,0.339179620443121,0.350876524611692,0.0526314453184855,0.0467841294204857,0.05263144503229,0.157896835173926
103,WinNF,0.339179657900124,0.35087648173129,0.05263144341894,0.0467841146919975,0.0526314373110115,0.157896864946636
104,WinNF,0.339179298109003,0.350876441792672,0.0526313308095425,0.0467842268774128,0.0526314901776111,0.157897212233759
105,WinNF,0.339179554008087,0.350876470198812,0.0526314109022187,0.0467841470862563,0.0526314525765944,0.157896965228032
106,WinNF,0.339179528422871,0.350876569250404,0.0526314455130897,0.0467841275276342,0.0526313971698161,0.157896932116185
107,WinNF,0.339179001170053,0.350876677667339,0.0526313503191981,0.0467842468119233,0.0526313777016054,0.157897346329881
108,WinNF,0.339176153573709,0.35087621464712,0.0526303976265953,0.046785174417486,0.0526318814168293,0.15790017831826
109,WinNF,0.339179632130116,0.350876525391752,0.0526314548118678,0.0467841101549305,0.0526314140838515,0.157896863427482
110,WinNF,0.339179626361092,0.350876535165836,0.0526314573623548,0.0467841091392363,0.0526314088840861,0.157896863087395
111,WinNF,0.339179516647206,0.350876617723136,0.0526314626491399,0.0467841177463263,0.0526313699940546,0.157896915240136
112,WinNF,0.33917948942259,0.350876626092262,0.05263145889286,0.0467841231566787,0.0526313673797571,0.157896935055852
113,WinNF,0.339179452174581,0.350876559502783,0.0526314211115166,0.0467841516493082,0.0526314091189183,0.157897006442893
114,WinNF,0.339179608231036,0.350876538591964,0.052631445937793,0.0467841342224069,0.0526314475496539,0.157896825467147
115,WinNF,0.339179602325337,0.350876545352747,0.0526314462372867,0.04678413654459,0.0526314487670374,0.157896820773001
116,WinNF,0.339179599748347,0.350876548302859,0.0526314463679727,0.0467841375578899,0.0526314492982507,0.15789681872468
117,WinNF,0.339179588250961,0.35087656146495,0.0526314469510357,0.046784142078784,0.0526314516682884,0.157896809585981
118,WinNF,0.339179533230406,0.350876624451913,0.0526314497412725,0.0467841637134535,0.052631463010065,0.15789676585289
119,WinNF,0.339179503288441,0.35087665872916,0.0526314512597071,0.0467841754869559,0.0526314691822137,0.157896742053522
120,WinNF,0.339179526313081,0.350876632370794,0.052631450092068,0.0467841664334199,0.0526314644359821,0.157896760354655
121,WinNF,0.339179606891634,0.350876540125297,0.0526314460057176,0.0467841347490738,0.0526314478257543,0.157896824402523
122,WinNF,0.339179494893095,0.350876668340064,0.0526314516854568,0.0467841787880967,0.0526314709128058,0.157896735380482
123,WinNF,0.339179545272707,0.350876610666012,0.052631449130576,0.0467841589782916,0.0526314605277003,0.157896775424713
124,WinNF,0.339179550738262,0.350876604409102,0.0526314488534035,0.0467841568291773,0.052631459401047,0.157896779769009
125,WinNF,0.339179627613387,0.350876478369333,0.0526314339396227,0.0467841241356114,0.052631441761254,0.157896894180792
126,WinNF,0.339179608330431,0.350876538478177,0.0526314459327524,0.0467841341833235,0.0526314475291648,0.157896825546151
127,WinNF,0.339179564573866,0.350876588570245,0.0526314481517637,0.04678415138887,0.0526314565490159,0.157896790766239
128,WinNF,0.339179635411914,0.350876479235003,0.0526314363804503,0.0467841217039769,0.0526314406153619,0.157896886653294
129,WinNF,0.339179657900124,0.35087648173129,0.05263144341894,0.0467841146919975,0.0526314373110115,0.157896864946636
130,WinNF,0.339179644620751,0.350876504229676,0.0526314492897546,0.0467841123540314,0.0526314253419752,0.157896864163811
131,WinNF,0.339179615886009,0.350876506708531,0.0526314426671919,0.0467841197817988,0.0526314262725812,0.157896888683888
132,WinNF,0.339179456873926,0.350876536875186,0.0526314128996103,0.0467841564401147,0.0526314218706514,0.157897015040512
133,WinNF,0.339179587364704,0.350876562479528,0.0526314469959801,0.0467841424272699,0.052631451850979,0.157896808881539
134,WinNF,0.339179575461766,0.350876576105889,0.0526314475996096,0.0467841471076315,0.0526314543046159,0.157896799420488
135,WinNF,0.339179586442035,0.35087656353579,0.0526314470427711,0.0467841427900731,0.0526314520411753,0.157896808148156
136,WinNF,0.339179575048498,0.350876576578994,0.0526314476205675,0.0467841472701331,0.0526314543898058,0.157896799092001
137,WinNF,0.339179592566682,0.350876556524357,0.052631446732174,0.0467841403817968,0.0526314507786583,0.157896813016332
138,WinNF,0.339179541299133,0.350876615214918,0.0526314493320863,0.0467841605407437,0.0526314613468013,0.157896772266317
139,WinNF,0.339179511877541,0.350876648896449,0.0526314508241317,0.0467841721096295,0.052631467411682,0.157896748880567
140,WinNF,0.33917951474849,0.350876645609816,0.0526314506785384,0.0467841709807413,0.0526314668198729,0.157896751162541
141,WinNF,0.339179549063876,0.350876606325921,0.0526314489383159,0.0467841574875636,0.0526314597461999,0.157896778438124
142,WinNF,0.339179612830182,0.350876533326908,0.052631445704558,0.0467841324139738,0.0526314466015992,0.157896829122779
143,WinNF,0.339179525065776,0.350876633798696,0.0526314501553221,0.0467841669238737,0.052631464693098,0.157896759363234
144,WinNF,0.339179551109247,0.350876603984401,0.0526314488345898,0.0467841566833017,0.052631459324573,0.157896780063887
145,WinNF,0.339179583693691,0.350876566682065,0.0526314471821469,0.0467841438707509,0.0526314526077108,0.157896805963635
146,WinNF,0.339179602333028,0.350876545343943,0.0526314462368967,0.0467841365415659,0.0526314487654521,0.157896820779114
147,WinNF,0.339179601771394,0.350876545986896,0.0526314462653786,0.0467841367624062,0.0526314488812256,0.1578968203327
148,WinNF,0.339179532898378,0.350876624832015,0.0526314497581105,0.0467841638440106,0.0526314630785084,0.157896765588978
149,WinNF,0.339179556659221,0.350876597630848,0.0526314485531361,0.0467841545009927,0.0526314581805176,0.157896784475284
150,WinNF,0.339179524544582,0.350876634395353,0.0526314501817532,0.0467841671288127,0.0526314648005354,0.157896758948964
151,WinNF,0.339179536502786,0.350876620705726,0.0526314495753216,0.0467841624267187,0.0526314623355062,0.157896768453941
152,WinNF,0.339179628683424,0.350876478488112,0.0526314342745292,0.0467841238019663,0.0526314416040259,0.157896893147943
153,WinNF,0.33917962007471,0.350876525033445,0.0526314453371686,0.0467841295653488,0.0526314451082332,0.157896834881094
154,WinNF,0.339179548034514,0.350876607504324,0.0526314489905176,0.0467841578923199,0.0526314599583897,0.157896777619935
155,WinNF,0.339179583549193,0.350876566847485,0.0526314471894748,0.0467841439275691,0.0526314526374972,0.15789680584878
156,WinNF,0.339179568152352,0.350876584473631,0.0526314479702892,0.046784149981771,0.0526314558113572,0.1578967936106
157,WinNF,0.339179582305691,0.350876568271034,0.0526314472525361,0.0467841444165275,0.0526314528938292,0.157896804860382
158,WinNF,0.339179635522222,0.350876479247248,0.0526314364149754,0.0467841216695818,0.0526314405991535,0.157896886546819
159,WinNF,0.339179613901926,0.350876532099987,0.052631445650207,0.0467841319925529,0.0526314463806731,0.157896829974655
160,WinNF,0.339179614669465,0.350876531221315,0.0526314456112831,0.0467841316907484,0.0526314462224548,0.157896830584733
161,WinNF,0.339179626602516,0.350876517560479,0.0526314450061261,0.0467841269985467,0.0526314437626102,0.157896840069722
162,WinNF,0.339179657900124,0.35087648173129,0.05263144341894,0.0467841146919975,0.0526314373110115,0.157896864946636
163,WinNF,0.339179620059387,0.350876477530806,0.0526314315753286,0.0467841264910009,0.052631442871216,0.157896901472261
164,WinNF,0.339179466145835,0.350876701249621,0.0526314531433039,0.0467841900918301,0.052631476838681,0.157896712530729
165,WinNF,0.339179657900124,0.35087648173129,0.05263144341894,0.0467841146919975,0.0526314373110115,0.157896864946636
166,WinNF,0.339179641494302,0.350876509526617,0.0526314506719587,0.0467841118035888,0.0526314225240275,0.157896863979506
167,WinNF,0.339179638378921,0.350876514804806,0.0526314520492694,0.046784111255095,0.0526314197160564,0.157896863795852
168,WinNF,0.339179615220651,0.350876554040361,0.0526314622875461,0.046784107177851,0.0526313988429315,0.157896862430659
169,WinNF,0.339179628508316,0.350876531527934,0.0526314564130665,0.0467841095172765,0.0526314108194326,0.157896863213975
170,WinNF,0.33917962171084,0.350876543044455,0.052631459418232,0.0467841083205133,0.0526314046926993,0.15789686281326
171,WinNF,0.339179570256376,0.350876536901595,0.0526314431333548,0.046784124480902,0.0526314125036444,0.157896912724127
172,WinNF,0.339179144282867,0.350876897485741,0.0526315431438737,0.0467840987711855,0.0526313666663451,0.157896949649987
173,WinNF,0.339179160687376,0.350876884528011,0.0526315398213669,0.0467840996859232,0.0526313692517997,0.157896946025523
174,WinNF,0.339179604485766,0.350876572227778,0.0526314670334413,0.0467841052878676,0.0526313891673159,0.157896861797831
175,WinNF,0.339179657900124,0.35087648173129,0.05263144341894,0.0467841146919975,0.0526314373110115,0.157896864946636
176,WinNF,0.339179628774293,0.350876531077305,0.0526314562954778,0.0467841095641046,0.0526314110591649,0.157896863229654
177,WinNF,0.339179657900124,0.35087648173129,0.05263144341894,0.0467841146919975,0.0526314373110115,0.157896864946636
178,WinNF,0.339179657900124,0.35087648173129,0.05263144341894,0.0467841146919975,0.0526314373110115,0.157896864946636
179,WinNF,0.339179657900124,0.35087648173129,0.05263144341894,0.0467841146919975,0.0526314373110115,0.157896864946636
180,WinNF,0.339179657900124,0.35087648173129,0.05263144341894,0.0467841146919975,0.0526314373110115,0.157896864946636
181,WinNF,0.339179405701647,0.350876770445473,0.052631456208581,0.0467842138591434,0.0526314892984664,0.157896664486689
182,WinNF,0.339179642832449,0.350876507259481,0.0526314500803633,0.046784112039183,0.0526314237301335,0.15789686405839
183,WinNF,0.339179621294409,0.350876543749988,0.0526314596023365,0.0467841082471964,0.0526314043173592,0.157896862788711
184,WinNF,0.339179631156958,0.35087652704051,0.052631455242101,0.0467841099835965,0.0526314132067203,0.157896863370114
185,WinNF,0.339179538838579,0.350876618031735,0.0526314494568675,0.0467841615082599,0.0526314618540127,0.157896770310546
186,WinNF,0.339177891506149,0.350878503875499,0.0526315329962536,0.0467848092594447,0.0526318014297474,0.157895460932906
187,WinNF,0.339179594791203,0.350876553977748,0.0526314466193627,0.0467841395070916,0.0526314503201021,0.157896814784493
188,WinNF,0.339179595450275,0.350876474799085,0.0526314238730286,0.0467841341642929,0.0526314464872048,0.157896925226113
189,WinNF,0.339179512226794,0.35087646556089,0.0526313978252769,0.0467841601139564,0.0526314587158101,0.157897005557273
190,WinNF,0.339179595741031,0.35087647483136,0.0526314239640311,0.0467841340736331,0.052631446444482,0.157896924945462
191,WinNF,0.339179617749796,0.350876534386733,0.0526314502218156,0.0467841235463331,0.0526314320995991,0.157896841995724
192,WinNF,0.339179631064495,0.350876527197164,0.0526314552829789,0.0467841099673174,0.0526314131233812,0.157896863364663
193,WinNF,0.339179626994201,0.350876534093201,0.0526314570824572,0.0467841092507015,0.0526314094547229,0.157896863124717
194,WinNF,0.339179627122807,0.350876533875311,0.0526314570256003,0.0467841092733439,0.0526314095706391,0.157896863132298
195,WinNF,0.339179626003473,0.350876535771726,0.0526314575204581,0.046784109076274,0.0526314085617555,0.157896863066313
196,WinNF,0.339179621794332,0.350876542903002,0.0526314593813206,0.0467841083352128,0.0526314047679518,0.157896862818182
197,WinNF,0.339179613717877,0.350876556586413,0.0526314629519229,0.0467841069132726,0.052631397488444,0.15789686234207
198,WinNF,0.339179631692606,0.350876526132996,0.0526314550052908,0.0467841100779026,0.0526314136895133,0.15789686340169
199,WinNF,0.339179620633289,0.35087654487008,0.0526314598946175,0.0467841081307998,0.0526314037214758,0.157896862749738
200,WinNF,0.339179631784507,0.350876525977294,0.0526314549646613,0.0467841100940828,0.0526314137723461,0.157896863407108
201,WinNF,0.339179634331553,0.350876521662,0.052631453838612,0.0467841105425154,0.0526314160680617,0.157896863557258
202,WinNF,0.339179657900124,0.35087648173129,0.05263144341894,0.0467841146919975,0.0526314373110115,0.157896864946636
203,WinNF,0.339179633260286,0.350876523476978,0.0526314543122192,0.0467841103539083,0.0526314151025023,0.157896863494106
204,WinNF,0.339179626673114,0.350876534637197,0.0526314572244097,0.046784109194171,0.0526314091653196,0.157896863105789
205,WinNF,0.339179632272977,0.350876525149712,0.0526314547487088,0.0467841101800827,0.0526314142126159,0.157896863435904
206,WinNF,0.339179628847953,0.350876530952509,0.0526314562629129,0.046784109577073,0.0526314111255561,0.157896863233997
207,WinNF,0.339179627539829,0.350876533168777,0.0526314568412346,0.0467841093467649,0.0526314099465117,0.157896863156882
208,WinNF,0.339179643928713,0.350876505402152,0.0526314495957049,0.0467841122321912,0.0526314247182237,0.157896864123015
209,WinNF,0.339179619788858,0.350876546300744,0.0526314602679407,0.0467841079821293,0.0526314029603692,0.157896862699958
210,WinNF,0.33917961254581,0.350876558572171,0.0526314634700941,0.0467841067069185,0.052631396432031,0.157896862272976
211,WinNF,0.33917962837163,0.350876531759511,0.0526314564734953,0.0467841094932117,0.0526314106962344,0.157896863205917
212,WinNF,0.339179635376092,0.350876519892305,0.0526314533768209,0.046784110726417,0.0526314170095311,0.157896863618834
213,WinNF,0.339179625186178,0.350876537156416,0.0526314578817845,0.0467841089323811,0.0526314078251072,0.157896863018133
214,WinNF,0.339179621900682,0.35087654272282,0.0526314593343032,0.0467841083539368,0.0526314048638078,0.157896862824451
