,Predicted_RetailPrice
193,24767.5383742134
194,24436.3380024484
195,55536.3076896832
196,56561.962171483
197,49162.9114742709
198,52589.022676281
199,53466.3728266368
200,55277.6536898186
201,54552.1221915573
202,21834.201189628
203,19959.1544065307
204,20308.3021631413
205,18622.6826127378
206,20880.4335650156
207,16544.4647466342
208,19588.2422114169
209,20725.0933224223
210,20608.9693744578
211,19259.2945286972
212,19820.8639687324
213,21025.5920875548
214,19877.1120990258
215,21512.1307817054
216,36210.0905273252
217,33794.322162757
218,37819.2736035839
219,37093.5473894019
220,35656.5606753687
221,38531.826464968
222,37788.8800795994
223,23310.203996062
224,28286.9901851436
225,24721.0333707792
226,20119.7089937687
227,25242.7289216804
228,25584.1505225011
229,25113.2505552445
230,30374.0343970739
231,29442.890791239
232,30657.0885759293
233,26523.3932605035
234,30482.6269051692
235,32552.2103361506
236,30258.740330214
237,28870.4079572997
238,29081.6619778019
239,32030.1770034316
240,30238.7087025071
241,13576.4868298613
242,13191.595082375
243,12656.5397633618
244,14096.4305700782
245,14075.4467259339
246,13225.5819129256
247,12218.9047626375
248,12290.2454718393
249,11771.3560278176
250,13612.7864123175
251,12632.7160192143
252,16130.0942941513
253,13001.1925394018
254,12754.4872297484
255,22132.6716334735
256,19834.833076253
257,19270.960327907
258,20317.1492359823
259,22337.6888940034
260,19406.0859569123
261,22561.9215513828
262,8895.23514556028
263,9645.39123790294
264,11472.6189106267
265,9577.2627040323
266,7896.99236483307
267,11839.8654185866
268,10137.5284955651
269,17071.8596686893
270,15236.3299930201
271,18137.4753261452
272,16874.530564173
273,17358.4525177239
274,16881.808557781
275,18203.4709180966
276,14093.6510682097
277,14322.9058542573
278,14413.0481789383
279,9612.66188661534
280,13888.868254053
281,12343.5140347028
282,11169.3058691516
283,15416.1920086879
284,13278.4307570901
285,11304.7882798628
286,11797.5696713144
287,9179.75221888097
288,11793.8796346315
289,14180.2790722404
290,11029.0898248441
291,12136.6279777967
292,13568.3622107426
293,12547.4520618207
294,11676.251972603
295,12401.5056750742
296,9731.60264074103
297,19842.9046189835
298,18568.084803075
299,21916.5485186008
300,17878.0912927991
301,19126.7294198626
302,17458.4814071493
303,18838.9065586003
304,19608.6994971678
305,18901.9696143857
306,17363.5021134274
307,19304.2856925741
308,18239.6222515556
309,23157.284773842
310,18917.0075569073
311,12201.0838070785
312,14078.331818729
313,14046.1757847784
314,16725.1424165276
315,13908.4144152853
316,15041.9585410504
317,16099.1682724284
318,12869.3638333913
319,12327.2798730773
320,12594.61759481
321,12038.9298637175
322,11356.1709976325
323,14335.3626926778
324,12901.4177875841
325,19591.969169786
326,20868.5514956605
327,17522.7181709816
328,21217.6749027422
329,22162.5243591133
330,22721.1446263719
331,9912.98775553774
332,10433.9857919497
333,9913.33918760277
334,10778.4628519572
335,9801.48171116446
336,9499.17649896097
337,10211.7050108161
338,18323.8364003705
339,20382.7747896432
340,18119.2008587634
341,18525.0312576021
342,17167.6985426856
343,17952.0212755653
344,18129.4944684071
345,13395.1008530403
346,8967.2568991816
347,12506.5838625191
348,12480.5232533199
349,10646.3993059109
350,10128.3640925228
351,13677.8089494715
352,12066.5172808226
353,13183.9691678709
354,12526.3661379187
355,16046.910485665
356,12999.1159016634
357,13594.0903877648
358,12366.8159803936
359,19352.5055217585
360,19974.5402768675
361,20205.7825756594
362,19923.5826274376
363,19161.8536264779
364,22903.8286186781
365,18105.5509187453
366,17530.3764338001
367,20244.1348399875
368,20204.5250963965
369,17172.1935232563
370,17424.6974619827
371,19850.8087229404
372,18601.6434477794
373,14060.2365716296
374,12431.5246662326
375,12677.6838279003
376,12992.640594445
377,13269.5387748335
378,13966.2094943451
379,13823.9531442814
380,12747.5600785013
381,12810.1737164179
382,15530.0821837435
383,13034.3286435685
384,17228.6269903244
385,13151.4386010942
386,9740.78506030475
387,18351.2667640063
388,17961.1961717074
389,20292.728857754
390,18811.6617690881
391,18189.9784460441
392,19002.6650964337
393,17712.0118377106
394,11687.1375621469
395,12801.1772083026
396,10918.555635919
397,14464.2273763152
398,14787.8963082109
399,12949.1301076817
400,14745.3730283419
401,20243.8314588881
402,20115.910187216
403,20148.0472212784
404,21087.9279296811
405,22545.887200889
406,21832.3043928388
407,23504.9263064769
408,20457.4831545403
409,21249.9381116615
410,22391.4328083069
411,20391.03814472
412,21033.3045930974
413,23745.5005548804
414,42171.5008859099
415,44480.5852692115
416,40264.4304354774
417,40384.0930536213
418,40317.320961265
419,39581.6222826466
420,41112.9875060294
421,34509.0268235656
422,33949.1955439674
423,34407.2872407384
424,35782.0894791489
425,35024.401946937
426,36489.6979420935
427,32819.6928869503
428,39883.1266449163
429,41211.7155667748
430,41414.3161522665
431,40816.5302096448
432,40027.5895731739
433,40804.2544368976
434,43357.9111879335
435,33775.939535906
436,34328.3663926094
437,36772.2249728513
438,36335.4192655439
439,31441.7277599545
440,33916.1365803253
441,33116.3015498384
442,41836.7374944366
443,41225.7728493761
444,44352.2882159453
445,40674.7517209328
446,40875.3950805379
447,40348.6227645819
448,39367.0730069438
449,13334.4841714629
450,11603.3298191086
451,12716.9159534416
452,12066.8687128876
453,11803.5440164199
454,11678.2584852355
455,14984.2820007619
456,14497.0214425932
457,9423.92386780434
458,12483.3893462269
459,12783.7901255556
460,14036.7190736743
461,12630.2879494109
462,12145.3116996648
463,12203.1222743628
464,10809.0933521333
465,12814.540431246
466,14169.1353259171
467,15020.0259916376
468,14948.6852824358
469,11244.6933967421
470,21928.145776747
471,17555.984805308
472,19484.292546146
473,21597.7806357275
474,19250.9173054348
475,18836.427534257
476,18592.1822490588
477,19526.2150416426
478,20855.5804639061
479,21533.2435650481
480,21415.4117435042
481,18506.7106209809
482,20155.7035063922
483,18886.1551714592
484,17839.3816117562
485,19707.9649014266
486,19932.5543405119
487,21419.2686917474
488,18091.2016862407
489,17711.1279079072
490,15641.5688264548
491,17309.2653415415
492,21621.5368450622
493,16748.4041152773
494,17663.3331470626
495,17546.8334175041
496,17016.3710648652
497,22315.0690255174
498,15548.8570235339
499,12929.365490645
500,11970.2243052994
501,11621.9551288513
502,13162.8867482187
503,13329.5391833194
504,13200.9981273868
505,15735.8776124723
506,11197.8597062257
507,12083.9956582073
508,9539.27072565993
509,11398.5220657188
510,12030.2022027282
511,10268.14617818
512,10647.008944174
513,11794.0832044428
514,13061.5039470975
515,12964.3822678616
516,13700.9102398967
517,11390.112045687
518,11414.8446568548
519,11133.0151405861
520,18489.0471333874
521,20377.9511335246
522,19973.3014601677
523,17710.054611824
524,22296.4431260706
525,18677.3957203572
526,20531.1945137672
527,22033.3235340379
528,18425.5029545175
529,21526.6908628753
530,22429.914619428
531,19228.6955895103
532,21857.9589335863
533,20350.7991732737
534,16676.6295000177
535,17762.0274328732
536,15361.4003462713
537,17122.972572139
538,15729.7747867011
539,18648.393737274
540,16569.4237202944
541,21772.1023347493
542,20271.4684171689
543,21335.9751420429
544,19628.5424540784
545,19986.8274443799
546,19356.8611182787
547,20364.5979144027
548,21673.7333111918
549,22130.3949301736
550,18605.5366675301
551,17332.6443783384
552,16286.7825527992
553,18800.9328956886
554,19411.1893269781
555,10625.7109833135
556,11422.4621111308
557,12798.5964415265
558,9936.70941992749
559,10655.1048474896
560,9703.50989524888
561,8678.63191385394
562,8471.36190589057
563,9616.95270767055
564,12935.4087120885
565,11303.2014859293
566,10870.2181819201
567,13777.7082921039
568,10243.1066617562
569,35440.435305014
570,37444.1008742727
571,40474.5239205842
572,23842.6289242284
573,25003.4090350335
574,25422.6431390893
575,23702.0750981032
576,25480.8294953813
577,26840.8715870604
578,30572.9449458828
579,29666.9287326978
580,27656.7616702361
581,35505.2691713718
582,38457.6309498288
583,37151.5770295495
584,22546.742184306
585,27647.9543242975
586,24276.1150268061
587,29562.0506108143
588,27718.5893641529
589,30695.5947365794
590,15213.8671655912
591,13384.2381987528
592,16228.0318186435
593,37494.3290683908
594,39927.1175385841
595,38010.0799733562
596,13712.6667550618
597,13830.3228605731
598,30096.3039756633
599,27078.532483693
600,27606.9105934706
601,13342.8865863719
602,12186.3236603471
603,13255.9071502761
604,13729.1104258435
605,26687.9069389363
606,24851.698748666
607,13691.9234587526
608,11889.5304769543
609,29647.8678562086
610,13446.7995933919
611,20742.6459257859
612,20331.6651256175
613,20059.3106248575
614,21975.4886098109
615,18858.2915426061
616,19555.7031260238
617,21152.0642815497
618,20451.8548918589
619,19803.8141639374
620,20689.0525358683
621,19739.6831617097
622,20423.7213267681
623,40577.4050389186
624,41211.7155667748
625,40023.8751869621
626,43524.4899867593
627,40070.9670836766
628,41951.3043476375
629,20475.3922901737
630,23538.8256010694
631,19755.1322728879
632,18235.1131168719
633,16371.3175094965
634,17784.206777546
635,21109.657042453
636,21699.8871956765
637,20728.0018198268
638,14261.5693492205
639,14540.4496927125
640,17647.539565588
641,19657.0316015258
642,17832.1772544231
643,17327.7398744848
644,27451.776486938
645,25008.9722028913
646,26320.8924511897
647,50698.9966810027
648,53923.2345111801
649,51522.9535070024
650,22623.3662411893
651,19832.3117805826
652,22962.322467914
653,20396.485341728
654,19445.3588072443
655,20612.6594111406
656,37236.6235892876
657,36964.2203894697
658,36622.1446235768
659,24815.0604480638
660,24487.5067635646
661,25351.6728618407
662,27254.7233878379
663,30792.7413530321
664,30827.3817609669
665,16987.4128168002
666,20792.2853879074
667,17338.7428020758
668,17726.567768589
669,15748.5127077999
670,22917.9032333735
671,13793.2467777121
672,14771.8829990723
673,12948.8291617118
674,8383.70677501616
675,10024.9188682509
676,9631.71567422437
677,19667.7126170581
678,18075.2718506343
679,20151.1074225114
680,13045.1725020708
681,18247.7788253261
682,9373.14193440702
683,12876.1146789017
684,14209.4479336382
685,20114.7616708158
686,20138.6780511261
687,13300.5709771872
688,9287.04107847385
689,21668.7206261184
690,13769.1035561514
691,14288.7979440609
692,17350.6748430537
693,20756.3009055341
694,11189.7869147273
695,16281.0343660832
696,13784.7103283936
697,14384.780579438
698,12942.3596231605
699,14368.397306791
700,13028.9876271912
701,20607.4321216998
702,21714.6241922283
703,19179.9394230634
704,9044.1456110176
705,10560.399255604
706,9564.01571495962
707,16895.9679201401
708,17895.7921451599
709,16997.429707177
710,19653.5070854595
711,11118.1968532182
712,14112.7304794792
713,12477.0635690563
714,10143.0221594965
715,12048.9456775709
716,12508.091670537
717,18605.4630312553
718,18791.0927978677
719,17904.5779467858
720,18121.2358148788
721,17644.6939346936
722,12178.1664968725
723,14665.8276559568
724,13984.5273111439
725,12820.8146641727
726,14210.3960492026
727,15441.2625074529
728,14372.7814031317
729,19463.1978177718
730,14191.4424575745
731,10819.1003615145
732,16679.3233649693
733,18719.0160705347
734,20557.1331448653
735,20067.9397103389
736,20470.661856979
737,20902.7422312967
738,20351.8534694688
739,20184.0880078324
740,43316.0907721945
741,42763.312483426
742,40740.7965996301
743,35713.9116585324
744,44407.8388317496
745,40439.6436694255
746,33445.5690452457
747,38940.4101304643
748,43012.8292495997
749,34645.3824647985
750,35193.792202283
751,42504.3070514964
752,33597.7634789341
753,42437.5349591401
754,33575.4231932755
755,13172.4739894825
756,12241.7061652417
757,20273.183895871
758,9369.52553399898
759,12801.7131608723
760,10716.7403553043
761,15124.577030985
762,12757.6084367106
763,12422.4158829436
764,20947.8313809773
765,19679.513058272
766,20001.1754775352
767,11031.0963374766
768,18816.0391248442
769,17934.6528553814
770,18368.8330176171
771,19053.4280299429
772,15395.8988131084
773,17857.323646961
774,16182.0469929471
775,17026.5382452222
776,13379.2478206335
777,9274.99381275485
778,10252.6778176776
779,13165.1764062823
780,13209.8082785416
781,14142.7583314474
782,10659.1636372754
783,13860.1089653568
784,17143.4137563748
785,20754.1591591428
786,17408.8773320904
787,23326.0663852631
788,21079.5369095374
789,20111.825369051
790,17593.5947436054
791,14019.8030883656
792,14473.5018843237
793,20153.2115272851
794,20325.940387249
795,20098.2314089955
796,20876.314955743
797,18454.7723116308
798,19382.2015312538
799,12698.3552231224
800,13901.9666964445
801,9865.81277895365
802,10658.5729989004
803,12013.8951072305
804,12411.2721366203
