,Predicted_Survived,PassengerDiedProbability,PassengerSurvivedProbability
413,died,0.867487725622747,0.132512274377253
414,died,0.867487725622747,0.132512274377253
415,died,0.867487725622747,0.132512274377253
416,survived,0.157221398657221,0.842778601342779
417,died,0.86717598146091,0.13282401853909
418,died,0.867487725622747,0.132512274377253
419,died,0.867487725622747,0.132512274377253
420,died,0.867487725622747,0.132512274377253
421,died,0.867487725622747,0.132512274377253
422,died,0.867487725622747,0.132512274377253
423,died,0.867487725622747,0.132512274377253
424,died,0.867487725622747,0.132512274377253
425,died,0.867487725622747,0.132512274377253
426,died,0.867487725622747,0.132512274377253
427,died,0.867487725622747,0.132512274377253
428,survived,0,1
429,survived,0.0660486145282178,0.933951385471782
430,died,0.867487725622747,0.132512274377253
431,survived,0,1
432,died,0.867487725622747,0.132512274377253
433,died,0.867487725622747,0.132512274377253
434,died,0.867487725622747,0.132512274377253
435,survived,0,1
436,died,0.867487725622747,0.132512274377253
437,survived,0.237625334053144,0.762374665946856
438,survived,0.0703878006906574,0.929612199309343
439,survived,0.0703878006906574,0.929612199309343
440,died,0.867487725622747,0.132512274377253
441,survived,0.215939817750116,0.784060182249884
442,survived,0.429345962806303,0.570654037193697
443,died,0.867487725622747,0.132512274377253
444,died,0.867487725622747,0.132512274377253
445,died,0.867487725622747,0.132512274377253
446,survived,0.0675981030758775,0.932401896924122
447,survived,0.0778124286451732,0.922187571354827
448,died,0.867487725622747,0.132512274377253
449,died,0.867487725622747,0.132512274377253
450,survived,0.229067016434989,0.770932983565011
451,died,0.867487725622747,0.132512274377253
452,died,0.867487725622747,0.132512274377253
453,survived,0.133723640374965,0.866276359625035
454,died,0.867486689101112,0.132513310898888
455,died,0.867487725622747,0.132512274377253
456,died,0.867487725622747,0.132512274377253
457,died,0.535973719163425,0.464026280836575
458,died,0.867487725622747,0.132512274377253
459,survived,0.000315501199669277,0.999684498800331
460,died,0.867487725622747,0.132512274377253
461,survived,0.0917223428780866,0.908277657121913
462,died,0.867487725622747,0.132512274377253
463,died,0.867487725622747,0.132512274377253
464,died,0.867487725622747,0.132512274377253
465,died,0.867487725622747,0.132512274377253
466,survived,0.0904517293662571,0.909548270633743
467,died,0.867487725622747,0.132512274377253
468,survived,0.105081169599595,0.894918830400405
469,survived,0.0823980499649698,0.91760195003503
471,died,0.867487725622747,0.132512274377253
472,survived,0.276861642057195,0.723138357942805
473,died,0.867487725622747,0.132512274377253
475,died,0.867487725622747,0.132512274377253
476,survived,0.0924535164831141,0.907546483516886
477,died,0.867487725622747,0.132512274377253
479,survived,0,1
480,survived,0,1
481,died,0.867487725622747,0.132512274377253
482,survived,0.0656390804966007,0.934360919503399
483,survived,0.000315501199669277,0.999684498800331
485,survived,0.157221398657221,0.842778601342779
486,died,0.867487725622747,0.132512274377253
487,died,0.867487725622747,0.132512274377253
488,died,0.867487725622747,0.132512274377253
489,died,0.867487725622747,0.132512274377253
490,survived,0.261061859063016,0.738938140936984
491,survived,0.461416800249453,0.538583199750547
493,survived,5.76010696407003e-06,0.999994239893036
494,died,0.867487725622747,0.132512274377253
495,survived,0.0849417328552778,0.915058267144722
497,died,0.867487725622747,0.132512274377253
498,died,0.867487725622747,0.132512274377253
499,died,0.867487725622747,0.132512274377253
500,died,0.867487725622747,0.132512274377253
501,died,0.867487725622747,0.132512274377253
502,survived,0.0377808179675827,0.962219182032417
503,survived,0.175694895319117,0.824305104680883
504,died,0.86747756856787,0.13252243143213
505,died,0.867487725622747,0.132512274377253
506,died,0.867487725622747,0.132512274377253
507,died,0.867487725622747,0.132512274377253
508,died,0.867487725622747,0.132512274377253
509,died,0.867487725622747,0.132512274377253
510,died,0.867487725622747,0.132512274377253
511,died,0.86717598146091,0.13282401853909
512,died,0.867487725622747,0.132512274377253
513,died,0.867487725622747,0.132512274377253
514,survived,0.0695137434704233,0.930486256529577
515,survived,0,1
516,survived,0,1
517,died,0.867487725622747,0.132512274377253
518,died,0.867487725622747,0.132512274377253
519,died,0.867487725622747,0.132512274377253
520,died,0.867487725622747,0.132512274377253
521,died,0.867484480948742,0.132515519051258
522,survived,0.122238384996133,0.877761615003867
523,died,0.867487725622747,0.132512274377253
524,died,0.867487394501567,0.132512605498433
526,died,0.867487725622747,0.132512274377253
527,died,0.867487725622747,0.132512274377253
528,died,0.867487725622747,0.132512274377253
530,survived,0.278807693662311,0.721192306337689
531,died,0.86747756856787,0.13252243143213
533,died,0.867487725622747,0.132512274377253
534,survived,0.070491517711436,0.929508482288564
535,survived,0.0131488494423199,0.98685115055768
536,died,0.867487725622747,0.132512274377253
537,survived,0.141934257737078,0.858065742262922
538,died,0.867487725622747,0.132512274377253
539,died,0.867487725622747,0.132512274377253
540,died,0.867487725622747,0.132512274377253
541,survived,0,1
542,survived,0,1
543,survived,0.093775251483039,0.906224748516961
544,died,0.867487725622747,0.132512274377253
545,died,0.867487725622747,0.132512274377253
546,survived,0.169477931253894,0.830522068746106
547,survived,0.116455739675828,0.883544260324172
548,died,0.867487725622747,0.132512274377253
549,survived,0,1
550,survived,0,1
551,survived,0.0634059014209268,0.936594098579073
552,survived,0.349951418504313,0.650048581495687
553,died,0.86747756856787,0.13252243143213
554,survived,0.0677078668390279,0.932292133160972
555,died,0.867487725622747,0.132512274377253
556,died,0.867487725622747,0.132512274377253
557,died,0.867487725622747,0.132512274377253
558,survived,0.0821522201479155,0.917847779852085
559,survived,0.0548725485363627,0.945127451463637
560,survived,0.0414727248888597,0.95852727511114
561,survived,0.128397906919135,0.871602093080865
562,died,0.867487725622747,0.132512274377253
563,survived,0.128397906919135,0.871602093080865
564,died,0.867487725622747,0.132512274377253
565,survived,0.214804771521608,0.785195228478392
566,died,0.867487725622747,0.132512274377253
567,died,0.867487725622747,0.132512274377253
568,died,0.867487725622747,0.132512274377253
569,died,0.867469754719853,0.132530245280147
570,died,0.862166195769111,0.137833804230889
571,survived,0.349951418504313,0.650048581495687
572,died,0.867487725622747,0.132512274377253
573,survived,0.116455739675828,0.883544260324172
574,survived,0.111022425668014,0.888977574331986
575,died,0.867487725622747,0.132512274377253
576,survived,0.121154351091498,0.878845648908502
577,died,0.867487725622747,0.132512274377253
578,survived,0.134956466677809,0.865043533322191
579,died,0.867487725622747,0.132512274377253
580,died,0.867487725622747,0.132512274377253
581,survived,0.134956466677809,0.865043533322191
583,survived,5.36994119491041e-05,0.999946300588051
584,survived,0.214804771521608,0.785195228478392
585,survived,0.145586170928138,0.854413829071862
586,died,0.867487725622747,0.132512274377253
587,survived,0.133723640374965,0.866276359625035
588,survived,0,1
589,survived,0,1
590,survived,0.0793829823947948,0.920617017605205
591,survived,0,1
592,survived,0,1
593,died,0.867487725622747,0.132512274377253
594,survived,0.101693701393444,0.898306298606556
595,died,0.867487725622747,0.132512274377253
597,died,0.867487725622747,0.132512274377253
599,survived,0.105895056863423,0.894104943136577
600,survived,0.0960515850089005,0.903948414991099
601,died,0.867487725622747,0.132512274377253
602,died,1,0
603,died,0.867487725622747,0.132512274377253
604,died,0.624345394819327,0.375654605180673
605,survived,0.387209911629648,0.612790088370352
606,died,0.867487725622747,0.132512274377253
607,died,0.867487725622747,0.132512274377253
608,survived,0.41924416585259,0.58075583414741
609,died,0.867487725622747,0.132512274377253
610,died,0.867487725622747,0.132512274377253
611,died,0.722107299439105,0.277892700560895
612,died,1,0
613,survived,0.342480190859256,0.657519809140744
614,died,0.867487725622747,0.132512274377253
615,died,0.867487725622747,0.132512274377253
616,died,0.867487725622747,0.132512274377253
617,died,0.867487725622747,0.132512274377253
618,died,0.867487725622747,0.132512274377253
619,died,0.867487725622747,0.132512274377253
620,died,0.867487725622747,0.132512274377253
621,died,0.867487725622747,0.132512274377253
622,survived,0.464422153624027,0.535577846375973
623,died,0.991614525071297,0.00838547492870254
624,died,0.840596027749887,0.159403972250113
625,died,0.999993627532864,6.37246713599473e-06
626,died,0.917380115601357,0.0826198843986431
627,died,0.665037354223265,0.334962645776735
628,died,0.865653770631743,0.134346229368257
629,died,0.880653688685252,0.119346311314748
630,died,1,0
631,died,0.867487725622747,0.132512274377253
632,died,0.867487725622747,0.132512274377253
633,survived,0.395650507164066,0.604349492835934
634,died,0.867487725622747,0.132512274377253
635,died,0.867487725622747,0.132512274377253
636,died,0.867487725622747,0.132512274377253
637,survived,0.448437750388903,0.551562249611097
638,died,0.867487725622747,0.132512274377253
639,died,0.867487725622747,0.132512274377253
640,died,0.992173163123725,0.00782683687627524
641,died,0.992177120964225,0.00782287903577486
642,survived,0.0216403821080183,0.978359617891982
643,died,0.992177120964225,0.00782287903577486
644,died,0.831597022415013,0.168402977584987
645,died,1,0
646,died,0.867487725622747,0.132512274377253
647,survived,0.38711016080872,0.61288983919128
648,died,0.744994409365202,0.255005590634798
649,died,0.867487725622747,0.132512274377253
650,died,0.867487725622747,0.132512274377253
651,survived,0.403187118136882,0.596812881863118
652,died,0.867487725622747,0.132512274377253
653,died,0.867487725622747,0.132512274377253
654,survived,0.340296918257945,0.659703081742055
655,died,0.867487725622747,0.132512274377253
656,died,0.867487725622747,0.132512274377253
657,died,0.693554026856681,0.306445973143319
658,survived,0,1
659,survived,0,1
660,died,0.842571837183439,0.157428162816561
661,survived,0.287894889189792,0.712105110810208
662,survived,0.41924416585259,0.58075583414741
663,died,0.867487725622747,0.132512274377253
664,died,0.867487725622747,0.132512274377253
665,died,0.867487725622747,0.132512274377253
666,survived,0.342480190859256,0.657519809140744
667,died,0.708498204718173,0.291501795281827
668,died,0.55862370270347,0.44137629729653
669,died,0.867487725622747,0.132512274377253
670,died,0.867487725622747,0.132512274377253
671,died,0.867487725622747,0.132512274377253
672,died,0.867487725622747,0.132512274377253
674,died,0.867487725622747,0.132512274377253
675,died,0.867487725622747,0.132512274377253
676,died,0.867487725622747,0.132512274377253
677,died,0.867487725622747,0.132512274377253
678,died,0.867487725622747,0.132512274377253
679,died,0.866652174822762,0.133347825177238
680,survived,0.242179479243918,0.757820520756082
684,died,0.867487725622747,0.132512274377253
685,died,0.585843533244137,0.414156466755863
686,died,0.867487725622747,0.132512274377253
687,survived,0.483167457990835,0.516832542009165
688,survived,0.451375529197007,0.548624470802993
689,died,0.867487725622747,0.132512274377253
690,died,0.867487725622747,0.132512274377253
691,died,0.867487725622747,0.132512274377253
692,died,0.867487725622747,0.132512274377253
693,survived,0.427285240813365,0.572714759186635
694,died,0.867487725622747,0.132512274377253
695,died,0.867487725622747,0.132512274377253
696,survived,0.41924416585259,0.58075583414741
697,survived,0.4673403060064,0.5326596939936
698,died,0.599653801991921,0.400346198008079
699,died,0.867487725622747,0.132512274377253
700,died,0.867487725622747,0.132512274377253
701,died,0.867487725622747,0.132512274377253
702,died,0.867487725622747,0.132512274377253
703,survived,0.4673403060064,0.5326596939936
704,died,0.867487725622747,0.132512274377253
705,died,0.867487725622747,0.132512274377253
708,died,0.867487725622747,0.132512274377253
709,died,0.867487725622747,0.132512274377253
710,survived,0.387209911629648,0.612790088370352
711,died,0.679759860510431,0.320240139489569
712,died,0.867487725622747,0.132512274377253
713,died,0.867487725622747,0.132512274377253
714,died,0.867487725622747,0.132512274377253
715,died,0.867487725622747,0.132512274377253
716,died,0.867487725622747,0.132512274377253
717,died,0.867487725622747,0.132512274377253
718,died,0.867487725622747,0.132512274377253
719,died,0.867487725622747,0.132512274377253
720,died,0.867487725622747,0.132512274377253
721,died,0.867487725622747,0.132512274377253
722,died,0.867487725622747,0.132512274377253
723,died,0.867487725622747,0.132512274377253
724,died,0.867487725622747,0.132512274377253
725,died,0.867487725622747,0.132512274377253
726,survived,0.483167457990835,0.516832542009165
727,died,0.599653801991921,0.400346198008079
728,died,0.867487725622747,0.132512274377253
729,died,0.867487725622747,0.132512274377253
730,died,0.867487725622747,0.132512274377253
731,died,0.867487725622747,0.132512274377253
732,died,0.867487725622747,0.132512274377253
733,died,0.867487725622747,0.132512274377253
734,died,0.867487725622747,0.132512274377253
735,survived,0,1
736,died,0.548317442684648,0.451682557315352
737,died,0.867487725622747,0.132512274377253
738,died,0.867487725622747,0.132512274377253
739,survived,0.327311272929963,0.672688727070037
740,died,0.867487725622747,0.132512274377253
741,died,0.867487725622747,0.132512274377253
742,died,0.867487725622747,0.132512274377253
743,died,0.867487725622747,0.132512274377253
744,survived,0.483167457990835,0.516832542009165
745,died,0.867487725622747,0.132512274377253
746,died,0.599653801991921,0.400346198008079
747,died,0.867487725622747,0.132512274377253
748,died,1,0
749,died,0.867487725622747,0.132512274377253
750,died,0.528731148193799,0.471268851806201
751,died,0.867487725622747,0.132512274377253
752,died,0.867487725622747,0.132512274377253
753,died,0.867487725622747,0.132512274377253
