,Predicted_RetailPrice
256,18719.4413987362
257,18364.556892675
258,19058.2554955253
259,20348.4058645367
260,18448.3693863473
261,20677.7978965638
262,11763.1857597427
263,11946.8153917572
264,12396.9914087737
265,12562.0127757545
266,11515.6253156002
267,12501.1890510451
268,12032.3955979061
269,15099.4959834371
270,14370.3351186649
271,16633.6185404709
272,15017.5767180212
273,15220.0765252087
274,16021.0092164908
275,15587.0888138408
276,14623.6387275168
277,13937.7360236064
278,13969.8686263454
279,12442.2967375976
280,13714.6711925124
281,14055.3076070462
282,12910.8100312076
283,14261.5823904969
284,13507.6386428065
285,12879.0530212784
286,13776.7578101265
287,12923.4652557432
288,13775.4757248666
289,14657.6333486541
290,12795.8726667105
291,13136.7105266797
292,13605.1851712345
293,13267.8018954643
294,12992.8517419665
295,13989.8580041788
296,12418.4120488846
297,18678.6506394873
298,17898.3879917768
299,20255.8841579775
300,17596.7960244626
301,18334.3048718457
302,17362.0955075573
303,18158.8719105869
304,18507.3720484185
305,18074.5607820342
306,16051.3061145353
307,17022.1146632086
308,16475.4807851118
309,21036.7335373011
310,16819.1256650626
311,13127.0188635737
312,14580.5148142825
313,14568.0102613367
314,15688.9826620503
315,14514.6807294492
316,14965.4649722831
317,14483.878149755
318,13372.3645592048
319,13197.2227203605
320,14059.395915631
321,13105.916052956
322,13625.0704482823
323,13870.1659332273
324,14171.3048405056
325,18587.9362284874
326,19267.7356978354
327,17253.5821730615
328,19533.3936172645
329,20189.2645605243
330,20774.3690113637
331,11963.6198929892
332,12101.7149732231
333,11963.7119808816
334,12846.0426769828
335,12557.5121675477
336,11856.1611896974
337,12042.4094940399
338,15640.8116398761
339,17854.4028349326
340,16624.3671038011
341,15731.4427520854
342,16156.4870814147
343,15476.0413846146
344,15554.2535686767
345,13627.77197247
346,12262.0249925273
347,14027.610195244
348,13311.9218267263
349,12742.3461527862
350,12600.7756880275
351,13654.7988148721
352,13114.5969771943
353,14275.9562485183
354,13261.0098465522
355,15430.557045952
356,14207.3162950934
357,14430.6367378129
358,13209.8411887315
359,18348.1008016246
360,18739.6624297578
361,18889.5213464054
362,18706.9579748747
363,18231.3436435204
364,19172.8118842812
365,16409.122983799
366,16331.6860871522
367,17773.8560936202
368,16531.0563471838
369,15141.4923020671
370,15248.2228308266
371,16355.9650589551
372,15766.2305468461
373,13284.3509101049
374,12778.1923058575
375,12790.9945444276
376,13615.4236469874
377,13022.3909031958
378,13188.9554239015
379,13903.5302257624
380,13588.9579753692
381,12830.8028299527
382,13706.5287314797
383,13686.6020587822
384,15222.7804538326
385,12923.3428180093
386,12021.4786448059
387,18274.6442441645
388,18161.2060023299
389,19569.6338509156
390,18689.6953667408
391,18300.4128306381
392,18812.6445361461
393,17891.983339517
394,13274.6576440175
395,13644.0604630644
396,13031.2511252558
397,15130.8738471336
398,15267.7642699849
399,13694.6722127376
400,15249.6385884216
401,20346.9301440279
402,20250.4343024821
403,20122.6863894266
404,20873.4437949447
405,22255.3876141568
406,21626.6050588956
407,22962.3775119637
408,20354.7219089688
409,21003.4787893343
410,22116.2070260759
411,20331.9787241164
412,20801.067470216
413,23399.0761258779
414,45469.3344344663
415,56289.0213305165
416,39342.891955078
417,39684.9368147311
418,39493.34489433
419,37405.1263590056
420,41787.2687669849
421,24829.7999692987
422,24213.5990777111
423,24715.4950081257
424,26354.9694662691
425,25425.4594748716
426,27286.586319881
427,23059.0292135046
428,38291.2461421764
429,42223.8534967832
430,42895.6604823122
431,40972.2098683905
432,38583.4589384584
433,40823.0725579412
434,50622.362078621
435,24029.0479054209
436,24668.064544097
437,27728.3961777132
438,27077.8958489957
439,21791.3869427822
440,24217.2153777902
441,23351.4248109817
442,44367.4870449952
443,42269.7861874951
444,55761.1123311892
445,40431.7457028922
446,41153.9243054108
447,39478.7137915793
448,36863.5153042032
449,13526.388413203
450,12970.3535107643
451,14103.7931393068
452,13114.707636398
453,13778.8340732664
454,13735.42424567
455,14102.5479585651
456,13927.3376946723
457,12332.1469970581
458,14019.2594223014
459,13344.4082091006
460,14601.3831719335
461,14072.3162057862
462,13898.6594971858
463,13919.134549924
464,12730.2648387326
465,13354.4406602306
466,13811.8658563168
467,14995.5481482143
468,14966.2361816526
469,12860.8298895779
470,20264.5993537018
471,17303.8639107656
472,18429.6865520526
473,19871.1189746066
474,18308.0279026767
475,18035.4454123136
476,17891.159429775
477,17140.6610748775
478,19323.7548840998
479,18292.7689784752
480,19714.2004015689
481,16609.2871154679
482,18856.8641222116
483,18065.1072350114
484,17988.4978904025
485,19305.8357716151
486,19435.0883975554
487,20365.0073121856
488,18262.2641939804
489,18033.1110705545
490,16860.8147055157
491,17796.9939609935
492,20677.7337632806
493,17457.2594459019
494,18004.7011864192
495,17935.825680237
496,17608.0594623937
497,21068.67164648
498,14644.1960861768
499,12884.6520760024
500,13362.1824216015
501,13249.3021530809
502,13030.1352875114
503,13834.5502570256
504,12978.9671269184
505,13810.8260885537
506,12379.0413816257
507,12632.7396551161
508,11993.404113952
509,12503.8588370965
510,12627.6679895764
511,12123.5947559231
512,12282.3196424587
513,12607.5070684785
514,12924.9388987651
515,13638.165086198
516,13134.9928582887
517,12491.0379728984
518,12450.5463238533
519,12428.3209264202
520,18485.6375127583
521,19629.5686671632
522,19323.2745108593
523,17912.2082047468
524,21053.5460587947
525,18476.2414530683
526,19884.4042508328
527,21800.1120918674
528,18921.9313791701
529,21229.3981527919
530,22150.7203349574
531,19631.228135568
532,21648.5945356021
533,20301.5706615061
534,14560.8463285248
535,14994.7027846829
536,13981.2769970072
537,14721.7151879632
538,14994.1800462762
539,16317.8594907864
540,14441.2824419077
541,20050.6427999058
542,18870.2910648964
543,19734.7027735981
544,18588.028410098
545,18817.461242389
546,18440.3990124804
547,18931.1993792967
548,20048.276784692
549,20417.8020175066
550,17898.98875901
551,17312.8929228712
552,16757.394237547
553,18014.3328760678
554,18533.9309765007
555,12208.5841409008
556,13043.5961486941
557,12770.7608969159
558,11969.8390091243
559,12881.3189520269
560,11918.4460326701
561,12251.5100232914
562,12136.8391757118
563,13122.3464036518
564,13405.9961136904
565,12951.8004721827
566,12759.2739139357
567,14593.8898003545
568,12634.2185031679
569,30512.4045368175
570,34436.8922279747
571,42449.6451611752
572,24498.4395759935
573,25843.9264702399
574,26413.3790189608
575,24567.6614295527
576,26441.2000158159
577,28304.6782634571
578,31830.1782443861
579,30295.0078017879
580,27206.7588830037
581,31040.633130333
582,36787.5768624437
583,34166.3951606498
584,23354.0869070271
585,29868.6340752967
586,25261.2694723879
587,30059.4248071015
588,27340.5639717156
589,32059.3139133988
590,14881.3895149264
591,13385.9989685923
592,14298.4549576595
593,33161.1358198665
594,38907.6012221695
595,34155.0420238225
596,14439.5719025872
597,13661.9478583464
598,32516.9040002167
599,27615.6315647973
600,28373.5923117515
601,13497.3921587239
602,13122.3640589117
603,13468.4442974647
604,13627.4498769955
605,28318.5360297849
606,25812.5028429289
607,14775.8180793057
608,13309.3444940964
609,33377.5503132057
610,14678.4871159724
611,20601.6110145508
612,20441.5497040298
613,20057.1187022791
614,21781.5022598804
615,19209.9362154733
616,19864.6919955497
617,20924.728846096
618,20533.9100512712
619,20045.5671283583
620,20560.0516205971
621,19824.4455485575
622,20356.7440981096
623,40142.4909136469
624,42223.8534967832
625,38672.8228643361
626,51416.1310529687
627,38802.1950589231
628,44784.2428384272
629,18127.9839254291
630,20179.6367697844
631,17704.7683358262
632,18350.5583151239
633,17249.3744634683
634,17955.8710507656
635,20132.6081817615
636,20580.3280014839
637,19853.3298742574
638,13610.8000825926
639,13776.3495377737
640,15827.4011547925
641,19246.4082293604
642,17984.2309693193
643,17786.5897417162
644,29638.5083398582
645,26169.7278647259
646,27873.0394700732
647,51277.3154712014
648,73176.0704822857
649,55370.924420004
650,19434.8899748209
651,17796.3534566347
652,19672.142010615
653,20336.102101048
654,19614.9155134098
655,20630.3709355784
656,34349.1227623571
657,33425.617682403
658,33071.1982628807
659,25862.3140082051
660,25228.1211471714
661,26583.5849510708
662,26672.6341137527
663,32312.6410785706
664,32309.225283089
665,14833.2486915489
666,19379.5305962708
667,15970.4514175625
668,17478.4090006697
669,15260.8905880619
670,20797.9496154198
671,13649.2903234607
672,14855.5399639722
673,14153.7732516308
674,11584.8269155841
675,11993.0217419593
676,12519.135606725
677,16266.7805381078
678,16602.1701196614
679,16504.3744172055
680,14300.0922741397
681,17691.5848244845
682,12318.0241722951
683,14162.0078765582
684,14669.1154096647
685,18830.2491851987
686,18978.960735725
687,13515.0382938985
688,12294.1526718843
689,18376.1432742851
690,14497.669483732
691,13853.7849503875
692,16045.2579454573
693,19256.1227958188
694,13637.6541988111
695,14554.0646349715
696,14467.1246162958
697,14700.7698859457
698,14186.3737262817
699,13881.810668118
700,14218.3635549085
701,19253.2585497794
702,19860.4705844832
703,18308.5285677497
704,12342.6143426005
705,12780.4986795829
706,11872.8709488961
707,15026.4331660165
708,15451.4251067927
709,16075.5253342414
710,18535.5126593144
711,12884.1517928213
712,13792.1944803265
713,14016.9836640655
714,13302.1029068292
715,13109.0663969894
716,13255.1290266539
717,16659.3122608705
718,18008.4886439087
719,15455.2662369108
720,15550.5964583106
721,15342.4469687
722,12692.1495756719
723,14283.5569733878
724,13248.2200181248
725,13545.1101702029
726,14102.1742957991
727,14579.1863369499
728,14201.5746318535
729,18980.7550692965
730,14134.9317305538
731,13000.4048021333
732,17439.0600312263
733,18525.1482438249
734,20587.1956425445
735,20214.4839105332
736,20364.7230356301
737,20887.9631359287
738,20302.3662189243
739,20301.7492050551
740,50426.9165411387
741,47825.433677358
742,40740.7690987324
743,26268.5573883126
744,55870.1813766593
745,39740.1503049467
746,23722.2948590436
747,35917.5767087937
748,48893.6110084027
749,24984.6646744459
750,25627.5270019283
751,46764.9097205378
752,23842.1673000909
753,46499.0869957478
754,23856.8368909406
755,13472.3379120264
756,13169.9931343416
757,17552.0867710269
758,12981.7533789997
759,13350.2538616358
760,13411.1604165155
761,15038.7133699481
762,13335.8781667151
763,13997.3543602692
764,19387.0260737903
765,18551.8845310343
766,17399.9994774347
767,13515.4766862024
768,18167.0616431128
769,17513.9603590215
770,18433.3682840786
771,18714.2784554247
772,16630.2985326754
773,18120.5711462602
774,17166.516631128
775,17634.5472235683
776,13780.9143730703
777,11924.2108316473
778,12184.2627159604
779,12956.723714002
780,12970.4555347851
781,14038.4357653204
782,12895.9108575185
783,13185.4703362146
784,17680.4676244069
785,19898.5943896006
786,17737.0280994124
787,22986.0668762375
788,21000.6900586276
789,20122.8388816536
790,15802.699658901
791,13597.7920029618
792,13753.1272729264
793,18793.5115117225
794,18905.8690148868
795,18889.9591193771
796,19337.9398310102
797,17810.9957909477
798,18366.4216827205
799,13521.2277588468
800,13877.3449953746
801,12635.2763681097
802,13471.2372812583
803,13924.1546685946
804,13224.0588077458
