,Predicted_censored
122,0.602534348061308
123,0.217580592172618
124,0.247377159705582
125,0.286551502102796
126,0.516281592184103
127,0.776345849702754
128,0.796554540546635
129,0.117958163900439
130,0.0983044842034046
131,0.205427777437781
132,0.47154660499383
133,0.395591863630082
134,0.70659627540063
135,0.744838405482394
136,0.804908955940588
137,0.279136125876612
138,0.154018176699991
139,0.137241004210001
140,0.0854965478237778
141,0.495019346976126
142,0.725218610794065
143,0.084963079087817
144,0.123701474070714
145,0.615318688859972
146,0.780093605148118
147,0.178199010263555
148,0.758756381647097
149,0.734598442048365
150,0.193824540999869
151,0.644073259203309
152,0.591808848240607
153,0.546773749472837
154,0.52890707643626
155,0.451279937379108
156,0.77907360231683
157,0.597128899468807
158,0.83917362462979
159,0.407556414240993
160,0.743560132298501
161,0.248776466374429
162,0.110020795004609
163,0.461416548312153
164,0.688586801117569
165,0.0735871331256883
166,0.846602909874192
167,0.807289796216029
168,0.295586525631978
169,0.213606631033714
170,0.765248537761495
171,0.739642915177061
172,0.74059847932551
173,0.657765538352636
174,0.406571033209482
175,0.18335158577212
176,0.626367011585132
177,0.162298950590967
178,0.101843977296292
179,0.884571772583569
180,0.482494178853448
181,0.0907638109431181
182,0.0550545633252943
183,0.0309062664948042
184,0.0764224591253636
185,0.108870636607924
186,0.147829877517088
187,0.67263919909981
188,0.0857281534746515
189,0.564586174731541
190,0.904309116439159
191,0.151086524521961
192,0.248144474410585
193,0.71024743251264
194,0.263688079195391
195,0.362197998760032
196,0.0936368476809536
197,0.495060057895561
198,0.386569847480231
199,0.698073554959858
200,0.658341629026288
201,0.0967049931533191
202,0.0274551442561277
203,0.0799094212981692
204,0.695171112219031
205,0.374591437827106
206,0.414376151964604
207,0.838055391576798
208,0.116260058242813
209,0.18641644534547
210,0.967112567310285
211,0.324211407718112
212,0.173773138545682
213,0.419103173321312
214,0.777890268742859
215,0.780955468798385
216,0.148794650686365
217,0.455453269110003
218,0.685983985323151
219,0.757185599448096
220,0.565165509011924
221,0.618150800015455
222,0.124604198444914
223,0.0495298967023193
224,0.669372314997223
225,0.139518095086209
226,0.122695747385568
227,0.89941348541392
228,0.945774790428879
229,0.51482260131087
230,0.352628572960269
231,0.495561502769871
232,0.31081767422993
233,0.615436491801304
234,0.631976195364445
235,0.616337290185249
236,0.0604805926299859
237,0.754452447842989
238,0.607407303301987
239,0.39034556409919
240,0.0636563011030289
241,0.0989422576849193
242,0.204278127448043
243,0.387223003496172
244,0.671349947592858
245,0.290434963359915
246,0.467013281145921
247,0.126252345864415
248,0.814213020629358
249,0.244294844737615
250,0.267955132275896
251,0.195538316535889
252,0.331961672843969
253,0.293459922470832
254,0.661473366421657
255,0.36268787081835
256,0.571057599371074
257,0.65748594639943
258,0.564092564977509
259,0.42861507823606
260,0.688093908382759
261,0.218037724138597
262,0.843066606085911
263,0.138059553007869
264,0.357797171474023
265,0.395968378303346
266,0.177672153344906
267,0.787896133589049
268,0.482866901139188
269,0.206456690669394
270,0.608234044892133
271,0.0601114846569198
272,0.0381392427388144
273,0.616645030756646
274,0.0888908344118333
275,0.0740555900372117
276,0.544046375755158
277,0.223906707637324
278,0.0212179242535429
279,0.176192636766998
280,0.265491620615293
281,0.162807226966066
282,0.102254916666037
283,0.123883417333744
284,0.559784132986866
285,0.0360059409501104
286,0.0753774833551773
287,0.132923668542883
288,0.637922474210809
289,0.140481438150389
290,0.19596562723995
291,0.0736014192441332
292,0.165155556864985
293,0.0774129336899334
294,0.107310509059259
295,0.222271734079346
296,0.799868582986512
297,0.409392357615448
298,0.112586460962415
299,0.102798420613199
300,0.232597673277315
301,0.324617973289881
302,0.213882575691043
303,0.5412041683089
304,0.259235214842217
305,0.735483487124205
306,0.278366754878964
307,0.133800365028358
308,0.516964775900429
309,0.686578679808795
310,0.791472761591467
311,0.170925793769037
312,0.27890401768227
313,0.673452049019437
314,0.617884887607955
315,0.604456636028263
316,0.548918597637536
317,0.44618405657981
318,0.647539211741181
319,0.0189487879847848
320,0.51957800821988
321,0.491115471801353
322,0.701804899890169
323,0.313308982115998
324,0.324027136680266
325,0.359037160458086
326,0.643129178513736
327,0.683458687654124
328,0.150021139760395
329,0.639941569848139
330,0.129798369446661
331,0.838970090075423
332,0.54871947598757
333,0.444023371535121
334,0.508343264081968
335,0.628925649303056
336,0.811855396862187
337,0.184302052996827
338,0.0531582864698486
339,0.653308783023954
340,0.721558432979482
341,0.0867972192745751
342,0.214874265350836
343,0.692328053911888
344,0.397124434992474
345,0.698689308662742
346,0.679157438418458
347,0.169299882500007
348,0.751555581840072
349,0.562856010475426
350,0.336167180136205
351,0.726101290034038
352,0.174811710178631
353,0.641216922869051
354,0.613779714702986
355,0.641307315928738
356,0.543780929146109
357,0.310275903785132
358,0.0189278755437094
359,0.130719108711934
360,0.693913630851626
361,0.448892409395107
362,0.234214478383627
363,0.104669932423114
364,0.123826893428277
365,0.322558061760497
366,0.31188994398893
367,0.522040306082479
368,0.26826783639469
369,0.285730111469763
370,0.0495087655712108
371,0.0846895167247571
372,0.746329742748297
373,0.668892224147314
374,0.572524693004035
375,0.100149398271952
376,0.072288528514513
377,0.130609114118349
378,0.056811093645877
379,0.503544509100383
380,0.699824138562738
381,0.118243642065555
382,0.833195298909921
383,0.123366511754117
384,0.851591134704274
385,0.0551392608739147
386,0.162250816672758
387,0.502352126580735
388,0.29363690519475
389,0.589746489951656
390,0.684692716288965
391,0.145440468345525
392,0.478122864198021
393,0.696261265499903
394,0.131680711411198
395,0.578788368485469
396,0.555157328695595
397,0.203420938904866
398,0.361811758355277
399,0.459852568121505
400,0.279062865526904
401,0.668879051707362
402,0.26177528956543
403,0.18962438565962
404,0.127332226206133
405,0.057252613471439
406,0.4797800356813
407,0.463289931052206
408,0.119991332806937
409,0.423853723575561
410,0.228126232997941
411,0.557645633724113
412,0.76892081777862
413,0.34532948269649
414,0.301119869986159
415,0.0839868983931641
416,0.530195694473305
417,0.384939803860974
418,0.372625737436217
419,0.154164873510943
420,0.46233364009593
421,0.725277250354024
422,0.650818756190761
423,0.408552412352555
424,0.689555666149612
425,0.521540376405271
426,0.275167844780705
427,0.467137613988576
428,0.632622725967301
429,0.101104199128807
430,0.22147595505073
431,0.732621104979841
432,0.160111838688727
433,0.0690417201039044
434,0.0426447714668625
435,0.698361711179592
436,0.525763025054504
437,0.60964929153061
438,0.721765928396153
439,0.692974477519574
440,0.83847024893132
441,0.81400832893082
442,0.22544013058268
443,0.696992152857862
444,0.156458885826314
445,0.300372404743144
446,0.237204327588642
447,0.614385512872419
448,0.778519915468183
449,0.764023085856851
450,0.781904864469636
451,0.175047431474914
452,0.786925555289101
453,0.372374179872723
454,0.106689518034244
455,0.630414667957573
456,0.0397153760051491
457,0.568944688605512
458,0.386486207606956
459,0.515598896252538
460,0.0603494342536325
461,0.0175152065151595
462,0.929337470059773
463,0.385225732017633
464,0.662342074297382
465,0.89425778039309
466,0.760848594687775
467,0.233232217088376
468,0.0358398681601429
469,0.326300930761573
470,0.0893849925354285
471,0.0608094475473821
472,0.303902361206936
473,0.677123999092878
474,0.0605757498183255
475,0.0792439062798689
476,0.0907733017746464
477,0.271841507294191
478,0.159638945118741
479,0.0912256836724645
480,0.0617660441521362
481,0.274239195390017
482,0.087589215210521
483,0.214757918690151
484,0.620927503727484
485,0.31032372737264
486,0.788100779942146
487,0.135532831584616
488,0.212138773203057
489,0.0883693750718689
490,0.248940912260402
491,0.455726320648902
492,0.541655871211072
493,0.525375039988881
494,0.302827351192534
495,0.062722094838363
496,0.691922354396319
497,0.473384865944077
498,0.0922199545715257
499,0.54806645965788
500,0.244200578241899
501,0.530980200233813
502,0.746018002167426
503,0.0886777440684236
504,0.0625689191127003
505,0.647380144124128
506,0.78429648869167
507,0.251662457680838
508,0.71904357180423
509,0.190306671192024
510,0.606796118020956
511,0.496175215716361
512,0.558781892282593
513,0.682471490733574
514,0.84174785771042
515,0.822428006659672
516,0.355989997409116
517,0.888228906249651
518,0.333976452532711
519,0.182826335531787
520,0.338658430658006
521,0.646251995006195
522,0.0494214540031129
523,0.473691693665465
524,0.195770645910351
525,0.60615097071505
526,0.199664975994534
527,0.0609337835273391
528,0.386935014110076
529,0.51391414957724
530,0.782264591986386
531,0.771237348578222
532,0.402445635221163
533,0.744173048809229
534,0.3602750936595
535,0.800211682746136
536,0.626273477824369
537,0.705718945948451
538,0.516118685755303
539,0.4543693319501
540,0.207808274494354
541,0.421406211504738
542,0.627359438413969
543,0.273673048185795
544,0.647486620460474
545,0.527590475053665
546,0.48007680313884
547,0.520107967595806
548,0.590744208925774
549,0.54018097374799
550,0.936779341951442
551,0.906858860975292
552,0.418270752356759
553,0.456248547682467
554,0.635072247428668
555,0.86396169353254
556,0.939806965920918
557,0.813530911567414
558,0.860310893615163
559,0.741769077592235
560,0.79086843867726
561,0.117212561578371
562,0.790240073003584
563,0.696571687628393
564,0.0801913598573704
565,0.477152414758921
566,0.405096159005004
567,0.642246505414583
568,0.264155564523567
569,0.780746046937951
570,0.618229769575973
571,0.112828414607301
572,0.132966724574453
573,0.0808453554038971
574,0.43770889784906
575,0.414682530648515
576,0.0520857484187101
577,0.261044747495968
578,0.774818823924048
579,0.343915836841992
580,0.734722021695842
581,0.822064275161926
582,0.863876951970139
583,0.278598140961412
584,0.0585297170788008
585,0.337797543257525
586,0.548185544135389
587,0.0508147861650787
588,0.754994331662308
589,0.353899419631421
590,0.643224098920541
591,0.75889613604083
592,0.260278665210779
593,0.254487346094329
594,0.443444686530388
595,0.47978712172685
596,0.557348830581496
597,0.613731980199077
598,0.503884699468546
599,0.301475521892975
600,0.792304676688879
601,0.670642682554954
602,0.657969965213751
603,0.762373726423637
604,0.397614790160668
605,0.31973191451049
606,0.755846465403601
607,0.388091852544168
608,0.627277866478493
609,0.30066401394901
610,0.793977640559028
611,0.439285857427185
612,0.673731023524389
613,0.761977364514206
614,0.580936424884711
615,0.239775102149261
616,0.54590208793686
617,0.664432885304408
618,0.786305346343918
619,0.647303171350559
620,0.786736812837204
621,0.726139552343869
622,0.606620610398253
623,0.569327760783254
624,0.563230257498903
625,0.690157735056128
626,0.852922043897945
627,0.620912426870777
628,0.73153937534213
629,0.141946898053667
630,0.0837457347912121
631,0.0421309264949168
632,0.211460926973329
633,0.727778434089082
634,0.693064654985873
635,0.152126367215317
636,0.587565458916707
637,0.089088699795893
638,0.250210326842401
639,0.322349398668752
640,0.759313990825585
641,0.712541777039921
642,0.851174912304249
643,0.252330419772953
644,0.130736324164046
645,0.683694662302926
646,0.743499672159107
647,0.0685491882818355
648,0.646851491696683
649,0.152103610579936
650,0.0648469576746726
651,0.544723758812685
652,0.0400479709502951
653,0.389487157268755
654,0.159598981799972
655,0.0566023059296278
656,0.108960796589382
657,0.17748467905364
658,0.42498497507536
659,0.181879300532309
660,0.138292765572872
661,0.178596536150119
662,0.133346880601924
663,0.799424084578014
664,0.156016156218839
665,0.323785052949861
666,0.757040889128034
667,0.192807342958451
668,0.15319154250861
669,0.836548173246491
670,0.285198229968175
671,0.451290823697883
672,0.435045693892539
673,0.472315549686587
674,0.466496404902153
675,0.437472481308611
676,0.348275506471246
677,0.530739893292006
678,0.401334039912615
679,0.497629252027838
680,0.513877711537115
681,0.772307992841299
682,0.486863086354206
683,0.88595602751639
684,0.44934506482436
685,0.684421984580365
686,0.318810680160008
