,Predicted_RetailPrice
360,19912.6837128822
361,20030.3345163304
362,19886.9432212495
363,19509.9493519188
364,18676.3729326434
365,16760.469094322
366,17186.4400489537
367,18273.5930781633
368,16172.0190178901
369,15219.9596023883
370,15294.9384934497
371,16054.870757919
372,15654.398242009
373,13048.6640224062
374,12704.2591510227
375,12878.7521174271
376,14248.1352731379
377,12870.0542997508
378,13157.2629120664
379,14466.7109296677
380,14024.3246905458
381,12906.8443472633
382,13511.9074133069
383,14096.6414197316
384,15436.5631240955
385,12970.5204241101
386,12173.4430761613
387,18315.3350183661
388,17905.387536289
389,19205.7996192922
390,18260.0806762533
391,17999.4409876425
392,18341.6810944347
393,18045.824755543
394,13041.0753831715
395,13287.3167201454
396,12876.4453060199
397,15133.7491212269
398,15228.9028435768
399,13320.7206921423
400,15216.3334302264
401,20334.2684993428
402,20267.021814637
403,20598.2731101538
404,21144.3707140594
405,21625.5507685985
406,21208.083338829
407,22590.8178699457
408,20767.1177992311
409,21237.1697220209
410,21533.8025188146
411,20754.2707039188
412,21088.7988828673
413,22365.6670278454
414,42481.6249503743
415,48557.4685097624
416,38584.3081096648
417,38812.8968831987
418,38685.0107702437
419,37253.3810002672
420,40177.0785941303
421,25104.2433231424
422,24662.1191016414
423,25022.7201213721
424,26171.157450831
425,25525.507563986
426,26804.3426149542
427,23815.8784686491
428,37873.5409202579
429,40471.200559403
430,40898.9690248167
431,39662.0456683511
432,38059.9595050171
433,39551.284133112
434,45513.9780984204
435,24528.4293686836
436,24994.1251201175
437,27106.1101240444
438,26663.6922141469
439,22858.9684917285
440,24669.8943357708
441,24032.4282312669
442,41820.6022368495
443,40500.5918363162
444,48302.507152434
445,39294.5512957738
446,39780.5164748121
447,38662.5444989208
448,36877.4027738197
449,13836.9469896161
450,13426.6912251323
451,15152.171410551
452,13534.1385035501
453,14889.3219555161
454,14853.9769375931
455,14251.9536115805
456,14126.8155125122
457,12943.5542201731
458,15084.0882153379
459,13703.7483910163
460,15548.8060999544
461,15126.8439800842
462,14986.6008614608
463,15003.1815825749
464,13246.5016568807
465,13711.1184560129
466,14043.8375588002
467,15858.0822495123
468,15835.2303610624
469,13344.723553654
470,20650.5775646822
471,18760.2046571927
472,19667.7716555481
473,20792.7369328462
474,19574.320429257
475,19353.2124713285
476,19237.21963227
477,17285.4804029133
478,20368.5046631956
479,18085.836428242
480,20669.1458367445
481,16905.4597713743
482,20004.737642217
483,19376.9998752293
484,18116.9069097758
485,18668.554881396
486,18749.5982305298
487,19729.4863798541
488,17976.4519019711
489,17821.1356567731
490,17004.4904369218
491,17659.8081094737
492,19538.8692659651
493,17422.7767089928
494,17801.7942051205
495,17754.8248381705
496,17527.1572897016
497,20184.5323927331
498,14389.0414479845
499,12634.6972923941
500,13502.1671035815
501,13421.6599687389
502,12571.2174779231
503,13836.3657525631
504,12699.1080598035
505,13242.8875824944
506,12291.6848866084
507,12464.8694304389
508,11880.8555273139
509,12225.3291726814
510,12462.7459892991
511,12115.0825010798
512,12075.6967049532
513,12292.9006577993
514,12661.661918663
515,13891.4714646924
516,12802.784706515
517,12215.521080855
518,12342.0099877821
519,12174.919701487
520,18123.8898691728
521,19245.9819585957
522,19036.736667236
523,18062.9221854055
524,20174.8572798825
525,18455.9560880878
526,19041.8483649812
527,21324.0459714023
528,19706.370433645
529,21397.591415499
530,21556.5884027268
531,19834.1823780826
532,21222.8125071304
533,20732.1851117889
534,13673.0109503941
535,13936.8427705897
536,13492.1942149714
537,13769.8597853218
538,15018.1407461915
539,15921.4775653433
540,13789.1012644047
541,21316.123137161
542,20801.0289198799
543,21066.3076094546
544,20142.1471181293
545,20329.2869111911
546,20024.5325274187
547,20852.5566495025
548,20490.0105285514
549,20761.1840660953
550,19243.5257424001
551,18420.7007401918
552,17978.873432027
553,19336.2691663892
554,19366.5626445193
555,12296.1216872632
556,13793.7224633709
557,12853.0959884621
558,12277.0414790914
559,13481.9738424781
560,12240.5964538201
561,13167.9807604863
562,12630.8643682583
563,14143.4917614509
564,13750.5462806985
565,13234.7097684882
566,13269.8660750628
567,15304.1979671622
568,13002.0187895596
569,32102.2172805365
570,35038.9105169387
571,40438.212517917
572,25538.7548166797
573,26542.4463159158
574,26964.5099523522
575,24945.1497890645
576,26978.5300413306
577,28303.2259411549
578,30586.6002310545
579,29590.3446161036
580,27462.0429857319
581,31480.8589208027
582,36701.4825218736
583,33647.0624805979
584,24060.6254336928
585,28526.888781434
586,25444.7959475579
587,29426.0124202265
588,27563.3341085502
589,30733.6695417723
590,14718.4879164473
591,12930.5037441164
592,13696.4787976467
593,35606.892337474
594,40030.0700863218
595,36388.0957813971
596,15882.8404552435
597,14311.9158870083
598,34456.6741730577
599,30472.5402625989
600,31111.5158556468
601,14185.6821420648
602,13894.8889775636
603,14163.3904179102
604,14285.5199355901
605,28071.049740253
606,26301.1990094453
607,15314.7157747847
608,13394.6490948644
609,31344.8614238338
610,15241.7299664899
611,20949.2751787464
612,20403.5505545311
613,20550.3590895365
614,21315.4897143851
615,19923.1155486025
616,19999.6465638291
617,21181.0107017232
618,20467.5755065308
619,20127.0432134684
620,20919.3154883762
621,20379.6058684487
622,20772.2438806328
623,39103.749913968
624,40471.200559403
625,38132.8325535094
626,45958.4450455457
627,38220.3812906536
628,42077.7670666566
629,17487.255104752
630,18769.8848449383
631,17210.7392116103
632,18035.969910479
633,17277.979214941
634,18093.8359660497
635,19576.9450196059
636,19869.8115097787
637,19392.1240969597
638,13251.1921123946
639,13181.8891158847
640,15590.9276585481
641,18626.8547139057
642,18113.8911227207
643,17650.0260745308
644,27460.8678599902
645,25296.307574686
646,26376.2162663056
647,51558.6073283119
648,65199.4136034923
649,54349.8192002206
650,18796.8051912054
651,17387.298588999
652,18950.8210024897
653,20757.2640731589
654,20224.860684702
655,20530.6792797754
656,33770.3300497219
657,34303.1652121546
658,32899.484687637
659,25861.0132265727
660,26086.7887040913
661,26365.1888228389
662,27080.6532426371
663,30903.5546546084
664,30893.2797661941
665,15187.2492328384
666,20786.6771019241
667,17142.1734681766
668,19223.9955060985
669,16566.1283546496
670,22399.5060423351
671,14302.2352227776
672,16231.1551986834
673,15640.7946075183
674,11993.4438117526
675,12294.0244052542
676,13382.2144962811
677,15994.8948360593
678,17394.2248533294
679,16154.218002461
680,15075.9276162637
681,19076.0041329219
682,12932.7109077791
683,15198.9381757162
684,15602.2574915914
685,19983.8596293082
686,19699.6341052221
687,13828.6694933522
688,12914.3675092769
689,18142.5402174491
690,15466.7112451917
691,14074.0073074334
692,16494.2712195181
693,20316.1001188449
694,14556.5464534605
695,14982.2262561357
696,15906.0568923485
697,16102.1023720878
698,15218.4836850391
699,14094.1480655631
700,15244.119176508
701,20685.2898316844
702,21629.2556141708
703,19912.6346338225
704,13239.6858888939
705,13587.6245589628
706,12205.8018389875
707,15138.7742343191
708,15436.8192112528
709,16987.9583198298
710,19751.622071625
711,13183.9451904495
712,14029.6613849933
713,15082.2524854389
714,14290.2254351471
715,13529.9520328557
716,13638.0227635476
717,16941.5373290312
718,19331.5772635539
719,15439.490259854
720,15505.6520241875
721,15360.8693730676
722,12643.5215627463
723,14534.28852279
724,13022.9155130399
725,14192.7012818378
726,14401.1894904809
727,14746.2863341554
728,13650.9408308058
729,18803.8167862866
730,13607.9716881217
731,12855.4452452357
732,17412.7138737484
733,18492.8302504919
734,20500.8677915931
735,20241.9188351434
736,20774.370276363
737,20711.3864730433
738,20732.7631739276
739,20302.8066273827
740,45403.7393217901
741,43889.1340979837
742,39510.6589886609
743,26111.726694465
744,48339.6569362613
745,38836.8798796841
746,24309.9111273486
747,36223.7821693691
748,44510.9084816018
749,25214.3408304103
750,25667.0702288959
751,43261.8267707749
752,24392.446541281
753,43103.002458311
754,24408.1955052279
755,13797.4928673034
756,13575.1134292405
757,17574.9396388232
758,14231.4265555215
759,13708.0431225405
760,14588.2034498748
761,15891.6914953581
762,13697.4795491401
763,15066.4124022906
764,20417.442051941
765,19764.5721653204
766,17468.417623387
767,14674.0421086539
768,19085.952994742
769,18931.7570496553
770,18091.6272959582
771,18620.7987573275
772,17132.4169050816
773,17880.5595110488
774,17222.4879078507
775,17548.0467138517
776,13994.3483790106
777,11833.460983818
778,12010.7119728139
779,12682.898384724
780,12692.0628146018
781,14176.6665710874
782,13346.3027012672
783,12836.1572015744
784,17577.0822325165
785,19425.3923322922
786,17938.44076659
787,22101.2002381062
788,20784.8128286638
789,20601.9841938517
790,15574.2191523662
791,13067.4900459299
792,13167.0669154199
793,20735.964265377
794,20831.1368218471
795,20388.1863297116
796,20379.4834749035
797,19172.5723233247
798,19617.526228474
799,13962.2442830768
800,14434.3932981741
801,13291.7083101886
802,14425.7942922317
803,14782.754245463
804,13615.0906250242
