,Predicted_Adjusted,AuditLowriskProbability,AuditHighriskProbability
123,0,1,NA
124,0,0.999978552370083,2.14476299171554e-05
125,0,0.926801466803147,0.0731985331968535
126,0,0.999998388321905,1.61167809525307e-06
127,0,0.999999028821929,9.71178071186211e-07
128,1,1.03672367175404e-19,1
129,0,0.981738574877332,0.0182614251226682
130,0,1,NA
131,0,0.999983612050973,1.63879490268099e-05
132,0,1,NA
133,1,0.198574472973905,0.801425527026095
134,0,0.999816133778815,0.000183866221184797
135,0,0.805736233449991,0.194263766550009
136,0,0.999986201495617,1.37985043828195e-05
137,0,1,NA
138,0,1,NA
139,0,1,NA
140,0,0.999953748073589,4.62519264107922e-05
141,0,1,NA
142,0,1,NA
143,0,1,NA
144,0,0.999188370540065,0.000811629459934619
145,0,1,NA
146,1,0.481017873927623,0.518982126072377
147,0,0.99871499774821,0.0012850022517897
148,0,1,NA
149,1,0.259340326865748,0.740659673134252
150,0,0.93034320485224,0.0696567951477605
151,1,0.329125920791449,0.670874079208551
152,0,0.994148691850032,0.00585130814996847
153,0,0.999909395048259,9.06049517410937e-05
154,0,0.999857244690176,0.000142755309824327
155,1,0.345521349901798,0.654478650098202
156,0,0.997962036091432,0.00203796390856829
157,0,0.975124800390907,0.0248751996090925
158,0,0.896738500000359,0.103261499999641
159,0,0.988117510159786,0.0118824898402137
160,0,0.918420061209264,0.0815799387907356
161,0,0.893226243625295,0.106773756374705
162,0,0.937461258914445,0.0625387410855551
163,0,0.922028534555029,0.0779714654449708
164,0,0.999997141130205,2.85886979475293e-06
165,1,0.177270882287635,0.822729117712365
166,0,1,NA
167,0,0.980947808212185,0.0190521917878152
168,0,0.954356236215067,0.0456437637849328
169,0,1,NA
170,0,1,NA
171,0,1,NA
172,1,0.335680622142148,0.664319377857852
173,0,1,NA
174,0,1,NA
175,0,0.951735640379913,0.0482643596200869
176,0,1,NA
177,0,1,NA
178,1,1.44944610040607e-22,1
179,0,0.567852213158923,0.432147786841077
180,0,0.998343661002744,0.0016563389972565
181,0,0.999991023382911,8.97661708898165e-06
182,0,0.99972888639544,0.000271113604560012
183,0,1,NA
184,0,0.995173282431036,0.00482671756896434
185,0,0.999619628166167,0.00038037183383299
186,0,1,NA
187,0,1,NA
188,1,0.291578010819076,0.708421989180923
189,0,0.979077299117094,0.0209227008829064
190,0,0.999969809409577,3.01905904232267e-05
191,0,0.986599183601831,0.0134008163981693
192,0,1,NA
193,0,1,NA
194,0,1,NA
195,0,0.998725855746203,0.00127414425379708
196,0,0.999661969184609,0.000338030815390829
197,0,0.992177113839629,0.00782288616037129
198,0,1,NA
199,0,0.999953885942779,4.61140572212063e-05
200,0,0.988281236907593,0.0117187630924075
201,0,0.999371160224486,0.000628839775514464
202,0,1,NA
203,0,1,NA
204,0,0.977191737313425,0.0228082626865754
205,0,0.999953233734926,4.67662650740882e-05
206,1,0.0828778480027494,0.917122151997251
207,0,0.998907059497143,0.00109294050285757
208,0,1,NA
209,1,0.0649876164137124,0.935012383586288
210,0,1,NA
211,0,0.999861641947407,0.000138358052592599
212,0,0.999748564785096,0.000251435214904177
213,0,0.999984490487656,1.55095123435225e-05
214,1,0.264758981995696,0.735241018004304
215,0,0.999999571906502,4.28093497772418e-07
216,0,1,NA
217,0,1,NA
218,0,1,NA
219,0,0.834719970993798,0.165280029006202
220,0,0.995146276319464,0.00485372368053644
221,0,1,NA
222,0,1,NA
223,0,0.999976036687893,2.39633121075176e-05
224,0,1,NA
225,0,1,NA
226,0,0.992312190941334,0.00768780905866544
227,0,0.995946881905307,0.00405311809469324
228,0,0.993520566095244,0.00647943390475635
229,0,0.986334132308134,0.0136658676918662
230,0,0.944090534612278,0.0559094653877218
231,0,0.967822199065188,0.0321778009348118
232,0,0.999586536111771,0.00041346388822926
233,0,0.99788194367894,0.00211805632105998
234,0,0.999988833933774,1.11660662257927e-05
235,0,0.991846856535009,0.00815314346499064
236,0,0.903412319366921,0.0965876806330787
237,0,0.723060072922473,0.276939927077527
238,0,1,NA
239,0,1,NA
240,1,1.54278654779197e-25,1
241,0,0.989466967647198,0.0105330323528023
242,0,1,NA
243,0,0.872374274146149,0.127625725853851
244,1,2.59279861914805e-17,1
245,1,0.298391872685201,0.701608127314799
246,0,1,NA
247,0,0.999910315530876,8.96844691239098e-05
248,1,3.38540579012874e-21,1
249,0,0.89391447611741,0.10608552388259
250,0,0.670757684696144,0.329242315303856
251,0,1,NA
252,0,0.98108807129018,0.0189119287098202
253,0,0.999998700567115,1.2994328847741e-06
254,0,0.999983904236366,1.60957636338972e-05
255,0,0.890189043629272,0.109810956370728
256,0,0.999723978798558,0.000276021201442116
257,0,0.999080451102584,0.000919548897416429
258,0,0.956710263501099,0.0432897364989008
259,0,0.958643799702962,0.041356200297038
260,0,0.677847145253762,0.322152854746238
261,0,0.999631868644877,0.000368131355123051
262,0,1,NA
263,0,0.999945534932762,5.44650672380323e-05
264,1,0.134517899688467,0.865482100311533
265,0,1,NA
266,0,1,NA
267,0,0.99966785992354,0.000332140076460293
268,0,1,NA
269,0,1,NA
270,0,0.635063680895246,0.364936319104754
271,0,1,NA
272,0,0.999941875225433,5.81247745666214e-05
273,0,0.968499258731203,0.0315007412687973
274,0,1,NA
275,1,0.260185833117253,0.739814166882747
276,1,0.189433841477041,0.810566158522959
277,0,0.950894735006514,0.0491052649934856
278,1,0.0125813969070458,0.987418603092954
279,0,0.984688667682911,0.0153113323170889
280,0,0.997011221480743,0.00298877851925738
281,1,0.34097841363179,0.65902158636821
282,0,0.935355613489028,0.0646443865109716
283,0,1,NA
284,0,1,NA
285,0,1,NA
286,0,0.991963540662011,0.00803645933798903
287,0,1,NA
288,0,0.999993374226546,6.62577345371903e-06
289,0,0.998158630968487,0.00184136903151305
290,0,1,NA
291,1,0.0786371345937813,0.921362865406219
292,0,0.999847564988206,0.000152435011794137
293,0,1,NA
294,0,0.999980168082068,1.9831917931814e-05
295,0,0.999609307144496,0.000390692855504264
296,0,0.999793453768575,0.000206546231424463
297,1,1.85221417916515e-25,1
298,0,1,NA
299,0,0.999997634870154,2.36512984577022e-06
300,0,0.981569637102903,0.0184303628970966
301,0,0.541128443229717,0.458871556770283
302,0,0.999797411658737,0.000202588341263271
303,0,1,NA
304,1,0.046586844971578,0.953413155028422
305,0,1,NA
306,0,1,NA
307,0,0.999815079206254,0.000184920793746109
308,0,0.999978876979839,2.11230201607799e-05
309,0,0.999997332275141,2.66772485852446e-06
310,0,0.999632653285774,0.000367346714225945
311,1,0.204538306932917,0.795461693067083
312,0,1,NA
313,0,1,NA
314,0,1,NA
315,0,1,NA
316,0,0.988415553596683,0.0115844464033172
317,0,0.999992416750971,7.58324902931129e-06
318,0,0.944572062746677,0.0554279372533227
319,0,0.999995583502653,4.41649734667358e-06
320,1,0.0250636963254981,0.974936303674502
321,0,1,NA
322,0,0.996611088922031,0.00338891107796878
323,0,0.999801942586821,0.000198057413178619
324,1,0.223610833405948,0.776389166594052
325,0,0.999876418224465,0.000123581775534866
326,0,0.999986715790127,1.32842098727811e-05
327,0,0.995464254882427,0.00453574511757268
328,0,0.994958952257369,0.00504104774263139
329,0,0.996908286420521,0.00309171357947886
330,1,0.138554189658329,0.861445810341671
331,0,1,NA
332,0,0.999803551018875,0.000196448981125256
333,0,0.99914523864152,0.000854761358479577
334,0,0.987238091702997,0.0127619082970028
335,0,0.99633109023422,0.00366890976577978
336,0,1,NA
337,0,1,NA
338,0,1,NA
339,1,0.163737095208207,0.836262904791793
340,0,0.99999976951264,2.30487359871589e-07
341,1,0.229972796007051,0.770027203992949
342,0,0.999948098414479,5.19015855208713e-05
343,0,0.999734010236174,0.000265989763825898
344,0,0.999983275484099,1.67245159011913e-05
345,0,0.996382722182295,0.00361727781770544
346,0,1,NA
347,0,0.999997443438408,2.55656159168683e-06
348,0,0.99453434872216,0.00546565127784043
349,0,1,NA
350,0,0.989440459243778,0.0105595407562223
351,0,0.999989851897933,1.01481020672885e-05
352,0,1,NA
353,0,0.998871391612446,0.00112860838755369
354,0,0.981722099997164,0.0182779000028361
355,0,0.998654056083959,0.00134594391604061
356,0,0.999980200765865,1.97992341353567e-05
357,0,1,NA
358,0,1,NA
359,0,0.999178444524844,0.000821555475155601
360,0,0.983932714798911,0.016067285201089
361,0,0.999996195677353,3.80432264708351e-06
362,0,0.999901187075607,9.88129243925736e-05
363,0,0.999274229754027,0.000725770245973187
364,0,1,NA
365,0,0.97566236582474,0.0243376341752602
366,0,0.96803496179913,0.0319650382008702
367,0,0.647090154788338,0.352909845211662
368,0,1,NA
369,0,1,NA
370,0,0.998667596049134,0.00133240395086618
371,0,1,NA
372,0,0.594645921794721,0.405354078205279
373,0,0.997846714245959,0.0021532857540413
374,0,0.999924976592238,7.50234077624908e-05
375,0,1,NA
376,0,1,NA
377,0,1,NA
378,0,0.980944444442185,0.0190555555578148
379,0,0.999927503339626,7.24966603740682e-05
380,0,0.999999896924963,1.0307503731817e-07
381,0,1,NA
382,0,1,NA
383,0,0.75655743295675,0.24344256704325
384,0,0.999987690878667,1.23091213326607e-05
385,0,1,NA
386,0,1,NA
387,0,0.999893835194324,0.00010616480567606
388,0,1,NA
389,0,0.985738962592098,0.0142610374079023
390,0,1,NA
391,0,1,NA
392,1,0.17965480797835,0.820345192021649
393,0,0.965977309385251,0.034022690614749
394,0,0.998584665201161,0.00141533479883931
395,0,1,NA
396,0,1,NA
397,0,0.999919166327208,8.08336727914498e-05
398,0,0.618275862750388,0.381724137249612
399,0,1,NA
400,0,0.99989682378735,0.000103176212650228
401,0,0.99990983348028,9.01665197199479e-05
402,0,0.999042461997145,0.00095753800285521
403,0,1,NA
404,0,0.962905345950153,0.037094654049847
405,0,0.948484767761916,0.0515152322380839
406,0,1,NA
407,0,1,NA
408,1,0.245189164224714,0.754810835775286
409,0,1,NA
410,0,0.988190596706188,0.0118094032938123
411,0,0.999949528656013,5.04713439870222e-05
412,0,0.944785424403352,0.0552145755966481
413,0,1,NA
414,0,0.998922560199631,0.00107743980036854
415,1,0.110475912336677,0.889524087663322
416,0,0.996155101805365,0.0038448981946351
417,0,0.999945616356179,5.43836438211592e-05
418,1,0.317920361383903,0.682079638616097
419,1,0.0957669329414189,0.904233067058581
420,0,0.66673468958273,0.33326531041727
421,0,0.913875746868651,0.0861242531313493
422,0,0.99991504395296,8.49560470396527e-05
423,0,1,NA
424,1,1.07346773303856e-32,1
425,0,0.998013275223774,0.00198672477622553
426,0,0.997041859147328,0.00295814085267165
427,0,0.998541766073096,0.00145823392690381
428,0,0.968553647069991,0.0314463529300091
429,0,0.855264076086991,0.144735923913009
430,0,0.992728065998459,0.00727193400154124
431,0,0.502109852651678,0.497890147348322
432,0,0.999767502065887,0.000232497934113161
433,0,1,NA
434,0,1,NA
435,0,0.989638252439283,0.0103617475607173
436,0,0.990882875065281,0.00911712493471878
437,0,0.999881990972365,0.000118009027634974
438,0,1,NA
439,0,0.986007275035114,0.0139927249648865
440,0,0.675465726148913,0.324534273851087
441,1,0.373313989771847,0.626686010228153
442,0,1,NA
443,0,0.503388041379352,0.496611958620648
444,1,0.300159376507561,0.699840623492439
445,0,0.999858321676172,0.000141678323828424
446,0,1,NA
447,0,0.999789784724142,0.000210215275857671
448,0,0.999969946031044,3.00539689563755e-05
449,0,0.983576967299081,0.0164230327009186
450,0,0.999920742827228,7.92571727725123e-05
451,0,1,NA
452,0,0.999632580835692,0.000367419164308152
453,0,0.824247450311764,0.175752549688236
454,1,0.475619675983536,0.524380324016464
455,1,0.310782133200281,0.689217866799719
456,0,1,NA
457,1,0.301395463469594,0.698604536530406
458,0,0.951821774125926,0.0481782258740739
459,0,0.961085424776476,0.0389145752235236
460,0,1,NA
461,0,0.999955822997564,4.41770024362949e-05
462,0,0.986106135668385,0.0138938643316145
463,0,0.999997911884645,2.08811535516173e-06
464,0,0.999241666815232,0.000758333184768045
465,0,0.999841394530527,0.000158605469473158
466,1,0.0166103799677187,0.983389620032281
467,0,0.999400612790852,0.000599387209148115
468,0,0.999030921183637,0.000969078816362968
469,0,0.999718151016323,0.000281848983676989
470,0,0.999999594023703,4.0597629704273e-07
471,0,1,NA
472,1,4.44141156983849e-51,1
473,1,2.93241183647111e-20,1
474,1,0.140585140643978,0.859414859356022
475,0,0.966524422733163,0.0334755772668371
476,0,1,NA
477,0,0.997298244944309,0.00270175505569143
478,0,1,NA
479,1,1.27468052247105e-09,0.999999998725319
480,0,0.991903776515355,0.0080962234846448
481,1,0.0733923021867308,0.926607697813269
482,1,1.47193816399689e-18,1
483,0,0.999889410676061,0.000110589323938921
484,0,0.981678263950134,0.0183217360498661
485,0,0.998559636921751,0.00144036307824959
486,0,0.999977252615575,2.27473844247051e-05
487,0,0.794690032155544,0.205309967844456
488,0,0.999865932375933,0.000134067624066595
489,0,0.999996502433602,3.49756639819686e-06
490,1,0.230840118186844,0.769159881813156
491,0,0.967268677809856,0.0327313221901439
492,1,0.429284887246017,0.570715112753983
493,1,0.153279767070176,0.846720232929824
494,0,1,NA
495,0,1,NA
496,0,0.954207409367396,0.0457925906326035
497,0,1,NA
498,1,9.13283971321111e-06,0.999990867160287
499,0,0.999780775120785,0.000219224879215044
500,0,0.999884232733389,0.000115767266611127
501,0,0.999986467437423,1.35325625770616e-05
502,0,0.890827934184913,0.109172065815087
503,0,0.631804859037243,0.368195140962757
504,0,0.999986983426282,1.30165737180462e-05
505,0,0.923890993612706,0.0761090063872936
506,0,0.802569562331551,0.197430437668449
507,0,0.999861089208102,0.000138910791897741
508,0,0.999977522299556,2.24777004435864e-05
509,0,0.954599898079529,0.0454001019204706
510,0,1,NA
511,0,1,NA
512,0,0.999956964358116,4.3035641883943e-05
513,0,1,NA
514,0,0.992257511001477,0.00774248899852293
515,1,0.00364001046264994,0.99635998953735
516,1,0.0662662264857084,0.933733773514292
517,0,0.980188534471986,0.0198114655280138
518,0,0.99941764970027,0.000582350299730049
519,0,1,NA
520,0,1,NA
521,0,0.996250488590614,0.00374951140938626
522,0,1,NA
523,0,0.999003797337261,0.00099620266273951
524,0,1,NA
525,0,0.987150015931073,0.0128499840689271
526,0,0.999912394717078,8.76052829218028e-05
527,0,0.999983628503612,1.63714963881845e-05
528,1,0.0926865831589586,0.907313416841041
529,0,1,NA
530,0,0.999965267777558,3.47322224418454e-05
531,0,0.99878151942636,0.00121848057364045
532,0,1,NA
533,0,0.982250473350385,0.0177495266496146
534,0,1,NA
535,0,0.999995526621247,4.47337875266739e-06
536,0,0.999191095804719,0.000808904195280842
537,0,1,NA
538,1,0.259007124623485,0.740992875376515
539,0,1,NA
540,1,0.229371051703579,0.770628948296421
541,0,1,NA
542,0,1,NA
543,1,0.273069917263426,0.726930082736574
544,0,0.999926162924277,7.38370757228071e-05
545,1,0.226674659037681,0.773325340962319
546,0,0.79574848176886,0.20425151823114
547,0,0.999756339404692,0.000243660595307595
548,0,1,NA
549,0,1,NA
550,0,1,NA
551,0,1,NA
552,0,0.726178637763082,0.273821362236918
553,0,0.989350367584043,0.010649632415957
554,0,1,NA
555,1,1.71208251517186e-06,0.999998287917485
556,0,1,NA
557,0,0.982607761175385,0.0173922388246147
558,1,0.48123518711212,0.51876481288788
559,1,0.0364566269786854,0.963543373021314
560,0,0.612377112034708,0.387622887965292
561,0,0.995023322859985,0.00497667714001558
562,0,0.9956912043755,0.00430879562450034
563,0,1,NA
564,0,0.999846967894819,0.000153032105180711
565,0,0.913681062891523,0.0863189371084771
566,0,0.996785729004894,0.00321427099510613
567,1,7.60141061665227e-47,1
568,0,1,NA
569,0,0.999945336395584,5.46636044155974e-05
570,0,1,NA
571,1,0.157207565858547,0.842792434141453
572,0,1,NA
573,0,0.999997612361571,2.38763842916688e-06
574,0,0.976369746067924,0.0236302539320755
575,0,0.999996298190685,3.70180931482831e-06
576,0,1,NA
577,0,1,NA
578,0,0.948752459437768,0.0512475405622321
579,0,1,NA
580,0,1,NA
581,0,0.837603599563759,0.162396400436241
582,0,0.999674130896552,0.000325869103447505
583,0,0.994790661120315,0.00520933887968511
584,0,1,NA
585,0,0.999996011355318,3.98864468178265e-06
586,1,0.00655194657957603,0.993448053420424
587,0,0.999832286632968,0.000167713367032434
588,0,1,NA
589,0,1,NA
590,1,0.464165453953822,0.535834546046178
591,0,0.794291987286307,0.205708012713693
592,0,0.938931775721618,0.0610682242783816
593,1,0.0218422263957759,0.978157773604224
594,0,1,NA
595,0,1,NA
596,0,0.999981771356794,1.82286432061854e-05
597,0,0.53032577530647,0.46967422469353
598,0,0.999956283259695,4.37167403052696e-05
599,0,1,NA
600,1,4.85478341042969e-05,0.999951452165896
601,0,1,NA
602,0,0.985617888704188,0.0143821112958122
603,0,0.999769151680453,0.0002308483195468
604,0,1,NA
605,0,0.522078134282938,0.477921865717062
606,0,1,NA
607,0,0.999637815388098,0.000362184611901649
608,0,0.999528582287248,0.000471417712751784
609,0,0.999988118096758,1.18819032419575e-05
610,0,0.999397758273581,0.000602241726419106
611,1,2.01808518398085e-11,0.999999999979819
612,0,1,NA
613,0,0.988710271785372,0.0112897282146279
614,0,1,NA
615,0,0.999118086248268,0.000881913751732048
616,0,0.998445117773747,0.00155488222625272
617,1,0.24355436753762,0.75644563246238
618,0,0.999993319164335,6.68083566466676e-06
619,0,0.999990365637726,9.63436227416993e-06
620,0,0.9999975584241,2.44157589953205e-06
621,0,0.999763831764143,0.000236168235856729
622,0,0.993338118060075,0.00666188193992444
623,0,0.999820311665877,0.000179688334122644
624,0,1,NA
625,0,0.999864931303122,0.000135068696877769
626,0,0.959611257583894,0.0403887424161062
627,0,0.999341691344609,0.000658308655390604
628,0,0.999723891775144,0.000276108224856167
629,0,0.998289884500961,0.00171011549903892
630,0,1,NA
631,0,0.999970771046459,2.92289535414426e-05
632,0,1,NA
633,0,0.98715471958443,0.0128452804155704
634,1,2.26682283983585e-23,1
635,0,0.999999105553223,8.94446777134226e-07
636,0,1,NA
637,0,0.99763432628865,0.00236567371135021
638,0,0.99977632903634,0.000223670963659624
639,0,1,NA
640,0,0.999997389297423,2.61070257736142e-06
641,0,0.994231296990862,0.00576870300913776
642,1,3.24699386869797e-21,1
643,0,0.999993945711028,6.05428897232172e-06
644,0,1,NA
645,1,1.49866764326443e-10,0.999999999850133
646,1,9.21719614935981e-24,1
647,0,0.999987347312722,1.26526872775318e-05
648,0,0.999961474852232,3.85251477676528e-05
649,1,0.00543139961186076,0.994568600388139
650,1,0.00763330733362674,0.992366692666373
651,0,0.997020889339583,0.00297911066041682
652,0,0.998082417717699,0.00191758228230128
653,0,1,NA
654,0,0.999948444783877,5.15552161229679e-05
655,0,0.999996060441093,3.93955890689426e-06
656,0,1,NA
657,0,0.998225094183705,0.00177490581629503
658,0,0.999974963683917,2.50363160825754e-05
659,1,0.172659250268654,0.827340749731346
660,0,1,NA
661,1,0.143689374769673,0.856310625230327
662,0,1,NA
663,0,0.999976744452858,2.32555471421051e-05
664,0,0.997363417648674,0.00263658235132608
665,0,0.538607380634804,0.461392619365196
666,0,1,NA
667,0,1,NA
668,0,1,NA
669,0,0.991484018930667,0.00851598106933307
670,1,0.155615490880265,0.844384509119735
671,0,0.999941787931167,5.82120688327448e-05
672,0,0.999969077387019,3.09226129805476e-05
673,0,0.999949959983535,5.00400164647199e-05
674,1,0.314924812201363,0.685075187798636
675,0,0.999998720453192,1.27954680752719e-06
676,0,1,NA
677,0,1,NA
678,1,0.00350753297191864,0.996492467028081
679,0,1,NA
680,0,1,NA
681,0,0.847572465382269,0.152427534617731
682,0,1,NA
683,0,0.901148526943044,0.0988514730569556
684,0,1,NA
685,0,1,NA
686,0,1,NA
687,0,1,NA
688,0,0.545161617878082,0.454838382121918
689,0,0.997083387517755,0.00291661248224503
690,0,0.98083025685741,0.0191697431425901
691,0,0.999883795748095,0.000116204251904473
692,0,0.949003050056798,0.0509969499432022
693,0,0.980789927686149,0.0192100723138509
694,0,0.911612778660244,0.0883872213397556
695,0,0.972225616304306,0.027774383695694
696,0,0.802830688759329,0.197169311240671
697,0,0.990759628868202,0.00924037113179819
698,0,0.997183879942821,0.00281612005717926
699,0,0.977583676657633,0.0224163233423668
700,0,0.97341358263281,0.0265864173671897
701,1,5.25322115329642e-49,1
702,1,0.0462603747736139,0.953739625226386
703,0,0.997575952123044,0.00242404787695626
704,0,0.981463160656696,0.0185368393433038
705,0,0.999983405355494,1.65946445057109e-05
706,0,0.59869129687284,0.40130870312716
707,1,4.35590252966081e-18,1
708,0,0.702266274474786,0.297733725525214
709,0,0.999999826634264,1.73365736239054e-07
710,0,1,NA
711,0,1,NA
712,0,0.999467783144387,0.000532216855613068
713,0,0.967738442429502,0.0322615575704979
714,0,0.999741400155707,0.000258599844293467
715,0,1,NA
716,0,1,NA
717,0,0.999957337079186,4.26629208143504e-05
718,0,0.680949148857154,0.319050851142846
719,1,2.4043005083403e-12,0.999999999997596
720,0,1,NA
721,1,0.0261624787580735,0.973837521241926
722,0,0.999866762117367,0.000133237882632847
723,0,0.995904522265793,0.00409547773420658
724,0,0.963388108688877,0.0366118913111233
725,0,1,NA
726,0,1,NA
727,0,0.999987332543076,1.26674569242784e-05
728,0,0.795843669231573,0.204156330768427
729,0,1,NA
730,1,0.119030268843063,0.880969731156937
731,0,0.811103998396079,0.18889600160392
732,1,0.188210696845218,0.811789303154782
733,0,0.999979741481076,2.02585189241242e-05
734,0,1,NA
735,1,0.144796232224308,0.855203767775692
736,1,0.39477752708802,0.60522247291198
737,0,0.999999120375551,8.79624448868976e-07
738,0,0.999888952890132,0.000111047109867549
739,0,1,NA
740,0,1,NA
741,0,1,NA
742,0,1,NA
743,0,1,NA
744,0,1,NA
745,0,0.89914732693233,0.10085267306767
746,0,0.997287317892051,0.00271268210794893
747,1,0.0454547905743435,0.954545209425657
748,0,0.725746741181874,0.274253258818126
749,0,1,NA
750,0,0.986200087194157,0.0137999128058432
751,0,0.999894867197896,0.000105132802104176
752,0,0.996368690543037,0.00363130945696278
753,0,1,NA
754,0,0.999972619380316,2.73806196838529e-05
755,0,1,NA
756,0,0.792328714439197,0.207671285560803
757,1,0.160107242448608,0.839892757551392
758,1,0.0328859188280427,0.967114081171957
759,0,0.999982733372198,1.72666278020946e-05
760,1,0.152005019809611,0.847994980190389
761,0,NA,NA
762,0,0.983484750813765,0.0165152491862348
763,0,0.994570584289379,0.00542941571062094
764,0,0.99989423964599,0.000105760354009797
765,1,3.93174860179395e-06,0.999996068251398
766,1,0.179868799214745,0.820131200785255
767,0,0.999993459579119,6.54042088051018e-06
768,0,0.999951038229643,4.89617703564165e-05
769,0,0.998063058506979,0.00193694149302085
770,0,1,NA
771,0,0.999993656641573,6.34335842729879e-06
772,0,0.999985823284559,1.41767154412229e-05
773,0,0.999999233626195,7.66373804566693e-07
774,1,0.475657876278025,0.524342123721974
775,0,1,NA
776,0,0.973178401557211,0.0268215984427891
777,0,0.934720751044881,0.065279248955119
778,0,1,NA
779,0,0.99999968789805,3.12101950064309e-07
780,0,0.999145062330605,0.000854937669395185
781,1,2.91669690184888e-20,1
782,1,0.39452235146658,0.60547764853342
783,0,0.999996719316236,3.28068376444844e-06
784,0,0.999992487396534,7.51260346620709e-06
785,0,0.999998975460023,1.02453997660074e-06
786,0,0.999726264416309,0.000273735583691194
787,0,0.995236016252535,0.00476398374746464
788,0,0.981205501352373,0.0187944986476266
789,1,1.93950303370128e-08,0.99999998060497
790,0,1,NA
791,1,0.330466501592161,0.669533498407839
792,0,0.999998571796818,1.4282031824847e-06
793,0,0.996735076979104,0.00326492302089554
794,0,0.983461352675267,0.0165386473247327
