,Predicted_RetailPrice
415,-125486.044236585
416,-655122.386330079
417,-680003.810712584
418,-666382.308366319
419,356625.263057163
420,303973.300515157
421,187128.793359954
422,322043.093757773
423,216000.535879098
424,-79060.3147927769
425,43577.3988226768
426,-111763.544970408
427,399874.1257481
428,-562613.347746149
429,-774760.726142199
430,-772589.640264003
431,-748781.465342044
432,363808.638999353
433,333241.56294207
434,-413545.935530381
435,348056.888400277
436,-47046.8158004884
437,-37589.1049214666
438,-107067.564113326
439,415764.326575432
440,-39884.4149152026
441,393468.240319958
442,-736521.847790022
443,-774952.35082181
444,-260325.229398096
445,343058.759612717
446,-755086.08393709
447,359371.418978025
448,355970.664582694
449,281949.629852498
450,13.1455072084646
451,-1292596.91862376
452,91244.9379572799
453,-1268914.28067363
454,-1251968.13246817
455,101250.177723435
456,190782.508657957
457,-419104.11370373
458,-1307729.94437313
459,221522.838843557
460,-1082488.14272383
461,-1299866.35947346
462,-1302158.29652932
463,-1305317.7265788
464,-173065.206238033
465,226303.082039096
466,242107.948481686
467,-859667.636885234
468,-877075.271934452
469,-75481.1314416092
470,321291.146564898
471,-780458.486507126
472,-1038247.05964911
473,3732.48302309739
474,-465789.729041331
475,-1009012.2367323
476,-978496.599206477
477,-514106.568931197
478,-960282.889580229
479,-281545.569908334
480,-880253.455006315
481,-601509.36588245
482,-1019612.63684463
483,-1013950.29946112
484,406246.265894758
485,45302.403887793
486,555651.522050551
487,616496.715926638
488,-276153.323986712
489,-315108.933343263
490,601786.427034181
491,-317431.225622385
492,372855.664267929
493,651040.559862418
494,-317569.798947697
495,-321105.762991842
496,659166.454527723
497,506560.506448999
498,124841.964670581
499,4111.92312536241
500,35041.7111315493
501,49410.6685054544
502,-26783.3890186553
503,369842.316830815
504,735435.683166626
505,478535.602769885
506,-333171.204395443
507,-168023.105092874
508,-178850.758485592
509,-200367.322241242
510,692183.038014422
511,-447071.512595584
512,-152511.605589764
513,-23361.3611908955
514,24908.947720731
515,955604.636019656
516,717461.625440067
517,-71684.9652890078
518,614614.095362353
519,-200888.803565391
520,746016.469767206
521,420594.959426295
522,859790.137741513
523,413652.991864919
524,509196.431056227
525,1047994.11927308
526,117237.483431635
527,94290.6303002814
528,340444.816481103
529,-347160.576546604
530,25112.3967272059
531,-640387.280049328
532,129029.778785021
533,-195624.491094712
534,-1043786.50014026
535,-946141.901012764
536,-1028459.03096511
537,-1201483.40876618
538,-6967.86353380173
539,193079.168466171
540,-1141521.36781388
541,-152449.411975117
542,727690.338943527
543,-168569.78501775
544,-182185.013894825
545,-209523.496693669
546,490080.485901787
547,752015.242135652
548,-232881.162145966
549,320307.045354495
550,-980430.611771539
551,208762.457954666
552,43476.525827909
553,-1005220.29933436
554,342534.803335578
555,165864.333619979
556,-394445.130245434
557,-44885.8919853562
558,284264.613546519
559,22758.6843453009
560,-444072.367259373
561,-225617.374217786
562,45847.2517620194
563,-316012.678702524
564,783227.142936347
565,274887.901394853
566,707962.283425237
567,611917.217817064
568,234598.864953777
569,-75672.5280382298
570,-78109.4932266118
571,-117563.755360917
572,-417505.421793418
573,-666884.774335236
574,798941.401885535
575,-134742.698328495
576,-732617.894294351
577,-672069.584780359
578,453262.366618049
579,762515.23098761
580,199177.019849974
581,312058.011818748
582,-133858.142295051
583,-551543.609369219
584,-82870.5821231417
585,-284526.347164917
586,295728.001080951
587,363308.437595983
588,814659.55541082
589,458749.556023092
590,-210364.572403457
591,-795368.744164019
592,-1080118.32211939
593,588618.798180504
594,557075.437726846
595,451970.225293999
596,446537.995922094
597,470366.35652328
598,569397.981567665
599,642690.80823504
600,652099.29642889
601,472028.049321823
602,398999.086607462
603,468594.896295506
604,473399.296075588
605,-171822.791399605
606,-672853.499496782
607,-549652.408346835
608,-985289.923980856
609,-261242.722345629
610,-567013.375294907
611,-265516.65585017
612,-804382.746168421
613,428962.64803693
614,-626595.025354347
615,377446.610681006
616,-705877.646206567
617,-316154.067424902
618,-809383.305978302
619,-747587.581195332
620,-257173.287323804
621,423043.063871885
622,-210001.080181202
623,349218.658337424
624,-774760.726142199
625,-599055.930605961
626,-380930.918663056
627,-610643.64612802
628,-720302.035899481
629,-883249.405203897
630,-971523.129078872
631,-778018.283407751
632,-253443.034823471
633,642677.293912569
634,409353.435411157
635,651958.484469013
636,585354.188758262
637,703768.307076264
638,-1047427.83238535
639,-970655.318176675
640,127705.050403907
641,603004.711680463
642,406647.293183745
643,674279.125780841
644,-60500.2143308544
645,-104157.3327094
646,869061.156634656
647,130823.806246088
648,-193587.534982739
649,-341056.116729596
650,231247.126848358
651,351360.853934132
652,217129.889064675
653,-204687.256716096
654,413618.953484529
655,297724.440555737
656,-553980.224194604
657,-65208.1623217265
658,-537955.057474917
659,-230587.61579046
660,-557507.064285987
661,282233.849098838
662,161007.401298996
663,685798.539067706
664,463046.098924077
665,-1278.59044170936
666,510393.023891278
667,42063.3250650241
668,366141.378998815
669,162804.824170217
670,495270.687794389
671,471621.734455456
672,366928.244366689
673,466910.606985477
674,-415647.725786439
675,281253.801623215
676,-533708.044072768
677,-30240.3733556051
678,-651519.696935336
679,-64135.7899696942
680,175906.492369187
681,-918997.053349648
682,-425307.331257595
683,-1275258.94231084
684,-1047541.30325973
685,-1021731.78557777
686,-314830.911251173
687,280093.371145344
688,-435406.433156025
689,-272360.555717357
690,-1133236.1467201
691,224919.943596805
692,-564282.859391254
693,-971672.289823188
694,-90485.9707076735
695,96036.9286311235
696,443451.001585954
697,412629.077243363
698,-1266870.66153406
699,212411.409818174
700,-1255117.71517805
701,501128.831207098
702,785446.358774433
703,-133019.728596871
704,-269317.371558461
705,-301855.036169812
706,282010.349603989
707,42473.7487449103
708,111022.372103074
709,-642641.651361414
710,-1036593.55247316
711,472895.420305025
712,249427.313736134
713,-1307929.66363522
714,488103.06665263
715,87799.6070108223
716,174305.387455685
717,-601728.811645276
718,-1004130.03639843
719,110882.053837313
720,103439.796671046
721,109367.097703954
722,-370228.554104599
723,-50801.9539594427
724,-351103.019766763
725,-194223.934614219
726,-323022.764238398
727,-68447.4901493063
728,-92516.5890791053
729,983150.4340949
730,-86720.3289659189
731,-285390.463687959
732,-246950.030473443
733,386822.056991552
734,299191.96200806
735,298848.197613894
736,431251.447836984
737,-794984.222753927
738,-195835.576231535
739,299810.765143429
740,-422219.80756813
741,77478.8759324672
742,-739501.188326181
743,-73108.6058245525
744,-120195.990786178
745,356046.728489041
746,-12703.4285463147
747,-264445.027998737
748,35359.5466057385
749,147555.011634283
750,4632.30511121573
751,121470.067575803
752,367603.135898242
753,132472.900275339
754,-23590.2935750102
755,270613.94280998
756,124610.601658815
757,-409739.271029749
758,-960460.643678162
759,224323.957547894
760,-1112998.41219889
761,-834246.003022544
762,217359.070617054
763,-1309156.88476578
764,-948802.83954131
765,-1036162.58025084
766,-445611.69511177
767,-1155201.50822246
768,348197.135818136
769,-854661.159181198
770,-229083.655655594
771,1044852.92527617
772,439572.28038365
773,-304057.959189329
774,-159034.175446841
775,-295306.466390768
776,944814.501103973
777,-164583.724668132
778,-196580.293920994
779,39205.9278754728
780,44804.4575061705
781,-208713.203250534
782,721363.396081478
783,706576.732837809
784,664383.835261569
785,423270.44979519
786,431906.228856503
787,-64241.0578382895
788,263002.535947392
789,-146124.10512929
790,129095.21776885
791,-898247.495372594
792,-962050.456577319
793,695364.423665606
794,742071.905625838
795,-214120.878366029
796,-957775.816691318
797,-956873.192253586
798,-1038070.23546755
799,-718482.944344987
800,-453182.573108308
801,-612351.30675825
802,556498.055361626
803,61441.7057780362
804,156492.593661571
