,Predicted_censored
157,0.754150250026358
158,0.811803039975785
159,0.742846226249485
160,0.811803039975785
161,0.742607113964732
162,0.742607113964732
163,0.742607113964732
164,0.794150417181905
165,0.742607113964732
166,0.811803039975785
167,0.811803039975785
168,0.742607113964732
169,0.742607113964732
170,0.74859443023464
171,0.805098956073999
172,0.757505499771983
173,0.811803039975785
174,0.742607113964732
175,0.742607113964732
176,0.811803039975785
177,0.742607113964732
178,0.742607113964732
179,0.811803039975785
180,0.751765784206755
181,0.742607113964732
182,0.742607113964732
183,0.742607113964732
184,0.742607113964732
185,0.742607113964732
186,0.742607113964732
187,0.74859443023464
188,0.742607113964732
189,0.749144144462574
190,0.811803039975785
191,0.742607113964732
192,0.742607113964732
193,0.811803039975785
194,0.742607113964732
195,0.742607113964732
196,0.743288963862173
197,0.7460508156343
198,0.742607113964732
199,0.805098956073999
200,0.746818687282393
201,0.742607113964732
202,0.742607113964732
203,0.742607113964732
204,0.811803039975785
205,0.74859443023464
206,0.749455761812783
207,0.811803039975785
208,0.742607113964732
209,0.742607113964732
210,0.811803039975785
211,0.74725365885849
212,0.74859443023464
213,0.749883403210525
214,0.811803039975785
215,0.811803039975785
216,0.742607113964732
217,0.744234320377785
218,0.756235339113643
219,0.811803039975785
220,0.811803039975785
221,0.808256166942356
222,0.742607113964732
223,0.742607113964732
224,0.811803039975785
225,0.742607113964732
226,0.742607113964732
227,0.811803039975785
228,0.811803039975785
229,0.74885907773643
230,0.742607113964732
231,0.742607113964732
232,0.746225445140577
233,0.757505499771983
234,0.749144144462574
235,0.750393270746704
236,0.742607113964732
237,0.749883403210525
238,0.749455761812783
239,0.742607113964732
240,0.742607113964732
241,0.742607113964732
242,0.742607113964732
243,0.746491600245278
244,0.74885907773643
245,0.7460508156343
246,0.744234320377785
247,0.742607113964732
248,0.811803039975785
249,0.742607113964732
250,0.742607113964732
251,0.742607113964732
252,0.742607113964732
253,0.7460508156343
254,0.749144144462574
255,0.743288963862173
256,0.757505499771983
257,0.754150250026358
258,0.811803039975785
259,0.7460508156343
260,0.811803039975785
261,0.742607113964732
262,0.811803039975785
263,0.742607113964732
264,0.742607113964732
265,0.7460508156343
266,0.742607113964732
267,0.811803039975785
268,0.74885907773643
269,0.742607113964732
270,0.811803039975785
271,0.742607113964732
272,0.742607113964732
273,0.74859443023464
274,0.742607113964732
275,0.742607113964732
276,0.74859443023464
277,0.742607113964732
278,0.742607113964732
279,0.742607113964732
280,0.742607113964732
281,0.742607113964732
282,0.742607113964732
283,0.742607113964732
284,0.74725365885849
285,0.742607113964732
286,0.742607113964732
287,0.742607113964732
288,0.805098956073999
289,0.742607113964732
290,0.742607113964732
291,0.742607113964732
292,0.742607113964732
293,0.742607113964732
294,0.742607113964732
295,0.742607113964732
296,0.811803039975785
297,0.742607113964732
298,0.742607113964732
299,0.742607113964732
300,0.744749965727292
301,0.742607113964732
302,0.742607113964732
303,0.756235339113643
304,0.742607113964732
305,0.749455761812783
306,0.742607113964732
307,0.742607113964732
308,0.74885907773643
309,0.74885907773643
310,0.811803039975785
311,0.744234320377785
312,0.7460508156343
313,0.750393270746704
314,0.746225445140577
315,0.811803039975785
316,0.74859443023464
317,0.750393270746704
318,0.759612627433814
319,0.742607113964732
320,0.746818687282393
321,0.749455761812783
322,0.811803039975785
323,0.742607113964732
324,0.742607113964732
325,0.746818687282393
326,0.75840837413361
327,0.761341358672522
328,0.742607113964732
329,0.811803039975785
330,0.742607113964732
331,0.811803039975785
332,0.7460508156343
333,0.749455761812783
334,0.7460508156343
335,0.811803039975785
336,0.811803039975785
337,0.742607113964732
338,0.742607113964732
339,0.811803039975785
340,0.811803039975785
341,0.742607113964732
342,0.742607113964732
343,0.749455761812783
344,0.7460508156343
345,0.811803039975785
346,0.74885907773643
347,0.742607113964732
348,0.811803039975785
349,0.749455761812783
350,0.742607113964732
351,0.811803039975785
352,0.742607113964732
353,0.805098956073999
354,0.749144144462574
355,0.805098956073999
356,0.749144144462574
357,0.756235339113643
358,0.742607113964732
359,0.742607113964732
360,0.811803039975785
361,0.74859443023464
362,0.742607113964732
363,0.742607113964732
364,0.742607113964732
365,0.742607113964732
366,0.742607113964732
367,0.811803039975785
368,0.742607113964732
369,0.742607113964732
370,0.742607113964732
371,0.742607113964732
372,0.811803039975785
373,0.811803039975785
374,0.787277253824445
375,0.742607113964732
376,0.742607113964732
377,0.742607113964732
378,0.742607113964732
379,0.811803039975785
380,0.811803039975785
381,0.742607113964732
382,0.805098956073999
383,0.742607113964732
384,0.811803039975785
385,0.742607113964732
386,0.742607113964732
387,0.74885907773643
388,0.7460508156343
389,0.74725365885849
390,0.811803039975785
391,0.742607113964732
392,0.749455761812783
393,0.74885907773643
394,0.742607113964732
395,0.757505499771983
396,0.74725365885849
397,0.7460508156343
398,0.749883403210525
399,0.742607113964732
400,0.742607113964732
401,0.811803039975785
402,0.742607113964732
403,0.742607113964732
404,0.742607113964732
405,0.742607113964732
406,0.749144144462574
407,0.745731232150602
408,0.742607113964732
409,0.745731232150602
410,0.742607113964732
411,0.74859443023464
412,0.750393270746704
413,0.742607113964732
414,0.742607113964732
415,0.742607113964732
416,0.811803039975785
417,0.742607113964732
418,0.742607113964732
419,0.742607113964732
420,0.811803039975785
421,0.811803039975785
422,0.811803039975785
423,0.744234320377785
424,0.759612627433814
425,0.746818687282393
426,0.7460508156343
427,0.74885907773643
428,0.749455761812783
429,0.742607113964732
430,0.742607113964732
431,0.811803039975785
432,0.742607113964732
433,0.742607113964732
434,0.742607113964732
435,0.811803039975785
436,0.747560478282201
437,0.811803039975785
438,0.750393270746704
439,0.75840837413361
440,0.811803039975785
441,0.774663894048998
442,0.742607113964732
443,0.811803039975785
444,0.742607113964732
445,0.742607113964732
446,0.742607113964732
447,0.756235339113643
448,0.811803039975785
449,0.808256166942356
450,0.811803039975785
451,0.742607113964732
452,0.811803039975785
453,0.74859443023464
454,0.742607113964732
455,0.749144144462574
456,0.742607113964732
457,0.749144144462574
458,0.756235339113643
459,0.811803039975785
460,0.742607113964732
461,0.749883403210525
462,0.759612627433814
463,0.749883403210525
464,0.795666996995358
465,0.811803039975785
466,0.811803039975785
467,0.750393270746704
468,0.742607113964732
469,0.742607113964732
470,0.742607113964732
471,0.742607113964732
472,0.742607113964732
473,0.80132523704776
474,0.742607113964732
475,0.742607113964732
476,0.742607113964732
477,0.742607113964732
478,0.742607113964732
479,0.742607113964732
480,0.742607113964732
481,0.742607113964732
482,0.742607113964732
483,0.742607113964732
484,0.7460508156343
485,0.742607113964732
486,0.811803039975785
487,0.742607113964732
488,0.742607113964732
489,0.742607113964732
490,0.74725365885849
491,0.7460508156343
492,0.74859443023464
493,0.811803039975785
494,0.744234320377785
495,0.742607113964732
496,0.754150250026358
497,0.742607113964732
498,0.746818687282393
499,0.811803039975785
500,0.742607113964732
501,0.74885907773643
502,0.811803039975785
503,0.742607113964732
504,0.742607113964732
505,0.754150250026358
506,0.811803039975785
507,0.744234320377785
508,0.754150250026358
509,0.754150250026358
510,0.755141324538528
511,0.757505499771983
512,0.759612627433814
513,0.776564055306486
514,0.811803039975785
515,0.811803039975785
516,0.74725365885849
517,0.811803039975785
518,0.742607113964732
519,0.742607113964732
520,0.742607113964732
521,0.749455761812783
522,0.742607113964732
523,0.811803039975785
524,0.742607113964732
525,0.811803039975785
526,0.742607113964732
527,0.742607113964732
528,0.7460508156343
529,0.749455761812783
530,0.811803039975785
531,0.811803039975785
532,0.7460508156343
533,0.811803039975785
534,0.759612627433814
535,0.811803039975785
536,0.74885907773643
537,0.774663894048998
538,0.749455761812783
539,0.745731232150602
540,0.742607113964732
541,0.750393270746704
542,0.811803039975785
543,0.742607113964732
544,0.811803039975785
545,0.757505499771983
546,0.757505499771983
547,0.805098956073999
548,0.811803039975785
549,0.805098956073999
550,0.811803039975785
551,0.811803039975785
552,0.811803039975785
553,0.811803039975785
554,0.811803039975785
555,0.811803039975785
556,0.811803039975785
557,0.811803039975785
558,0.811803039975785
559,0.811803039975785
560,0.811803039975785
561,0.742607113964732
562,0.811803039975785
563,0.811803039975785
564,0.742607113964732
565,0.7460508156343
566,0.749455761812783
567,0.805098956073999
568,0.742607113964732
569,0.811803039975785
570,0.774663894048998
571,0.742607113964732
572,0.742607113964732
573,0.742607113964732
574,0.744234320377785
575,0.7460508156343
576,0.742607113964732
577,0.742607113964732
578,0.811803039975785
579,0.742607113964732
580,0.811803039975785
581,0.74885907773643
582,0.811803039975785
583,0.742607113964732
584,0.742607113964732
585,0.742607113964732
586,0.759612627433814
587,0.742607113964732
588,0.811803039975785
589,0.742607113964732
590,0.742607113964732
591,0.811803039975785
592,0.74725365885849
593,0.742607113964732
594,0.744234320377785
595,0.742607113964732
596,0.7460508156343
597,0.746225445140577
598,0.750393270746704
599,0.811803039975785
600,0.811803039975785
601,0.749144144462574
602,0.74859443023464
603,0.811803039975785
604,0.7460508156343
605,0.742607113964732
606,0.811803039975785
607,0.742607113964732
608,0.749455761812783
609,0.742607113964732
610,0.811803039975785
611,0.74859443023464
612,0.811803039975785
613,0.811803039975785
614,0.749144144462574
615,0.742607113964732
616,0.749144144462574
617,0.811803039975785
618,0.811803039975785
619,0.811803039975785
620,0.750393270746704
621,0.761341358672522
622,0.811803039975785
623,0.811803039975785
624,0.811803039975785
625,0.774663894048998
626,0.811803039975785
627,0.811803039975785
628,0.811803039975785
629,0.742607113964732
630,0.742607113964732
631,0.742607113964732
632,0.742607113964732
633,0.774663894048998
634,0.750393270746704
635,0.742607113964732
636,0.742607113964732
637,0.742607113964732
638,0.749455761812783
639,0.744234320377785
640,0.811803039975785
641,0.811803039975785
642,0.811803039975785
643,0.742607113964732
644,0.742607113964732
645,0.811803039975785
646,0.811803039975785
647,0.745731232150602
648,0.751765784206755
649,0.742607113964732
650,0.742607113964732
651,0.74859443023464
652,0.742607113964732
653,0.742607113964732
654,0.742607113964732
655,0.742607113964732
656,0.742607113964732
657,0.742607113964732
658,0.742607113964732
659,0.742607113964732
660,0.742607113964732
661,0.742607113964732
662,0.742607113964732
663,0.811803039975785
664,0.742607113964732
665,0.742607113964732
666,0.811803039975785
667,0.742607113964732
668,0.742607113964732
669,0.811803039975785
670,0.742607113964732
671,0.742607113964732
672,0.742607113964732
673,0.750393270746704
674,0.7460508156343
675,0.744234320377785
676,0.811803039975785
677,0.757505499771983
678,0.74725365885849
679,0.74725365885849
680,0.74885907773643
681,0.811803039975785
682,0.754150250026358
683,0.811803039975785
684,0.749455761812783
685,0.754150250026358
686,0.742607113964732
