,Predicted_Survived,PassengerDiedProbability,PassengerSurvivedProbability
120,died,0.541049180499759,0.458950819500241
121,died,0.547195310750688,0.452804689249313
122,survived,0.0826150169751285,0.917384983024871
123,survived,0.480853610578831,0.519146389421169
124,survived,0.0844654858422136,0.915534514157787
125,survived,0.449194891485651,0.55080510851435
126,survived,0.0825638608424972,0.917436139157503
127,died,0.542790743724103,0.457209256275897
128,died,0.516157995481224,0.483842004518776
129,survived,0.0909549485356301,0.90904505146437
130,died,0.553948923850766,0.446051076149234
131,survived,0.10459360876537,0.89540639123463
132,died,0.551370238708966,0.448629761291034
133,survived,0.0983585645865564,0.901641435413444
134,died,0.535974294324273,0.464025705675727
135,died,0.511505534308104,0.488494465691896
136,survived,0.0870012828867083,0.912998717113292
137,died,0.505224490686744,0.494775509313256
138,survived,0.0870943080581763,0.912905691941824
139,died,0.538559338397553,0.461440661602447
140,died,0.547754433212818,0.452245566787182
141,survived,0.0657351299679273,0.934264870032073
142,survived,0.082253597855681,0.917746402144319
143,survived,0.105040409645791,0.894959590354209
144,died,0.548090880633674,0.451909119366326
145,survived,0.0983585645865564,0.901641435413444
146,died,0.528138173043343,0.471861826956657
147,died,0.542624195734822,0.457375804265177
148,survived,0.0983585645865564,0.901641435413444
149,survived,0.0967220396727975,0.903277960327202
150,survived,0.101280818374813,0.898719181625187
151,died,0.545145166166865,0.454854833833135
152,died,0.542790743724103,0.457209256275897
153,died,0.545774287060643,0.454225712939357
154,died,0.523482456649413,0.476517543350587
155,died,0.548011269134432,0.451988730865568
156,died,0.546841636729315,0.453158363270685
157,died,0.548090880633674,0.451909119366326
158,survived,0.10335630482656,0.89664369517344
159,survived,0.0972459115593062,0.902754088440694
160,survived,0.101050084732868,0.898949915267132
161,survived,0.0916780736881484,0.908321926311852
162,died,0.528138173043343,0.471861826956657
163,died,0.538559338397553,0.461440661602447
164,survived,0.102010457875946,0.897989542124054
165,survived,0.0657351299679273,0.934264870032073
166,survived,0.0839408870659595,0.916059112934041
167,died,0.516136732234109,0.483863267765891
168,survived,0.0844174240836964,0.915582575916304
169,died,0.518334080780627,0.481665919219373
170,survived,0.102105477274266,0.897894522725734
171,survived,0.0649300958274232,0.935069904172577
172,died,0.518334080780627,0.481665919219373
173,survived,0.0798043960494948,0.920195603950505
174,survived,0.499441223872171,0.500558776127829
175,survived,0.0846203489297238,0.915379651070276
176,survived,0.0870012828867083,0.912998717113292
177,died,0.542790743724103,0.457209256275897
178,died,0.547513673837641,0.452486326162359
179,died,0.529862636248936,0.470137363751063
180,died,0.52345082472012,0.47654917527988
181,died,0.545895127949644,0.454104872050356
182,died,0.785203850856677,0.214796149143323
183,survived,0.0970554270229696,0.90294457297703
184,survived,0.0995649240806196,0.90043507591938
185,died,0.527917190525532,0.472082809474468
186,died,0.547754433212818,0.452245566787182
187,died,0.543653453339975,0.456346546660025
188,survived,0.479282387095184,0.520717612904816
189,survived,0.0956593154404447,0.904340684559555
190,survived,0.0892298939971202,0.91077010600288
191,died,0.519445391432213,0.480554608567787
192,survived,0.0743196543443418,0.925680345655658
193,died,0.546430362468555,0.453569637531445
194,survived,0.0972459115593062,0.902754088440694
195,survived,0.0703319942155531,0.929668005784447
196,survived,0.493745297921917,0.506254702078083
197,died,0.515008490083777,0.484991509916223
198,died,0.542330147838672,0.457669852161328
199,died,0.501298656862396,0.498701343137604
200,died,0.525723557938295,0.474276442061705
201,survived,0.0883406448350496,0.91165935516495
202,survived,0.496380239965623,0.503619760034377
203,survived,0.0836527229550166,0.916347277044984
204,survived,0.0916780736881484,0.908321926311852
205,died,0.546799315907072,0.453200684092928
206,died,0.543653453339975,0.456346546660025
207,survived,0.0844362504065585,0.915563749593442
208,died,0.533075578521305,0.466924421478695
209,survived,0.498550737192402,0.501449262807598
210,survived,0.0819208438514783,0.918079156148522
211,died,0.520452571832436,0.479547428167564
212,died,0.54185004672988,0.45814995327012
213,survived,0.0937405523695731,0.906259447630427
214,died,0.542790743724103,0.457209256275897
215,died,0.529862636248936,0.470137363751063
216,survived,0.0937405523695731,0.906259447630427
217,died,0.557252185486112,0.442747814513888
218,survived,0.105491960821334,0.894508039178666
219,died,0.524452999069165,0.475547000930835
220,died,0.710730309798347,0.289269690201653
221,survived,0.197525326312999,0.802474673687001
222,survived,0.203260351757076,0.796739648242924
223,died,0.625316512854474,0.374683487145526
224,survived,0.133872683974725,0.866127316025275
225,survived,0.0870012828867083,0.912998717113292
226,survived,0.0983585645865564,0.901641435413444
227,survived,0.0916780736881484,0.908321926311852
228,died,0.526334975773652,0.473665024226348
229,survived,0.0977446959807957,0.902255304019204
230,died,0.528138173043343,0.471861826956657
231,died,0.5552798617276,0.4447201382724
232,survived,0.100670973838519,0.899329026161481
233,died,0.547917610294208,0.452082389705792
234,died,0.513860539980173,0.486139460019827
235,died,0.547917610294208,0.452082389705792
236,died,0.547917610294208,0.452082389705792
237,died,0.51356892473963,0.48643107526037
238,survived,0.0846203489297238,0.915379651070276
239,died,0.51356892473963,0.48643107526037
240,survived,0.0892298939971202,0.91077010600288
241,survived,0.416036249287029,0.58396375071297
242,survived,0.499272433079634,0.500727566920366
243,survived,0.0836895112474082,0.916310488752592
244,died,0.557499967987779,0.442500032012221
245,died,0.522492206470859,0.477507793529141
246,died,0.547267777262944,0.452732222737056
247,died,0.557012393202542,0.442987606797458
248,survived,0.10256945808986,0.89743054191014
249,survived,0.105220213123568,0.894779786876432
250,survived,0.101830654577037,0.898169345422963
251,died,0.554101483963346,0.445898516036654
252,survived,0.10525387333818,0.89474612666182
253,died,0.547570029990566,0.452429970009434
254,survived,0.100791435343594,0.899208564656406
255,survived,0.0734816783234224,0.926518321676578
256,died,0.504260843907834,0.495739156092166
257,survived,0.0832558312373504,0.91674416876265
258,died,0.553948923850766,0.446051076149234
259,died,0.502592669432406,0.497407330567594
260,survived,0.455054104782086,0.544945895217914
261,survived,0.0832558312373504,0.91674416876265
262,died,0.520452571832436,0.479547428167564
263,died,0.535974294324273,0.464025705675727
264,died,0.547570029990566,0.452429970009434
265,died,0.543653453339975,0.456346546660025
266,survived,0.0950038649181266,0.904996135081873
267,died,0.555933378543516,0.444066621456484
268,survived,0.105599049365663,0.894400950634337
269,died,0.547794684003709,0.452205315996291
270,survived,0.495377897126684,0.504622102873316
271,survived,0.443684779024548,0.556315220975452
272,survived,0.102010457875946,0.897989542124054
273,survived,0.0831996443130307,0.916800355686969
274,died,0.505475550793503,0.494524449206497
275,survived,0.0855207996406797,0.91447920035932
276,died,0.503227012722499,0.496772987277501
277,survived,0.482809896666842,0.517190103333158
278,survived,0.086766055417481,0.913233944582519
279,survived,0.0844174240836964,0.915582575916304
280,survived,0.494179454419231,0.505820545580769
281,survived,0.443684779024548,0.556315220975452
282,survived,0.092387245349347,0.907612754650653
283,died,0.547267777262944,0.452732222737056
284,survived,0.0956006021616709,0.904399397838329
285,died,0.739538004859495,0.260461995140505
286,survived,0.207340895516146,0.792659104483854
287,died,0.732070495469478,0.267929504530522
288,died,0.706591858182596,0.293408141817404
289,died,0.722725679021848,0.277274320978152
290,died,0.745667433034171,0.254332566965829
291,survived,0.218079660117549,0.781920339882451
292,died,0.754802070987788,0.245197929012212
293,died,0.706591858182596,0.293408141817404
294,died,0.718488890820957,0.281511109179043
295,survived,0.211599935458719,0.788400064541281
296,died,0.728542438322442,0.271457561677558
297,died,0.753546852185606,0.246453147814394
298,died,0.742734321039426,0.257265678960575
299,survived,0.191989208678822,0.808010791321178
300,died,0.728542438322442,0.271457561677558
301,died,0.824375134377002,0.175624865622998
302,survived,0.316771840645275,0.683228159354725
303,survived,0.34425451379185,0.65574548620815
304,survived,0.262618084897646,0.737381915102354
305,died,0.73831347277407,0.26168652722593
306,survived,0.18610019583264,0.81389980416736
307,died,0.718488890820957,0.281511109179043
308,died,0.724735584553445,0.275264415446555
309,died,0.747689612205398,0.252310387794602
310,died,0.726674242242543,0.273325757757457
311,survived,0.194814020697394,0.805185979302606
312,survived,0.162298403260027,0.837701596739973
313,died,0.721686951052913,0.278313048947087
314,survived,0.188244441552,0.811755558448
315,survived,0.193846872123154,0.806153127876846
316,died,0.730357707927256,0.269642292072744
317,survived,0.211599935458719,0.788400064541281
318,died,0.722725679021848,0.277274320978152
319,died,0.747689612205398,0.252310387794602
320,survived,0.217489472518211,0.78251052748179
321,died,0.623646141449345,0.376353858550655
322,died,0.68941198259383,0.31058801740617
323,survived,0.166394161079634,0.833605838920366
324,survived,0.210447617658108,0.789552382341892
325,died,0.709123884250508,0.290876115749492
326,survived,0.22569249739418,0.774307502605819
327,died,0.761483386514357,0.238516613485643
328,died,0.753901620259781,0.246098379740219
329,died,0.749585041708201,0.250414958291799
330,survived,0.208842615202943,0.791157384797057
331,survived,0.170885364534821,0.829114635465179
332,survived,0.20069982612033,0.79930017387967
333,died,0.737839391775493,0.262160608224507
334,survived,0.207340895516146,0.792659104483854
335,died,0.730340940172776,0.269659059827224
336,died,0.728542438322442,0.271457561677558
337,died,0.720643721480386,0.279356278519614
338,survived,0.14902387847249,0.85097612152751
339,died,0.699083343320112,0.300916656679888
340,survived,0.178910239778826,0.821089760221174
341,survived,0.191437249966822,0.808562750033178
342,survived,0.203991437129441,0.796008562870559
343,died,0.713957247522288,0.286042752477712
344,died,0.638422082714767,0.361577917285233
345,died,0.706591858182596,0.293408141817404
346,survived,0.202378299135274,0.797621700864726
347,survived,0.201098186153714,0.798901813846286
348,died,0.735325653941941,0.264674346058059
349,died,0.703981742602273,0.296018257397727
350,died,0.737839391775493,0.262160608224507
351,survived,0.200910709539981,0.799089290460019
352,died,0.722725679021848,0.277274320978152
353,died,0.706591858182596,0.293408141817404
354,survived,0.15486860432107,0.84513139567893
355,survived,0.176741432190168,0.823258567809832
356,died,0.754436137332208,0.245563862667792
357,died,0.651220259654643,0.348779740345357
358,died,0.71414980692237,0.28585019307763
359,survived,0.182400663054435,0.817599336945565
360,survived,0.205795982292939,0.794204017707061
361,survived,0.21030031921766,0.78969968078234
362,died,0.718488890820957,0.281511109179043
363,died,0.713957247522288,0.286042752477712
364,died,0.706591858182596,0.293408141817404
365,died,0.75293840514077,0.24706159485923
366,survived,0.208842615202943,0.791157384797057
367,died,0.706591858182596,0.293408141817404
368,died,0.741039151620152,0.258960848379848
369,survived,0.213760481060611,0.786239518939389
370,died,0.7397087692462,0.2602912307538
371,died,0.750764783522723,0.249235216477277
372,died,0.745667433034171,0.254332566965829
373,survived,0.209248094530442,0.790751905469558
374,died,0.70129263274067,0.29870736725933
375,died,0.724735584553445,0.275264415446555
376,died,0.751540120192741,0.248459879807259
377,died,0.721737704064023,0.278262295935977
378,died,0.721737704064023,0.278262295935977
379,died,0.720643721480386,0.279356278519614
380,died,0.720643721480386,0.279356278519614
381,died,0.73831347277407,0.26168652722593
382,died,0.732070495469478,0.267929504530522
383,died,0.753901620259781,0.246098379740219
384,died,0.732070495469478,0.267929504530522
385,died,0.609735905800257,0.390264094199743
386,survived,0.177431709939474,0.822568290060526
387,died,0.74941099478518,0.25058900521482
388,survived,0.133742175227064,0.866257824772936
389,died,0.685275055108596,0.314724944891404
390,died,0.754252217656113,0.245747782343887
391,died,0.732070495469478,0.267929504530522
392,survived,0.14704526346395,0.85295473653605
393,died,0.715114267245036,0.284885732754964
394,survived,0.191884492659651,0.808115507340349
395,survived,0.183108127353705,0.816891872646295
396,survived,0.183108127353705,0.816891872646295
397,died,0.738165515115722,0.261834484884278
398,survived,0.208650368556206,0.791349631443794
399,survived,0.223862200886523,0.776137799113477
400,died,0.888965864344721,0.111034135655279
401,died,0.896077131222637,0.103922868777363
402,died,0.885669049941528,0.114330950058472
403,survived,0.159963555456711,0.840036444543289
404,survived,0.3681467389907,0.6318532610093
405,died,0.865346330497758,0.134653669502242
406,died,0.741039151620152,0.258960848379848
407,survived,0.284356721391431,0.715643278608569
408,died,0.753133528340172,0.246866471659828
409,died,0.756555921622567,0.243444078377433
410,survived,0.208842615202943,0.791157384797057
411,died,0.713957247522288,0.286042752477712
412,died,0.747689612205398,0.252310387794602
413,died,0.7610243667073,0.2389756332927
414,survived,0.230636423510343,0.769363576489657
415,died,0.736852647195169,0.263147352804831
416,survived,0.182372799393271,0.817627200606729
417,died,0.754867565624154,0.245132434375846
418,survived,0.378579354988564,0.621420645011436
419,died,0.751540120192741,0.248459879807259
420,died,0.888965864344721,0.111034135655279
421,died,0.886808788435879,0.113191211564121
422,died,0.735325653941941,0.264674346058059
423,survived,0.193144418459012,0.806855581540988
424,died,0.745667433034171,0.254332566965829
425,survived,0.200910709539981,0.799089290460019
426,survived,0.191437249966822,0.808562750033178
427,died,0.7397087692462,0.2602912307538
428,survived,0.21975265058433,0.78024734941567
429,died,0.754802070987788,0.245197929012212
430,died,0.733731831400293,0.266268168599707
431,survived,0.172314332167782,0.827685667832218
432,died,0.697295011561791,0.302704988438209
433,survived,0.139403060205994,0.860596939794006
434,survived,0.143633260481357,0.856366739518643
435,died,0.707157895535867,0.292842104464133
436,survived,0.179888927555552,0.820111072444448
437,survived,0.182372799393271,0.817627200606729
438,survived,0.209248094530442,0.790751905469558
439,died,0.741039151620152,0.258960848379848
440,died,0.720643721480386,0.279356278519614
441,died,0.754478278581511,0.245521721418489
442,died,0.760206278236149,0.239793721763851
443,survived,0.224098285496866,0.775901714503134
444,survived,0.224036753946605,0.775963246053395
445,died,0.624340376821556,0.375659623178444
446,died,0.699083343320112,0.300916656679888
447,survived,0.169421754538109,0.830578245461891
448,died,0.732070495469478,0.267929504530522
449,died,0.745722990658593,0.254277009341407
450,died,0.735325653941941,0.264674346058059
451,died,0.732070495469478,0.267929504530522
452,died,0.750890334383932,0.249109665616068
453,survived,0.146435904983536,0.853564095016464
454,survived,0.183244541467369,0.816755458532631
455,died,0.709123884250508,0.290876115749492
456,died,0.744646601309384,0.255353398690616
457,died,0.752130399958544,0.247869600041456
458,died,0.750332963623111,0.249667036376889
459,died,0.726674242242543,0.273325757757457
460,died,0.754436137332208,0.245563862667792
461,died,0.744646601309384,0.255353398690616
462,died,0.70129263274067,0.29870736725933
463,died,0.754252217656113,0.245747782343887
464,died,0.743492061576252,0.256507938423748
465,survived,0.182203640741642,0.817796359258358
466,died,0.615311377838959,0.384688622161041
467,died,0.619387272325903,0.380612727674097
468,died,0.719079849097005,0.280920150902995
469,died,0.724735584553445,0.275264415446555
470,died,0.672701645653842,0.327298354346158
471,died,0.728542438322442,0.271457561677558
472,died,0.711578718021142,0.288421281978858
473,survived,0.20256624608735,0.797433753912649
474,died,0.744646601309384,0.255353398690616
475,died,0.716260350066026,0.283739649933974
476,died,0.718488890820957,0.281511109179043
477,died,0.730340940172776,0.269659059827224
478,died,0.728542438322442,0.271457561677558
479,survived,0.188404821093864,0.811595178906136
480,died,0.709123884250508,0.290876115749492
481,died,0.746737172567376,0.253262827432624
482,survived,0.15961145704531,0.84038854295469
483,survived,0.18610019583264,0.81389980416736
484,died,0.707223739686173,0.292776260313827
485,survived,0.206710074361841,0.793289925638159
486,died,0.73831347277407,0.26168652722593
487,died,0.732070495469478,0.267929504530522
488,died,0.726674242242543,0.273325757757457
489,survived,0.130449455521182,0.869550544478818
490,survived,0.142074858413234,0.857925141586766
491,survived,0.189720265411394,0.810279734588606
492,died,0.741039151620152,0.258960848379848
493,died,0.745667433034171,0.254332566965829
494,died,0.872240251795755,0.127759748204245
495,survived,0.201098186153714,0.798901813846286
496,died,0.718488890820957,0.281511109179043
497,died,0.610441417556095,0.389558582443905
498,died,0.619387272325903,0.380612727674097
499,survived,0.499109862929366,0.500890137070634
500,survived,0.222476933272513,0.777523066727487
501,died,0.709123884250508,0.290876115749492
502,survived,0.189693488036514,0.810306511963486
503,died,0.724735584553445,0.275264415446555
504,died,0.722725679021848,0.277274320978152
505,died,0.726674242242543,0.273325757757457
506,survived,0.165511085890095,0.834488914109905
507,survived,0.167616585638533,0.832383414361467
508,survived,0.187914129732802,0.812085870267198
509,survived,0.203991437129441,0.796008562870559
510,died,0.754756146010518,0.245243853989482
511,survived,0.203991437129441,0.796008562870559
512,died,0.7397087692462,0.2602912307538
513,survived,0.215725064890065,0.784274935109935
514,died,0.722725679021848,0.277274320978152
515,died,0.746737172567376,0.253262827432624
516,died,0.722725679021848,0.277274320978152
517,died,0.707867576132948,0.292132423867052
518,died,0.695673783905253,0.304326216094747
519,survived,0.222476933272513,0.777523066727487
520,died,0.718488890820957,0.281511109179043
521,survived,0.201098186153714,0.798901813846286
522,survived,0.199588075594933,0.800411924405067
523,died,0.737839391775493,0.262160608224507
524,survived,0.205795982292939,0.794204017707061
525,died,0.745722990658593,0.254277009341407
526,survived,0.205372967941881,0.794627032058119
527,died,0.739538004859495,0.260461995140505
528,died,0.726193356924894,0.273806643075106
529,survived,0.205372967941881,0.794627032058119
530,survived,0.172524978711126,0.827475021288874
531,survived,0.215725064890065,0.784274935109935
532,survived,0.207361737108718,0.792638262891282
533,died,0.734237552085955,0.265762447914045
534,survived,0.208842615202943,0.791157384797057
535,died,0.615311377838959,0.384688622161041
536,survived,0.134377543801378,0.865622456198622
537,survived,0.184650865812237,0.815349134187763
538,survived,0.139225901796612,0.860774098203388
539,survived,0.1478119190158,0.8521880809842
540,died,0.726109928049301,0.273890071950699
541,survived,0.195696289048337,0.804303710951663
542,died,0.752764284018828,0.247235715981172
543,died,0.733731831400293,0.266268168599707
544,survived,0.198036759328064,0.801963240671936
545,survived,0.194814020697394,0.805185979302606
546,died,0.86321782783837,0.13678217216163
547,died,0.810629017690699,0.189370982309301
548,died,0.808254392256637,0.191745607743363
549,survived,0.323664241678197,0.676335758321803
550,survived,0.319238295634693,0.680761704365307
551,died,0.847350744376982,0.152649255623018
552,died,0.840105510570757,0.159894489429243
553,survived,0.324789600322374,0.675210399677626
554,died,0.8533476735648,0.1466523264352
555,died,0.848646454647943,0.151353545352058
556,survived,0.378389499193581,0.621610500806419
557,died,0.762548324586509,0.237451675413491
558,survived,0.280705339819809,0.719294660180191
559,died,0.848646454647943,0.151353545352058
560,died,0.848646454647943,0.151353545352058
561,died,0.840105510570757,0.159894489429243
562,died,0.846005165019071,0.153994834980929
563,died,0.847350744376982,0.152649255623018
564,died,0.858198217889578,0.141801782110422
565,died,0.836831329766367,0.163168670233633
566,died,0.85542039258991,0.14457960741009
567,survived,0.335996480343338,0.664003519656662
568,died,0.999591978679182,0.000408021320817828
569,died,0.995806598363308,0.00419340163669206
570,died,0.99551670253024,0.00448329746975989
571,died,0.996420110862539,0.00357988913746121
572,died,0.997061125359542,0.00293887464045814
573,died,0.995998619085914,0.00400138091408645
574,died,0.996115688906118,0.00388431109388222
575,died,0.97922947613123,0.0207705238687698
576,died,0.849893172655662,0.150106827344338
577,died,0.848646454647943,0.151353545352058
578,died,0.815559327696557,0.184440672303443
579,died,0.840105510570757,0.159894489429243
580,died,0.848646454647943,0.151353545352058
581,died,0.852253704120581,0.147746295879419
582,survived,0.333270275759177,0.666729724240823
583,died,0.846005165019071,0.153994834980929
584,died,0.858198217889578,0.141801782110422
585,died,0.999598704410359,0.000401295589641296
586,died,0.999623340103305,0.00037665989669535
587,died,0.999585010403836,0.000414989596163782
588,died,0.999644688934169,0.000355311065830842
589,died,0.995737916909791,0.00426208309020879
590,died,0.979344458999349,0.0206555410006507
591,died,0.84460880819081,0.15539119180919
592,died,0.814657835196767,0.185342164803233
593,survived,0.374921890987565,0.625078109012435
594,died,0.841659969319342,0.158340030680658
595,died,0.84460880819081,0.15539119180919
596,survived,0.3220418478039,0.6779581521961
597,died,0.8533476735648,0.1466523264352
598,died,0.84460880819081,0.15539119180919
599,survived,0.310503917243859,0.689496082756141
600,died,0.840105510570757,0.159894489429243
601,died,0.860106953208614,0.139893046791386
602,died,0.937108245126183,0.062891754873817
603,survived,0.482781642405613,0.517218357594387
604,survived,0.482781642405613,0.517218357594387
605,died,0.5009825649828,0.4990174350172
606,survived,0.406084616447362,0.593915383552638
607,survived,0.324789600322374,0.675210399677626
608,died,0.861985467905656,0.138014532094344
609,died,0.848646454647943,0.151353545352058
610,died,0.840105510570757,0.159894489429243
611,survived,0.280705339819809,0.719294660180191
612,survived,0.327331827141287,0.672668172858713
613,survived,0.346848415318051,0.653151584681949
614,died,0.843160733700734,0.156839266299266
615,died,0.838496320549539,0.161503679450461
616,died,0.848646454647943,0.151353545352058
617,died,0.843160733700734,0.156839266299266
618,died,0.840105510570757,0.159894489429243
619,died,0.85542039258991,0.14457960741009
620,died,0.841659969319342,0.158340030680658
621,died,0.836831329766367,0.163168670233633
622,died,0.848646454647943,0.151353545352058
623,died,0.784617601388512,0.215382398611488
624,survived,0.263697605362974,0.736302394637026
625,died,0.840395857607535,0.159604142392465
626,survived,0.318727666519868,0.681272333480132
627,died,0.841659969319342,0.158340030680658
628,survived,0.335202261282349,0.664797738717651
629,survived,0.330113557254718,0.669886442745282
630,died,0.857015323679488,0.142984676320512
631,died,0.848174159344433,0.151825840655567
632,died,0.843160733700734,0.156839266299266
633,died,0.858198217889578,0.141801782110422
634,survived,0.32614222290907,0.67385777709093
635,died,0.841659969319342,0.158340030680658
636,died,0.838496320549539,0.161503679450461
637,survived,0.324789600322374,0.675210399677626
638,survived,0.33268778565835,0.66731221434165
639,survived,0.35306755996265,0.64693244003735
640,died,0.836831329766367,0.163168670233633
641,died,0.860593600895839,0.139406399104161
642,died,0.835109436026619,0.164890563973381
643,died,0.835109436026619,0.164890563973381
644,survived,0.33268778565835,0.66731221434165
645,died,0.841659969319342,0.158340030680658
646,died,0.841659969319342,0.158340030680658
647,died,0.851091743927894,0.148908256072106
648,died,0.846005165019071,0.153994834980929
649,survived,0.319238295634693,0.680761704365307
650,survived,0.365226448291455,0.634773551708545
651,died,0.851091743927894,0.148908256072106
652,died,0.846005165019071,0.153994834980929
653,died,0.841659969319342,0.158340030680658
654,died,0.85542039258991,0.14457960741009
655,died,0.852242982972723,0.147757017027276
656,died,0.853514991832663,0.146485008167337
657,died,0.842009166266465,0.157990833733535
658,died,0.840105510570757,0.159894489429243
659,died,0.836831329766367,0.163168670233633
660,died,0.846005165019071,0.153994834980929
661,died,0.859038393470498,0.140961606529502
662,died,0.846005165019071,0.153994834980929
663,died,0.854406569039089,0.145593430960911
664,died,0.854406569039089,0.145593430960911
665,survived,0.335202261282349,0.664797738717651
666,survived,0.35306755996265,0.64693244003735
667,died,0.86463802606695,0.13536197393305
668,died,0.863775271133125,0.136224728866875
669,died,0.858198217889578,0.141801782110422
670,died,0.849893172655662,0.150106827344338
671,died,0.838496320549539,0.161503679450461
672,died,0.8533476735648,0.1466523264352
673,died,0.792464771680241,0.207535228319759
674,died,0.776068016622903,0.223931983377097
675,survived,0.337562269505476,0.662437730494524
676,died,0.867621596551343,0.132378403448657
