,Predicted_RetailPrice
229,24705.9406873144
230,30297.3903056133
231,29219.2242932723
232,30441.0090266863
233,26422.6883305
234,30406.6613570243
235,32489.1766377984
236,30040.171690847
237,28643.1642843776
238,29025.0398372486
239,31991.9787412552
240,30020.0148949556
241,13448.222425848
242,13136.4584714384
243,12598.0598443406
244,13971.4150490277
245,14025.8328866442
246,13095.1248697514
247,12082.1574692118
248,12153.9439528248
249,11631.8122136394
250,13560.2816271537
251,12498.5544369672
252,16093.3189774993
253,12869.3333929685
254,12621.0865383067
255,22179.3752216817
256,19867.1785561456
257,19299.7824332042
258,20211.3043521378
259,22216.3720325528
260,19435.7523984712
261,22470.1031899616
262,8681.06903621441
263,9577.11662953708
264,11246.460279609
265,9291.82546301228
266,7676.58870762909
267,11616.001537617
268,9903.02751485078
269,17115.2992362482
270,15268.3002022045
271,18112.0406229655
272,16916.7371153186
273,17403.6828686937
274,16848.5277857765
275,18253.9813901101
276,14013.197126355
277,14347.5145932394
278,14438.2201747504
279,9607.8385347887
280,13882.6675209685
281,12139.0175590817
282,11033.0051209535
283,15419.534800684
284,13268.4156882796
285,11282.4408509851
286,11702.7686008095
287,9068.59364300906
288,11699.0555068295
289,14100.3664278852
290,11005.0196864805
291,12119.478322473
292,13560.158786707
293,12532.8694522446
294,11656.2256449702
295,12310.4783155336
296,9699.42511751837
297,19750.5779753973
298,18467.7924123122
299,21865.2764727746
300,17942.7889640717
301,19199.2292412988
302,17520.5571343477
303,18909.60791086
304,19656.1135460593
305,18944.9676418928
306,17472.4197837404
307,19425.3304032132
308,18354.0143829881
309,23226.8722568111
310,19035.6323493139
311,12139.7579588111
312,13953.2032071259
313,13920.8462453003
314,16616.552474769
315,13782.2240700475
316,14922.851177899
317,16062.1997136671
318,12856.7926984985
319,12311.3215114389
320,12504.7969004861
321,12021.169739003
322,11258.6118352037
323,14331.9518925466
324,12813.514142822
325,19481.5929780713
326,20879.2588179133
327,17371.3148306702
328,21089.3596026279
329,22181.3171068946
330,22771.5253044897
331,9818.28785546041
332,10342.5413626344
333,9818.64148345851
334,10613.6380972632
335,9630.55226256258
336,9401.89088770501
337,10118.8716538401
338,18375.0989794573
339,20371.3699027865
340,18093.6519670646
341,18577.5510083659
342,17136.2041622257
343,18000.9605574741
344,18179.5426965114
345,13272.7080468803
346,8958.40071628951
347,12416.2130869636
348,12493.6198132328
349,10648.0352911815
350,9985.55899059975
351,13529.0852767217
352,12048.9295368533
353,13097.8310532894
354,12511.651772359
355,15978.6615397602
356,12911.822726292
357,13510.5149270648
358,12351.1046612244
359,19398.318735449
360,20024.2402920749
361,20256.9275148206
362,19972.9642323513
363,19206.4755464831
364,23047.3651736885
365,18219.1053017154
366,17501.1482562585
367,20231.8636575385
368,20267.539211256
369,17216.260029704
370,17470.3417463344
371,19911.6126311746
372,18654.6419119504
373,14144.1680645262
374,12505.2791073607
375,12724.8790254003
376,12966.2710081892
377,13489.7337002068
378,14021.4560804111
379,13802.77803768
380,12888.9606055354
381,12858.1967806816
382,15595.1006719283
383,13177.52105198
384,17228.7260832124
385,13342.7981982222
386,9797.72633995581
387,18272.4176790486
388,17908.0070957896
389,20084.806923126
390,18763.7868511765
391,18138.2189225486
392,18955.9836681405
393,17629.1683505161
394,11548.7732230799
395,12669.7739770371
396,10775.3887912488
397,14267.6829605137
398,14593.374346758
399,12818.6513642346
400,14550.5853589887
401,20441.5488732368
402,20312.8282819306
403,20317.0687491312
404,21121.6181986414
405,22757.9890747499
406,22039.9474246206
407,23694.9233869227
408,20628.4382014527
409,21284.6407057626
410,22602.5695695877
411,20420.3738784214
412,21207.8576763293
413,23965.098246243
414,42226.1909832855
415,44549.7037447605
416,40166.0000202381
417,40286.410353589
418,40219.2210339512
419,39620.1294513335
420,41161.063453027
421,34422.4306812293
422,33859.1012802659
423,34320.0553757811
424,35703.4481043239
425,34941.0261404338
426,36415.4780784857
427,32722.5408943926
428,39782.3136423064
429,41119.2042890998
430,41323.0708300009
431,40721.5496052434
432,40068.8833809145
433,40850.4012567017
434,43278.8104734584
435,33684.7626772057
436,34099.4372588175
437,36558.5663575615
438,36260.2353873225
439,31335.9655138669
440,33684.6316170536
441,33021.0029247837
442,41748.1316837096
443,41133.3494090236
444,44279.4008940647
445,40720.0893394041
446,40780.7822949241
447,40391.9225571731
448,39404.2395584972
449,13324.8193539756
450,11582.8478353657
451,12627.8594438227
452,12049.2831648514
453,11708.7802767771
454,11582.7118954566
455,14984.9259910268
456,14494.6207716697
457,9389.82380518729
458,12392.8736390894
459,12770.6842809627
460,13955.9093906639
461,12540.6901422926
462,12052.6835049233
463,12110.8553106097
464,10783.6485596738
465,12801.6267307959
466,14164.6858494483
467,14945.3605293302
468,14873.5740457172
469,11221.9704633111
470,21876.9461967117
471,17590.5724091937
472,19530.9292347341
473,21516.4193838785
474,19154.8916126083
475,18879.0160202483
476,18633.2445615731
477,19648.6464840094
478,20910.785683296
479,21668.2159811229
480,21474.1150842593
481,18622.7716615394
482,20206.5355250923
483,18929.0543819785
484,17616.1298684335
485,19524.4864289231
486,19891.6833510965
487,21359.5901024071
488,17897.6208236928
489,17515.1721437544
490,15573.8854943717
491,17110.7985279341
492,21591.2195099352
493,16687.636874368
494,17467.0787360136
495,17349.8510546455
496,16957.2782229145
497,22260.9878695481
498,15752.3404796529
499,13163.9164047391
500,12151.3465750642
501,11800.9012289532
502,13285.7900727059
503,13377.9510402993
504,13296.042215874
505,15846.7609661243
506,11421.5912581311
507,12313.2642553245
508,9639.53178436114
509,11510.4007082762
510,12117.9305402246
511,10486.0683891741
512,10895.3958657442
513,12049.6376515222
514,13296.8805320223
515,12982.4150556548
516,13799.0780431624
517,11643.1422677135
518,11498.7279155625
519,11243.2347557163
520,18439.1563489264
521,20170.5617126638
522,19904.5877042504
523,17485.994765135
524,22242.2455856492
525,18600.5844612796
526,20352.8600144577
527,22242.2226395302
528,18583.7611164746
529,21563.1227542614
530,22641.291835379
531,19278.8657693514
532,22065.7622684814
533,20379.8834726397
534,16782.226384709
535,17874.4064568216
536,15571.8857386096
537,17372.5625736796
538,15867.0291771088
539,18662.6810698859
540,16646.2533506653
541,21816.5528956375
542,20278.444849152
543,21377.7005500031
544,19659.5989212646
545,20020.1226653212
546,19245.0158473466
547,20372.1562686469
548,21762.1481574833
549,22080.4591096146
550,18646.6824255007
551,17252.7296796386
552,16200.3327573116
553,18843.2995924408
554,19344.2624743641
555,10563.5619302196
556,11261.66140377
557,12721.9273478083
558,9842.15774533174
559,10376.4025331658
560,9466.29693720499
561,8359.48217726148
562,8318.20297958768
563,9536.62336726276
564,12782.0461307486
565,11167.7373882272
566,10703.9511999506
567,13582.1734193023
568,10101.0185319774
569,35761.4960746662
570,37636.4774744062
571,40827.0403333602
572,23399.2821655813
573,24567.315443285
574,24847.9650136193
575,23285.9474609689
576,25047.7190786954
577,26416.2594313182
578,30497.5437525344
579,29444.6621420571
580,27563.1386243523
581,35713.628303548
582,38656.3406209086
583,37511.4272920097
584,22123.3954172356
585,27256.4826235656
586,23722.3701644635
587,29480.3328160177
588,27484.1485206253
589,30620.9599238691
590,15234.7911391407
591,13469.2624845676
592,16443.9323819088
593,38297.6432112651
594,40745.6330280691
595,38957.8209298592
596,13585.2532751093
597,13779.1773579738
598,30258.0782234791
599,27080.2459724565
600,27611.9256675904
601,13288.6953246177
602,12124.9055828912
603,13201.1723950895
604,13677.3324945228
605,26568.773562744
606,24862.2959040957
607,13445.9743333905
608,11707.8518486698
609,29688.4340080803
610,13199.3188047201
611,20774.1786905143
612,20388.7272413687
613,20227.7776796125
614,22042.8222024522
615,19019.2539961271
616,19607.9166215776
617,21186.1553082935
618,20509.6680167167
619,19857.5779882318
620,20720.250420805
621,19906.1530153462
622,20453.2612822442
623,40622.1343839321
624,41119.2042890998
625,39923.9416555429
626,43446.4301445549
627,39971.3278072875
628,41863.4144110882
629,20440.7697157173
630,23523.3449751006
631,19716.0091336241
632,18042.4314889121
633,16308.1940324134
634,17560.6102727328
635,21048.0438360865
636,21641.962058885
637,20664.0038301567
638,14323.9782871836
639,14632.6985982961
640,17796.7771627064
641,19614.439000591
642,17608.8804944726
643,17270.5926292256
644,27381.9951179129
645,24923.9269031632
646,26385.2488514387
647,51357.7052556326
648,54743.2939555354
649,52328.014728555
650,22936.3646462732
651,20155.9675800376
652,23277.4388504346
653,20425.8551123919
654,19609.9895669427
655,20812.6814572362
656,37597.0052675484
657,37153.5984430092
658,36978.6867128815
659,24405.8873309318
660,24048.1895420834
661,24804.6486526294
662,27158.5881945331
663,30577.5094339505
664,30753.5704231542
665,16955.9944788491
666,20689.4094055605
667,17233.9869594407
668,17604.5355641896
669,15633.8202680665
670,22800.2118574056
671,13741.8696041749
672,14651.0880613639
673,12816.6428212525
674,8138.24699036388
675,9930.91837285328
676,9318.52130809175
677,19727.3724441678
678,18049.4484673029
679,20213.7877555458
680,12986.2644886674
681,18286.6891234412
682,9338.72455946274
683,12788.0529269592
684,14129.7175517269
685,20165.3378633143
686,20217.5010618098
687,13290.6942521595
688,9252.08569992977
689,21804.539574388
690,13686.6216701155
691,14285.0961827992
692,17459.51236181
693,20810.8857738345
694,11119.2854727314
695,16245.2022026806
696,13657.7470147185
697,14261.5668214636
698,12854.7118045999
699,14365.1929243674
700,12941.88110613
701,20503.4010785632
702,21730.6182233241
703,19208.1927816979
704,8868.48392667053
705,10394.2119244461
706,9467.13525335331
707,16938.3084232023
708,17944.3800777791
709,16964.8713971493
710,19701.2011158163
711,11122.7808786224
712,14107.9285557542
713,12386.5083351238
714,9924.77584901758
715,12031.2481369486
716,12493.2631164581
717,18722.1411290037
718,18833.3980084942
719,17953.2207777314
720,18171.2324385562
721,17691.7128731411
722,12391.5419521266
723,14678.0104017387
724,14209.1898623285
725,12934.5755485129
726,14360.9371476007
727,15458.2905795326
728,14251.1983845124
729,19391.2966650173
730,14068.726337496
731,10675.3120677883
732,16476.9203413511
733,18501.2607476622
734,20756.8082335374
735,20264.5580601908
736,20641.6992513812
737,20963.372738271
738,20380.944356634
739,20381.4321135608
740,43236.7287416853
741,42821.7005320753
742,40645.3427716542
743,35634.8442726937
744,44476.5027491551
745,40483.5122086794
746,33211.123727606
747,38833.7065374199
748,43072.7764107219
749,34559.6383444896
750,35111.4748355149
751,42561.0766974802
752,33505.4732821721
753,42493.8873778424
754,33341.7892729016
755,13161.7968468544
756,12225.213093903
757,20400.2827939577
758,9259.55276197969
759,12788.7193088655
760,10615.1856926721
761,15050.5648587631
762,12744.3389951047
763,12331.5191814202
764,21003.6130327956
765,19727.3695876752
766,20126.5747234331
767,10931.505936967
768,18745.3934595924
769,17971.6065771397
770,18176.9869421868
771,18978.9664192399
772,15298.5830290791
773,17662.2813909614
774,15976.5367240484
775,16826.3048034677
776,13399.8729074045
777,9373.60352979464
778,10357.3966204915
779,13401.20079146
780,13446.1115472179
781,14309.3583646547
782,10662.7922021588
783,13959.2715262988
784,17085.1147442254
785,20549.1204846231
786,17182.9355707687
787,23543.0432305181
788,21282.4762527037
789,20139.416433936
790,17742.495264999
791,14108.7987191202
792,14565.3324646592
793,20159.4490277935
794,20333.2571888566
795,20132.2227407169
796,20931.6497351835
797,18494.9760143185
798,19428.2003012879
799,12573.6243454745
800,13615.455112929
801,9723.3826808388
802,10443.5481222211
803,11948.5431282612
804,12395.8386029833
