,Predicted_Survived,PassengerDiedProbability,PassengerSurvivedProbability
194,1,0.21617996884394,0.78382003115606
195,0,0.787369181862738,0.212630818137262
196,1,0.222258370572781,0.777741629427219
198,0,0.816141234404609,0.183858765595391
199,1,0.275757694348621,0.724242305651379
200,1,0.22064077905385,0.77935922094615
201,0,0.785538417241491,0.214461582758509
202,0,0.784617972937018,0.215382027062982
203,0,0.786684224462036,0.213315775537964
204,0,0.81523542654735,0.18476457345265
206,0,0.783346834697763,0.216653165302237
207,0,0.838222208242459,0.161777791757541
208,1,0.272534643229527,0.727465356770473
209,1,0.271676631199019,0.728323368800981
210,0,0.815033601608405,0.184966398391595
211,0,0.784502679590264,0.215497320409736
212,0,0.785423546534761,0.214576453465239
213,0,0.782979836065365,0.217020163934635
214,1,0.272963883552224,0.727036116447776
215,1,0.274682389116722,0.725317610883278
216,0,0.776855178081398,0.223144821918602
217,1,0.209168409883159,0.790831590116841
218,0,0.783462657603782,0.216537342396218
219,1,0.21761861838743,0.78238138161257
221,1,0.214777768217955,0.785222231782045
222,0,0.779710493229402,0.220289506770598
223,0,0.787540125553143,0.212459874446857
225,0,0.785595832806433,0.214404167193567
226,0,0.788165908457606,0.211834091542394
227,0,0.815134538390881,0.184865461609119
228,1,0.274897374472309,0.725102625527691
229,0,0.81624163717436,0.18375836282564
230,1,0.275972868455514,0.724027131544486
231,1,0.21943020903107,0.78056979096893
232,0,0.784848401007257,0.215151598992743
233,0,0.785423546534761,0.214576453465239
234,1,0.208013107740259,0.791986892259741
235,0,0.786455484475094,0.213544515524906
237,0,0.788279516665694,0.211720483334306
239,1,0.210590465232831,0.789409534767169
240,0,0.787255153729891,0.212744846270109
241,0,0.78565323518144,0.21434676481856
243,1,0.218825774404075,0.781174225595925
244,0,0.785538417241491,0.214461582758509
245,0,0.786684224462036,0.213315775537964
246,1,0.218825774404075,0.781174225595925
247,0,0.812494332271642,0.187505667728358
248,1,0.268037181111038,0.731962818888962
249,0,0.78702693978606,0.21297306021394
250,0,0.835393191700812,0.164606808299188
251,1,0.318367222263512,0.681632777736488
252,1,0.317705223538022,0.682294776461978
253,0,0.802082252201087,0.197917747798913
254,1,0.249503039198677,0.750496960801323
256,1,0.22064077905385,0.77935922094615
258,1,0.27210555885779,0.72789444114221
259,1,0.21943020903107,0.78056979096893
260,0,0.786912753946676,0.213087246053324
261,1,0.217417648880361,0.782582351119639
262,0,0.786798515510061,0.213201484489939
263,0,0.813004630100308,0.186995369899692
264,1,0.271247861015339,0.728752138984661
265,0,0.784387333350422,0.215612666649578
266,0,0.787597080521359,0.212402919478641
267,0,0.784387333350422,0.215612666649578
268,0,0.784387333350422,0.215612666649578
269,0,0.815638493230543,0.184361506769457
271,1,0.275757694348621,0.724242305651379
272,0,0.815638493230543,0.184361506769457
273,1,0.274682389116722,0.725317610883278
274,0,0.782960622946413,0.217039377053587
275,0,0.810320578332471,0.189679421667529
276,1,0.264374299788977,0.735625700211023
277,0,0.812289869991364,0.187710130008636
279,0,0.7871410730424,0.2128589269576
280,0,0.783694144373778,0.216305855626222
281,0,0.812596489848384,0.187403510151616
282,1,0.270390796122294,0.729609203877706
283,1,0.268464745928344,0.731535254071656
285,1,0.213012676101155,0.786987323898845
286,0,0.811264611963171,0.188735388036829
287,1,0.266115179419909,0.733884820580091
288,0,0.783809808265593,0.216190191734407
289,1,0.215812204783744,0.784187795216256
290,1,0.209366657570117,0.790633342429883
291,0,0.809596803315078,0.190403196684922
292,1,0.264587344909323,0.735412655090677
293,0,0.813208406413945,0.186791593586055
295,0,0.809907289168097,0.190092710831904
296,0,0.781681120858542,0.218318879141458
297,1,0.264587344909323,0.735412655090677
299,0,0.787255153729891,0.212744846270109
300,0,0.786226533872601,0.213773466127399
301,0,0.783809808265593,0.216190191734407
302,0,0.785423546534761,0.214576453465239
303,1,0.218423134637101,0.781576865362899
304,0,0.811572705526584,0.188427294473416
305,1,0.266755473454359,0.733244526545641
306,0,0.783925419180525,0.216074580819475
307,0,0.780999859905528,0.219000140094472
308,0,0.78482932967661,0.21517067032339
309,1,0.214410838540243,0.785589161459757
310,1,0.206794750538845,0.793205249461155
311,0,0.809078337110999,0.190921662889001
312,1,0.263309715500399,0.736690284499601
313,0,0.809803843336446,0.190196156663554
314,0,0.780512348401174,0.219487651598826
315,1,0.262246208815483,0.737753791184517
316,1,0.221246909454658,0.778753090545342
317,0,0.781350385067589,0.218649614932411
318,0,0.78482932967661,0.21517067032339
320,1,0.219228667614983,0.780771332385017
322,0,0.783694144373778,0.216305855626222
323,1,0.218221910025811,0.781778089974189
324,0,0.815033601608405,0.184966398391595
325,1,0.27360803477772,0.72639196522228
326,0,0.787369181862738,0.212630818137262
327,0,0.788733425376842,0.211266574623158
328,0,0.787938534705063,0.212061465294937
329,0,0.81462936790123,0.18537063209877
330,1,0.271891075391654,0.728108924608346
331,0,0.784271934203501,0.215728065796499
332,0,0.788733425376842,0.211266574623158
333,0,0.788165908457606,0.211834091542394
334,1,0.218221910025811,0.781778089974189
335,0,0.787597080521359,0.212402919478641
336,0,0.784963535758766,0.215036464241234
337,0,0.814831582101981,0.185168417898019
338,1,0.275542557801727,0.724457442198273
339,0,0.787597080521359,0.212402919478641
340,0,0.839279341514326,0.160720658485674
341,1,0.328353376553042,0.671646623446958
342,1,0.326582066085374,0.673417933914626
343,1,0.19970162560732,0.80029837439268
344,0,0.786912753946676,0.213087246053324
345,1,0.221651307797943,0.778348692202057
346,0,0.788165908457606,0.211834091542394
347,0,0.78782476913207,0.21217523086793
348,0,0.785997372541454,0.214002627458546
349,0,0.787710951075585,0.212289048924415
350,1,0.22064077905385,0.77935922094615
351,1,0.209961806419121,0.790038193580879
352,0,0.808766662832708,0.191233337167292
353,1,0.264374299788977,0.735625700211023
354,1,0.275327458909956,0.724672541090044
355,0,0.815537799419397,0.184462200580603
356,1,0.218221910025811,0.781778089974189
357,0,0.787938534705063,0.212061465294937
358,0,0.785997372541454,0.214002627458546
359,1,0.217015901977476,0.782984098022524
360,0,0.78355938715822,0.21644061284178
361,0,0.812272931792839,0.187727068207161
362,1,0.268215541420998,0.731784458579002
363,1,0.218423134637101,0.781576865362899
365,0,0.788620026788637,0.211379973211363
366,1,0.270176629512084,0.729823370487916
367,0,0.812596489848384,0.187403510151616
368,0,0.784848401007257,0.215151598992743
369,0,0.814325681270925,0.185674318729075
370,1,0.273393279063991,0.726606720936009
371,1,0.267574398990201,0.732425601009799
372,1,0.204038025825446,0.795961974174554
373,0,0.815134538390881,0.184865461609119
374,1,0.27360803477772,0.72639196522228
375,0,0.787483157455153,0.212516842544847
376,0,0.787597080521359,0.212402919478641
377,0,0.78805224780882,0.21194775219118
378,1,0.211352842519021,0.788647157480979
379,0,0.811760876455787,0.188239123544213
380,1,0.266293228991896,0.733706771008104
381,1,0.221044803613173,0.778955196386827
382,1,0.21943020903107,0.78056979096893
384,0,0.788393072447366,0.211606927552634
386,0,0.814106187424958,0.185893812575042
387,0,0.788733425376842,0.211266574623158
388,1,0.203449078870464,0.796550921129536
389,1,0.219833481022556,0.780166518977444
390,0,0.7871410730424,0.2128589269576
391,0,0.788846771595845,0.211153228404155
392,0,0.815134538390881,0.184865461609119
393,1,0.274467441796833,0.725532558203167
394,0,0.787938534705063,0.212061465294937
395,0,0.788733425376842,0.211266574623158
396,1,0.215578636441025,0.784421363558975
397,1,0.212381447699593,0.787618552300407
398,0,0.784617972937018,0.215382027062982
399,0,0.782728464452263,0.217271535547737
400,0,0.81063002677335,0.18936997322665
401,1,0.265653206575605,0.734346793424395
402,1,0.273822829003065,0.726177170996935
403,1,0.273178561957087,0.726821438042913
404,0,0.788165908457606,0.211834091542394
405,0,0.788393072447366,0.211606927552634
406,0,0.788733425376842,0.211266574623158
407,0,0.814021555865547,0.185978444134453
408,1,0.273393279063991,0.726606720936009
409,0,0.788733425376842,0.211266574623158
410,0,0.786684224462036,0.213315775537964
412,1,0.217819651808791,0.782180348191209
413,0,0.786798515510061,0.213201484489939
414,0,0.81422435490969,0.18577564509031
415,0,0.81462936790123,0.18537063209877
416,1,0.218624422793944,0.781375577206056
417,0,0.788960065459972,0.211039934540028
418,0,0.78782476913207,0.21217523086793
419,0,0.785423546534761,0.214576453465239
420,0,0.815940283447744,0.184059716552256
421,0,0.815940283447744,0.184059716552256
422,0,0.78805224780882,0.21194775219118
423,0,0.78805224780882,0.21194775219118
424,0,0.786912753946676,0.213087246053324
425,0,0.787369181862738,0.212630818137262
426,0,0.784848401007257,0.215151598992743
427,0,0.787369181862738,0.212630818137262
428,0,0.814848528987561,0.185151471012439
429,1,0.208178189994958,0.791821810005042
430,0,0.78576800036869,0.21423199963131
431,1,0.217987443090994,0.782012556909006
432,0,0.784021844479043,0.215978155520957
433,0,0.783694144373778,0.216305855626222
434,0,0.787369181862738,0.212630818137262
435,1,0.211551829823811,0.788448170176189
436,0,0.810526926636273,0.189473073363727
437,1,0.263309715500399,0.736690284499601
438,1,0.261148623343101,0.738851376656899
439,1,0.261148623343101,0.738851376656899
440,0,0.806660023108432,0.193339976891568
441,1,0.256064743461043,0.743935256538957
442,1,0.214410838540243,0.785589161459757
443,0,0.840005116606502,0.159994883393498
444,0,0.839294089754675,0.160705910245325
445,0,0.84027101934377,0.15972898065623
446,1,0.269070970286505,0.730929029713495
447,1,0.324811777294631,0.675188222705369
448,0,0.837309148388022,0.162690851611978
449,0,0.786684224462036,0.213315775537964
450,1,0.248245191824345,0.751754808175655
451,0,0.785078617673232,0.214921382326768
452,0,0.81361537204765,0.18638462795235
453,1,0.273393279063991,0.726606720936009
454,0,0.788393072447366,0.211606927552634
455,0,0.785997372541454,0.214002627458546
456,0,0.811675305002972,0.188324694997028
457,1,0.266755473454359,0.733244526545641
458,0,0.78702693978606,0.21297306021394
459,1,0.22205595440353,0.77794404559647
460,0,0.813818561620368,0.186181438379632
461,1,0.3239270303993,0.6760729696007
462,0,0.785423546534761,0.214576453465239
463,0,0.840005116606502,0.159994883393498
464,0,0.840182429426756,0.159817570573244
465,0,0.7871410730424,0.2128589269576
466,1,0.220842760115359,0.779157239884641
467,0,0.81462936790123,0.18537063209877
468,1,0.274467441796833,0.725532558203167
469,1,0.221044803613173,0.778955196386827
471,0,0.786798515510061,0.213201484489939
472,1,0.216413763281846,0.783586236718154
473,0,0.784271934203501,0.215728065796499
475,0,0.787255153729891,0.212744846270109
476,1,0.267360767111118,0.732639232888882
477,0,0.811863385759811,0.188136614240189
479,1,0.266044514310233,0.733955485689767
480,1,0.265617888494164,0.734382111505836
481,0,0.80916494489868,0.19083505510132
482,1,0.261573444132649,0.738426555867351
483,1,0.22205595440353,0.77794404559647
485,1,0.218624422793944,0.781375577206056
486,0,0.786684224462036,0.213315775537964
487,0,0.78805224780882,0.21194775219118
488,0,0.783809808265593,0.216190191734407
489,0,0.813004630100308,0.186995369899692
490,1,0.27060500267303,0.72939499732697
491,1,0.214011035265477,0.785988964734523
493,0,0.783540090545597,0.216459909454403
494,0,0.811760876455787,0.188239123544213
495,1,0.267788072065127,0.732211927934873
497,0,0.787369181862738,0.212630818137262
498,0,0.786226533872601,0.213773466127399
499,0,0.7871410730424,0.2128589269576
500,0,0.787369181862738,0.212630818137262
501,0,0.785538417241491,0.214461582758509
502,1,0.21658118013327,0.78341881986673
503,1,0.210987993744998,0.789012006255002
504,0,0.788620026788637,0.211379973211363
505,0,0.786341035507863,0.213658964492137
506,0,0.785308623047181,0.214691376952819
507,0,0.782766924401551,0.217233075598449
508,0,0.787710951075585,0.212289048924415
509,0,0.784617972937018,0.215382027062982
510,0,0.786341035507863,0.213658964492137
511,0,0.788960065459972,0.211039934540028
512,0,0.783694144373778,0.216305855626222
513,0,0.81478104680934,0.18521895319066
514,1,0.276618615185133,0.723381384814867
515,0,0.814713755417562,0.185286244582438
516,0,0.814612615908006,0.185387384091994
517,0,0.779397071581109,0.220602928418891
518,0,0.78782476913207,0.21217523086793
519,0,0.812987748719349,0.187012251280651
520,0,0.787597080521359,0.212402919478641
521,0,0.788506575816914,0.211493424183086
522,1,0.219631813531069,0.780368186468931
523,0,0.786341035507863,0.213658964492137
524,0,0.788279516665694,0.211720483334306
526,0,0.788165908457606,0.211834091542394
527,0,0.787483157455153,0.212516842544847
528,0,0.787597080521359,0.212402919478641
530,1,0.209201234874018,0.790798765125982
531,0,0.788620026788637,0.211379973211363
533,0,0.786111979555173,0.213888020444827
534,1,0.214977887679118,0.785022112320882
535,1,0.221651307797943,0.778348692202057
536,0,0.782282775972925,0.217717224027075
537,1,0.219027189375198,0.780972810624802
538,0,0.786912753946676,0.213087246053324
539,0,0.787369181862738,0.212630818137262
540,0,0.787710951075585,0.212289048924415
541,1,0.272499109268889,0.727500890731111
542,1,0.271212366084526,0.728787633915474
543,1,0.206400100568555,0.793599899431445
544,0,0.786684224462036,0.213315775537964
545,0,0.81462936790123,0.18537063209877
546,1,0.386811052486499,0.613188947513501
547,1,0.219833481022556,0.780166518977444
548,0,0.788165908457606,0.211834091542394
549,0,0.814831693341025,0.185168306658975
550,0,0.814612615908006,0.185387384091994
551,1,0.310179071950376,0.689820928049624
552,1,0.215411489342011,0.784588510657989
553,0,0.788620026788637,0.211379973211363
554,1,0.221246909454658,0.778753090545342
555,0,0.78782476913207,0.21217523086793
556,0,0.787938534705063,0.212061465294937
557,0,0.787710951075585,0.212289048924415
558,1,0.214177801496083,0.785822198503917
559,1,0.209366657570117,0.790633342429883
560,1,0.221449077547146,0.778550922452854
561,1,0.21943020903107,0.78056979096893
562,0,0.784040977132518,0.215959022867482
563,1,0.21943020903107,0.78056979096893
564,0,0.786798515510061,0.213201484489939
565,1,0.217417648880361,0.782582351119639
566,0,0.787938534705063,0.212061465294937
567,0,0.786111979555173,0.213888020444827
568,0,0.787938534705063,0.212061465294937
569,0,0.788676732629784,0.211323267370216
570,0,0.789186496180938,0.210813503819062
571,1,0.215411489342011,0.784588510657989
572,0,0.788165908457606,0.211834091542394
573,1,0.219833481022556,0.780166518977444
574,1,0.220035211413077,0.779964788586923
575,0,0.815134538390881,0.184865461609119
576,1,0.273822829003065,0.726177170996935
577,0,0.786226533872601,0.213773466127399
578,1,0.219228667614983,0.780771332385017
579,0,0.815033601608405,0.184966398391595
580,0,0.815739138495057,0.184260861504943
581,1,0.219228667614983,0.780771332385017
583,1,0.223068652193531,0.776931347806469
584,1,0.217417648880361,0.782582351119639
585,1,0.218926473975282,0.781073526024718
586,0,0.815336266093677,0.184663733906322
587,1,0.273393279063991,0.726606720936009
588,0,0.814713755417562,0.185286244582438
589,1,0.272070037843991,0.727929962156009
590,1,0.207189675975016,0.792810324024984
591,1,0.266062286913334,0.733937713086666
592,1,0.265191430959018,0.734808569040982
593,0,0.808020411096524,0.191979588903476
594,1,0.259239122497392,0.740760877502608
595,0,0.783230958759187,0.216769041240813
597,0,0.787255153729891,0.212744846270109
599,1,0.220237004610149,0.779762995389851
600,1,0.22064077905385,0.77935922094615
601,0,0.785997372541454,0.214002627458546
602,0,0.782147138610567,0.217852861389433
603,0,0.813293364103155,0.186706635896845
604,1,0.265439949751818,0.734560050248182
605,1,0.222258370572781,0.777741629427219
606,0,0.787938534705063,0.212061465294937
607,0,0.788506575816914,0.211493424183086
608,1,0.221853600114323,0.778146399885677
609,0,0.787369181862738,0.212630818137262
610,0,0.78782476913207,0.21217523086793
611,1,0.271033535214851,0.728966464785149
612,0,0.78714119864451,0.21285880135549
613,1,0.215578636441025,0.784421363558975
614,0,0.78782476913207,0.21217523086793
615,0,0.78782476913207,0.21217523086793
616,0,0.788506575816914,0.211493424183086
617,0,0.78805224780882,0.21194775219118
618,0,0.787938534705063,0.212061465294937
619,0,0.786798515510061,0.213201484489939
620,0,0.788733425376842,0.211266574623158
621,0,0.7871410730424,0.2128589269576
622,1,0.275542557801727,0.724457442198273
623,0,0.87727898777393,0.12272101222607
624,1,0.435307272949102,0.564692727050898
625,1,0.436184204167856,0.563815795832144
626,1,0.432893880602744,0.567106119397256
627,1,0.428279298971824,0.571720701028176
628,1,0.434649339622056,0.565350660377944
629,1,0.434210606510931,0.565789393489069
630,0,0.797719936830804,0.202280063169196
631,0,0.787710951075585,0.212289048924415
632,0,0.78782476913207,0.21217523086793
633,1,0.238387262871269,0.761612737128731
634,0,0.788506575816914,0.211493424183086
635,0,0.78782476913207,0.21217523086793
636,0,0.815537799419397,0.184462200580603
637,1,0.275757694348621,0.724242305651379
638,0,0.78805224780882,0.21194775219118
639,0,0.786798515510061,0.213201484489939
640,0,0.877209401737621,0.122790598262379
641,0,0.876930691095341,0.123069308904659
642,0,0.877348537192407,0.122651462807593
643,0,0.876651393292494,0.123348606707506
644,1,0.43552653944197,0.56447346055803
645,0,0.797610720790124,0.202389279209876
646,0,0.788165908457606,0.211834091542394
647,1,0.238594313531217,0.761405686468783
648,1,0.216413763281846,0.783586236718154
649,0,0.788393072447366,0.211606927552634
650,0,0.788165908457606,0.211834091542394
651,1,0.22205595440353,0.77794404559647
652,0,0.787369181862738,0.212630818137262
653,0,0.788165908457606,0.211834091542394
654,1,0.222865989432522,0.777134010567478
655,0,0.788506575816914,0.211493424183086
656,0,0.814831582101981,0.185168417898019
657,1,0.386143461139804,0.613856538860196
658,1,0.329073252754823,0.670926747245177
659,1,0.329073252754823,0.670926747245177
660,1,0.328131908440536,0.671868091559464
661,1,0.202044927858213,0.797955072141787
662,1,0.221853600114323,0.778146399885677
663,0,0.786226533872601,0.213773466127399
664,0,0.78782476913207,0.21217523086793
665,0,0.788506575816914,0.211493424183086
666,1,0.215578636441025,0.784421363558975
667,1,0.210193205249796,0.789806794750204
668,1,0.220035211413077,0.779964788586923
669,0,0.788279516665694,0.211720483334306
670,0,0.788620026788637,0.211379973211363
671,0,0.78782476913207,0.21217523086793
672,0,0.788279516665694,0.211720483334306
674,0,0.788506575816914,0.211493424183086
675,0,0.7871410730424,0.2128589269576
676,0,0.788393072447366,0.211606927552634
677,0,0.788733425376842,0.211266574623158
678,0,0.78782476913207,0.21217523086793
679,0,0.814308905068571,0.185691094931429
680,1,0.270998046844231,0.729001953155769
684,0,0.810836079096161,0.189163920903839
685,1,0.266079846291056,0.733920153708944
686,0,0.788393072447366,0.211606927552634
687,1,0.221044803613173,0.778955196386827
688,1,0.221449077547146,0.778550922452854
689,0,0.815134538390881,0.184865461609119
690,0,0.815839735228827,0.184160264771173
691,0,0.788279516665694,0.211720483334306
692,0,0.786798515510061,0.213201484489939
693,1,0.221752446203731,0.778247553796269
694,0,0.788393072447366,0.211606927552634
695,0,0.788620026788637,0.211379973211363
696,1,0.221853600114323,0.778146399885677
697,1,0.221246909454658,0.778753090545342
698,1,0.21943020903107,0.78056979096893
699,0,0.788733425376842,0.211266574623158
700,0,0.786455484475094,0.213544515524906
701,0,0.788846771595845,0.211153228404155
702,0,0.788846771595845,0.211153228404155
703,1,0.221246909454658,0.778753090545342
704,0,0.788393072447366,0.211606927552634
705,0,0.788393072447366,0.211606927552634
708,0,0.787597080521359,0.212402919478641
709,0,0.78805224780882,0.21194775219118
710,1,0.222258370572781,0.777741629427219
711,1,0.218020749052308,0.781979250947692
712,0,0.787597080521359,0.212402919478641
713,0,0.78805224780882,0.21194775219118
714,0,0.788393072447366,0.211606927552634
715,0,0.7871410730424,0.2128589269576
716,0,0.787483157455153,0.212516842544847
717,0,0.815437057045735,0.184562942954265
718,0,0.81624163717436,0.18375836282564
719,0,0.788506575816914,0.211493424183086
720,0,0.788733425376842,0.211266574623158
721,0,0.78805224780882,0.21194775219118
722,0,0.786684224462036,0.213315775537964
723,0,0.78805224780882,0.21194775219118
724,0,0.787255153729891,0.212744846270109
725,0,0.787255153729891,0.212744846270109
726,1,0.221044803613173,0.778955196386827
727,1,0.21943020903107,0.78056979096893
728,0,0.782708860385359,0.217291139614641
729,0,0.785882712817328,0.214117287182672
730,0,0.786798515510061,0.213201484489939
731,0,0.787710951075585,0.212289048924415
732,0,0.788620026788637,0.211379973211363
733,0,0.787369181862738,0.212630818137262
734,0,0.814004755430471,0.185995244569529
735,0,0.814612615908006,0.185387384091994
736,1,0.205808643687352,0.794191356312648
737,0,0.784040977132518,0.215959022867482
738,0,0.788620026788637,0.211379973211363
739,1,0.215779015848712,0.784220984151288
740,0,0.78216641331305,0.21783358668695
741,0,0.788846771595845,0.211153228404155
742,0,0.788222719115845,0.211777280884155
743,0,0.78565323518144,0.21434676481856
744,1,0.221044803613173,0.778955196386827
745,0,0.788620026788637,0.211379973211363
746,1,0.21943020903107,0.78056979096893
747,0,0.787483157455153,0.212516842544847
748,0,0.783617256583665,0.216382743416335
749,0,0.811453053582362,0.188546946417638
750,1,0.266933627322018,0.733066372677982
751,0,0.787710951075585,0.212289048924415
752,0,0.787938534705063,0.212061465294937
753,0,0.840005116606502,0.159994883393498
754,0,0.788279516665694,0.211720483334306
755,0,0.84027101934377,0.15972898065623
756,0,0.840624936109648,0.159375063890352
759,0,0.814376326168257,0.185623673831743
