,Predicted_RetailPrice
369,15128.6388097629
370,15245.1570792543
371,16463.467742357
372,15812.8218255647
373,13391.6417826075
374,12831.6832876495
375,12746.1582043167
376,13173.3676140289
377,13054.8088816674
378,13179.2265212365
379,13468.4705569452
380,13204.7454493503
381,12789.3702983343
382,13746.0711239831
383,13305.5519602494
384,14828.9718113756
385,12844.9125581709
386,12002.5525238508
387,18107.09978687
388,18184.472087171
389,19608.6602449537
390,18765.1062528174
391,18337.1049153711
392,18900.6447579199
393,17697.2516952751
394,13310.7169668799
395,13717.7011621636
396,13043.7315262761
397,14780.430678255
398,14923.2694792644
399,13773.6314930272
400,14904.3461400101
401,20262.0926200111
402,20157.5582517569
403,19778.362251683
404,20688.880787716
405,22347.6709776385
406,21656.6950165402
407,22808.1338435461
408,20023.5485677301
409,20828.5602870782
410,22194.3964511706
411,20108.8092436864
412,20496.3731035892
413,23614.2793916719
414,46752.2485482301
415,59632.314400334
416,40224.8750537301
417,40616.0263262754
418,40396.8297269049
419,37634.9299043994
420,42540.2077187286
421,24170.2707424574
422,23533.1627049389
423,24051.9350920939
424,25755.9018847204
425,24788.0618447124
426,26730.6057587692
427,22344.8282578762
428,39027.2312302558
429,43544.614389869
430,44327.0307029833
431,42095.298680302
432,38942.6466755264
433,41450.9971418352
434,53559.1705744466
435,23342.741820087
436,24160.4787078665
437,27397.0021818942
438,26511.8553176241
439,21048.1751426616
440,23688.4422474397
441,22645.1103300685
442,46052.3125272475
443,43598.0088981762
444,59946.8877267816
445,41010.5401990007
446,42305.0361249869
447,39941.7174307566
448,37036.5963702977
449,13493.8618221465
450,12891.3513405454
451,13618.5520251171
452,13047.3427954857
453,13287.8570048517
454,13243.7445961532
455,14122.9120927259
456,13931.1047698611
457,12205.2663031746
458,13532.4451772045
459,13296.1795959039
460,14126.5601025119
461,13586.4826577856
462,13409.6995886558
463,13430.5307566952
464,12632.5693374413
465,13307.065204285
466,13804.9402529581
467,14530.3884980231
468,14500.31484451
469,12773.1978412739
470,20413.7205492059
471,16922.0784896999
472,18104.0293057561
473,19738.24740291
474,18064.0536646195
475,17688.9267895137
476,17537.331642163
477,17523.3932784588
478,19050.2643105795
479,18849.7865181026
480,19465.620346252
481,16918.6552586701
482,18555.2878920801
483,17720.1128058602
484,17887.032144192
485,19549.4149275788
486,19589.4956246787
487,20371.3149675187
488,18386.6878204516
489,18133.1522895323
490,16769.2437796134
491,17872.5776379322
492,20978.2031983464
493,17415.9975070601
494,18101.7639306334
495,18025.7081443973
496,17580.1495387743
497,21143.2783897527
498,14544.9471705174
499,13000.028660223
500,13173.0838522946
501,13053.2675681511
502,13316.3629095769
503,13727.2086270498
504,13151.881647929
505,14091.8363177533
506,12439.7871092421
507,12720.3343111455
508,12143.9468402744
509,12718.4968807119
510,12758.8085461115
511,12158.4453134442
512,12426.3850153661
513,12791.173258393
514,13044.8626264401
515,13405.8984049824
516,13327.1947632444
517,12660.2857021644
518,12561.4877578555
519,12633.1441922524
520,18540.5363770542
521,19674.4408036321
522,19237.5540580017
523,17804.6269701857
524,21126.6322335509
525,18323.5923529616
526,20199.8392495379
527,21846.9846848738
528,18516.2231118962
529,21071.5805137468
530,22232.3873049554
531,19592.6324149766
532,21680.7954997017
533,20076.3071626909
534,15155.5543594656
535,15671.329946786
536,14291.0284191423
537,15282.5571505689
538,14853.8052983828
539,16356.2569320584
540,14878.2244274507
541,19601.3879695806
542,18170.3819480944
543,19271.7663988582
544,18081.3726892721
545,18318.8113388256
546,18016.5850211564
547,18232.1099696522
548,20064.0576784183
549,20583.751316671
550,17545.5531158421
551,17187.7011615124
552,16590.9974845507
553,17666.7338606782
554,18510.8138662877
555,12072.1408076081
556,12446.7068850521
557,12578.0856102487
558,11733.0553483736
559,12419.625940366
560,11716.2999130964
561,11697.6054462494
562,12124.5067470229
563,12720.0413623711
564,13411.7414634502
565,13018.8394446216
566,12707.5338988298
567,14296.5897148458
568,12669.0120265635
569,29513.9165894987
570,33865.2593215282
571,41998.5628841498
572,23832.1773054319
573,25228.545687848
574,26004.9853000733
575,24256.6122403639
576,25851.5248487365
577,27807.6513421076
578,32581.5702745642
579,31094.308976937
580,27377.1820924584
581,30871.3471179182
582,36362.3672027963
583,33963.554900506
584,22968.7518152195
585,30001.9821188024
586,25168.2058396319
587,30567.2511738983
588,27732.8064118372
589,32844.1681455623
590,14926.5064014589
591,13779.859331931
592,14654.1505340652
593,34093.0220074106
594,40876.2236139442
595,34910.9437902751
596,13734.3333977532
597,13424.808560074
598,32547.353608712
599,27459.251140964
600,28280.18829978
601,13251.3167046555
602,12857.0732165581
603,13220.8287414192
604,13388.4115976782
605,28634.5302119169
606,25679.6343162288
607,14169.2311526131
608,13141.3409473547
609,34076.8902285923
610,14071.4478328003
611,20397.353723524
612,20478.0305560793
613,19709.154427241
614,21956.8221111372
615,18817.9363120751
616,19847.0461436712
617,20743.9522827213
618,20579.3707848555
619,20044.5301626952
620,20352.8389505623
621,19463.8335141497
622,20135.2858670943
623,40685.5643410681
624,43544.614389869
625,39460.914736908
626,54532.5986632034
627,39608.1772811438
628,46543.6329512153
629,18428.2654108511
630,20774.7810643341
631,17951.5386247187
632,18484.5470329823
633,17190.1253933179
634,17851.7824769352
635,20117.4496396143
636,20607.0067237126
637,19813.0876568875
638,13921.803404061
639,14233.581900909
640,15751.5447867648
641,19380.2129117504
642,17882.4215810584
643,17774.8186113716
644,31229.1998156266
645,27093.8325727566
646,28877.8424834428
647,52329.0555218542
648,76901.6708170847
649,56160.8601975207
650,19623.0812307369
651,18008.5443957126
652,19887.7425163467
653,20113.2171777667
654,19243.2730662298
655,20569.6521454334
656,34160.9763229113
657,32798.8112596986
658,32784.1007893073
659,25641.6434566503
660,24588.248835536
661,26609.3744755542
662,26787.2814018538
663,33436.1499365272
664,33131.0880841835
665,14668.6947313291
666,18999.6744616816
667,15254.2877262507
668,17016.5746875318
669,14548.2052511076
670,20244.9407032868
671,13411.4526994361
672,14146.072593193
673,13451.9825978072
674,11364.6976763587
675,11757.4015765686
676,11964.4855382207
677,16364.7706272684
678,16031.0788596644
679,16627.9456130512
680,13935.9099063054
681,17327.9339599609
682,12190.1495112761
683,13677.8832787966
684,14195.863937514
685,18527.1275964076
686,18899.4338096765
687,13481.5183348548
688,12164.6043528472
689,18946.5914322135
690,14020.5113223736
691,13850.718530409
692,16281.527715266
693,18978.4492261049
694,13250.4317059753
695,14370.7723482349
696,13761.5770386987
697,13992.7664824849
698,13702.7244843823
699,13881.3386833919
700,13735.3456095346
701,18867.0961566415
702,19176.4799093659
703,17792.618967284
704,11750.747771147
705,12185.1192038696
706,11631.2934266626
707,15003.1971727747
708,15467.4122524221
709,15495.387712464
710,18215.6776697725
711,12898.7985063107
712,13783.4667188865
713,13530.1278563096
714,12950.2023327751
715,13041.241154223
716,13199.3721881213
717,16975.4002690895
718,17660.5912211249
719,15471.6188301922
720,15576.0818447285
721,15348.147706314
722,12692.9816903328
723,13976.6943753831
724,13303.2488254402
725,13054.9658425018
726,13735.5896581334
727,14286.4857402626
728,14336.0717043496
729,18867.1224331079
730,14261.8907413782
731,13009.9639510835
732,17478.8510584742
733,18468.4178151142
734,20522.7540538427
735,20118.6354055023
736,20034.1259502046
737,20968.6531954134
738,20077.1574051833
739,20213.1370137685
740,53320.2199158987
741,49492.0262077411
742,41828.496960573
743,25665.7307320958
744,59119.1978311357
745,40234.3746557443
746,23171.657513568
747,36351.3690611706
748,50745.8295846374
749,24330.7073504528
750,24998.0677687653
751,48254.4398975738
752,23150.1010469797
753,47945.3584444749
754,23311.9991569823
755,13435.0975308196
756,13107.1645858204
757,17994.6507345187
758,12480.2567477225
759,13302.5221844098
760,12914.7059513063
761,14574.6880117212
762,13286.9253052705
763,13510.1417728806
764,19117.4840066454
765,18232.9587026459
766,17820.1364810361
767,13020.4672886188
768,18111.6023286975
769,17141.8462975572
770,18576.4143129614
771,18579.7275347128
772,16355.924343767
773,18229.8430698775
774,17180.0857656462
775,17693.695374182
776,13556.7510859497
777,12066.4661834449
778,12358.1595268455
779,13080.2552895149
780,13095.5513370373
781,13777.6957521465
782,12625.2725725047
783,13384.0091951466
784,17659.0598836419
785,19970.1783795943
786,17615.6332144205
787,23155.4141423019
788,20972.6259474387
789,19885.4259706419
790,15724.8114926994
791,14025.6248856154
792,14206.4967240498
793,18092.5987897945
794,18206.4361754621
795,18393.9158880742
796,19065.3315217252
797,17453.1823641095
798,18037.3288043852
799,13025.1806807968
800,13326.7652655977
801,12129.7995884885
802,13125.5335016345
803,13546.3909963815
804,13165.7090478265
