,Predicted_censored
302,0.230281289435071
303,0.473444648081149
304,0.231534138570231
305,0.592988863509933
306,0.335743432887708
307,0.16108468842147
308,0.492907537419166
309,0.655601189378279
310,0.792028615409093
311,0.179617391967776
312,0.284451154686963
313,0.599607643128687
314,0.524056593924807
315,0.521304261624613
316,0.494727522122904
317,0.37121962252761
318,0.651684138084281
319,0.0511141590675679
320,0.518850178149559
321,0.545509367784014
322,0.730211019811655
323,0.297013028404026
324,0.34385021893606
325,0.373018581771687
326,0.604379587221318
327,0.686480929792719
328,0.189104433231996
329,0.606166811532824
330,0.169665645822346
331,0.857872221880088
332,0.491250334506014
333,0.407760221989541
334,0.453793212190019
335,0.597002350287623
336,0.821781948370957
337,0.208683961307942
338,0.0788004005257377
339,0.682765983484185
340,0.72277719129735
341,0.0877525771849385
342,0.249399333772974
343,0.630567187685446
344,0.255450057098332
345,0.668203133730176
346,0.590084320393955
347,0.234116892720541
348,0.666846223951424
349,0.543249068444153
350,0.316590103437176
351,0.692325073798245
352,0.258417439221861
353,0.666791562219891
354,0.595723688696622
355,0.608916052676828
356,0.50289659259886
357,0.290515328050094
358,0.0361121581740643
359,0.188638800694361
360,0.741143667407161
361,0.479198337727613
362,0.214553531459031
363,0.110547057080543
364,0.214231758794531
365,0.335251040689109
366,0.327678842727097
367,0.388678205895145
368,0.24693649192949
369,0.336195170418911
370,0.0875686971067227
371,0.119364491197781
372,0.71176036485979
373,0.622486857398908
374,0.542876821290763
375,0.168699519955246
376,0.0991566722259545
377,0.141818772683526
378,0.130615242973366
379,0.5893601589816
380,0.70092468162732
381,0.154745660671894
382,0.775932662255051
383,0.158787539123628
384,0.789439611314019
385,0.102392574896333
386,0.146917520943112
387,0.484813635223374
388,0.361282452515015
389,0.531552853012697
390,0.672689070663699
391,0.126827167157625
392,0.346002681362818
393,0.578429357855351
394,0.188124530664965
395,0.553626355027892
396,0.480618454079181
397,0.241101577410125
398,0.355728179229495
399,0.397660252532934
400,0.348337042946354
401,0.670561254394516
402,0.275798132349041
403,0.212553527159578
404,0.189181628538944
405,0.0748626988338065
406,0.474795509320301
407,0.436854052061793
408,0.124342928240017
409,0.277151524706912
410,0.275492427304298
411,0.559000088704653
412,0.677365942320186
413,0.277429643111608
414,0.299130947293841
415,0.0992272472264587
416,0.581809523247665
417,0.367062440211496
418,0.340558107208895
419,0.177381872748007
420,0.397287974078972
421,0.768080644261091
422,0.600045711610042
423,0.387626826722471
424,0.684700373150964
425,0.451861832259992
426,0.208173161620772
427,0.459460260998826
428,0.579688745453223
429,0.131320011947857
430,0.232941762754704
431,0.719054152535289
432,0.167732982901055
433,0.0985687652217953
434,0.0847647106188324
435,0.794336942567003
436,0.480015283226773
437,0.588071866004354
438,0.69423438964386
439,0.63854483683561
440,0.790825745994626
441,0.790198602333424
442,0.28964291596808
443,0.73034731865423
444,0.205368888002269
445,0.274611764341349
446,0.299676438174703
447,0.62562726007928
448,0.797267072626765
449,0.705725484020953
450,0.784768750895622
451,0.182438021355075
452,0.774659256072382
453,0.483100647625465
454,0.109903985134652
455,0.593162759381953
456,0.056725602886244
457,0.509914577873886
458,0.432015573160603
459,0.551917577464819
460,0.113767695434561
461,0.0436262321036876
462,0.823432100062345
463,0.317704158726295
464,0.666498790427406
465,0.919698794680322
466,0.70142218690231
467,0.246090603767077
468,0.0667514876201035
469,0.244086113138621
470,0.121186502771284
471,0.092608206165898
472,0.295323500838485
473,0.67755170476122
474,0.106145268633838
475,0.142140745383356
476,0.140354287471348
477,0.267167902414127
478,0.189425829539883
479,0.14000850571183
480,0.132695349285368
481,0.297213276026047
482,0.141938545503619
483,0.211932926364794
484,0.512832482078797
485,0.29936313638239
486,0.762273544712654
487,0.130494375319558
488,0.255611361425876
489,0.11695354687555
490,0.23555369040678
491,0.421647373462176
492,0.489964167240986
493,0.540585144813294
494,0.324109230361937
495,0.0802462285611596
496,0.612193510886566
497,0.421147800746761
498,0.108738982842129
499,0.568727359094006
500,0.283699435515668
501,0.510975624072073
502,0.721891340592907
503,0.10599589482334
504,0.0624088516380082
505,0.562308333564866
506,0.737170290363838
507,0.227198880258935
508,0.658489829154939
509,0.152807505987585
510,0.573767285234553
511,0.449122635044095
512,0.54264386614348
513,0.647747387122417
514,0.832378192282888
515,0.83817982762082
516,0.333699513715209
517,0.892223096086723
518,0.323538830514775
519,0.144986164425638
520,0.302022852682942
521,0.576478519916181
522,0.0895185451894185
523,0.392915916061848
524,0.208044485948636
525,0.64809100233309
526,0.253287692218533
527,0.0787432383731828
528,0.446843060271018
529,0.476119139552905
530,0.776866688812588
531,0.720957470849969
532,0.38779560457744
533,0.766171883061356
534,0.27954801106957
535,0.768081756711838
536,0.549011320901156
537,0.643909827233429
538,0.497427370088184
539,0.440776962462377
540,0.223433867319166
541,0.44612422108385
542,0.680166492286941
543,0.333078741768969
544,0.622460040729037
545,0.550971871308933
546,0.563990654842376
547,0.590552069778626
548,0.460490334306041
549,0.543518443695025
550,0.951864656080385
551,0.926911079776848
552,0.364913938161359
553,0.348328728104908
554,0.592218574114764
555,0.876837086980346
556,0.934981743422504
557,0.872981959167337
558,0.873098226972587
559,0.698540630852051
560,0.795519895273968
561,0.168598598905559
562,0.764233233055352
563,0.749440696150358
564,0.126180983177616
565,0.456262724728932
566,0.495784194273141
567,0.687032821521533
568,0.31864948286113
569,0.791082511315318
570,0.590095817013596
571,0.144877157310215
572,0.178670059787312
573,0.130785968552382
574,0.383817489109391
575,0.434052134075542
576,0.0720244414526335
577,0.336493110466953
578,0.699692893558237
579,0.33566817177245
580,0.695837154549667
581,0.695706335072581
582,0.884198261492374
583,0.230184073635607
584,0.0840280120375045
585,0.277884703896915
586,0.550352153961426
587,0.130496451273318
588,0.724861846179616
589,0.333576838181114
590,0.483116117233118
591,0.760613651349547
592,0.199249291808299
593,0.310689304651405
594,0.42099134406207
595,0.400626566797561
596,0.492323677328737
597,0.491483680159166
598,0.553941351314934
599,0.237325218890624
600,0.737946620290791
601,0.582418467636639
602,0.567326748901402
603,0.723327794464636
604,0.388905856861973
605,0.309283186888518
606,0.682356506019638
607,0.377001480051293
608,0.571221330785224
609,0.309830335381086
610,0.74774351808421
611,0.467981673517708
612,0.680819097617302
613,0.722079637744672
614,0.523483626457552
615,0.237812341528564
616,0.543661207797692
617,0.640008177240895
618,0.791433252920094
619,0.66909901175116
620,0.680862547284735
621,0.642406848887674
622,0.642640547652726
623,0.642312161739769
624,0.396870868885426
625,0.633134323654301
626,0.789522212188699
627,0.563323703856994
628,0.726758696827584
629,0.153178813740488
630,0.155183543961999
631,0.067774612331006
632,0.209598718144188
633,0.71850244543367
634,0.62910090340625
635,0.175285325392958
636,0.390476137395789
637,0.107952041327866
638,0.249499149325461
639,0.35153040833983
640,0.781145292442222
641,0.587110584378207
642,0.846880655828179
643,0.253828343160098
644,0.195409904650046
645,0.754237931838355
646,0.733398866525189
647,0.108152114079339
648,0.606017482533656
649,0.148104375394576
650,0.102280593612798
651,0.48293308745544
652,0.0669333742930258
653,0.297692603418913
654,0.17404475631619
655,0.101615481614667
656,0.164908146894923
657,0.189242311712727
658,0.410109722909548
659,0.211163580804003
660,0.139256464178288
661,0.216161451471464
662,0.17479240611214
663,0.774150655831578
664,0.126933855464112
665,0.279653747378857
666,0.729009799067338
667,0.244416365158724
668,0.1379833153568
669,0.754894791070679
670,0.319297778659208
671,0.414575237393534
672,0.41047408535805
673,0.471166811291941
674,0.40811790211257
675,0.392406669755788
676,0.331640146058547
677,0.399702269168631
678,0.400730476877798
679,0.457123336189797
680,0.441737520926103
681,0.708537079961078
682,0.552565646695589
683,0.89647823253868
684,0.514264683146552
685,0.624941648530564
686,0.278337717963276
