,Predicted_Type,FirstClassWineProbability,SecondClassWineProbability,ThirdClassWineProbability
34,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
35,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
36,1,0.888969243442926,0.111030756557073,5.72053756169344e-22
37,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
38,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
39,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
40,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
41,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
42,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
43,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
44,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
45,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
46,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
47,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
48,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
49,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
50,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
51,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
52,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
53,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
54,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
55,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
56,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
57,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
58,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
59,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
60,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
61,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
62,2,0.00838895664534042,0.539956000966195,0.451655042388464
63,2,0.027131752037464,0.963299278504805,0.0095689694577308
64,2,0.00838895664534042,0.539956000966195,0.451655042388464
65,2,0.00838895664534042,0.539956000966195,0.451655042388464
66,2,0.0313411210231692,0.965333498315899,0.00332538066093142
67,2,0.0319893152890647,0.965160120202629,0.00285056450830588
68,2,0.00838895664534042,0.539956000966195,0.451655042388464
69,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
70,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
71,2,0.0310917766093309,0.965377533182449,0.00353069020821995
72,2,0.00838895664534042,0.539956000966195,0.451655042388464
73,2,0.00838895664534042,0.539956000966195,0.451655042388464
74,2,0.00838895664534042,0.539956000966195,0.451655042388464
75,2,0.0318977229103573,0.965189401712651,0.00291287537699202
76,2,0.00839087487274603,0.540051127576745,0.451557997550509
77,2,0.00838895664534042,0.539956000966195,0.451655042388464
78,2,0.055497509107539,0.944463376307416,3.91145850451463e-05
79,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
80,2,0.00838895664534042,0.539956000966195,0.451655042388464
81,2,0.00838895664534042,0.539956000966195,0.451655042388464
82,2,0.0606745252399436,0.939306261362102,1.92133979549133e-05
83,2,0.00838895664534042,0.539956000966195,0.451655042388464
84,2,0.00838895664534042,0.539956000966195,0.451655042388464
85,2,0.00838895664534042,0.539956000966195,0.451655042388464
86,2,0.00838895664534042,0.539956000966195,0.451655042388464
87,2,0.00838895664534042,0.539956000966195,0.451655042388464
88,2,0.00838895664534042,0.539956000966195,0.451655042388464
89,2,0.00838895664534042,0.539956000966195,0.451655042388464
90,2,0.00838895664534042,0.539956000966195,0.451655042388464
91,2,0.00838895664534042,0.539956000966195,0.451655042388464
92,2,0.00838895664534042,0.539956000966195,0.451655042388464
93,2,0.00838895664534042,0.539956000966195,0.451655042388464
94,2,0.00838895664534042,0.539956000966195,0.451655042388464
95,2,0.00838895664534042,0.539956000966195,0.451655042388464
96,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
97,2,0.00838895664534042,0.539956000966195,0.451655042388464
98,2,0.0286267447031404,0.964868193731647,0.00650506156521235
99,2,0.047373856579663,0.952489493316703,0.000136650103634118
100,2,0.0318493168450754,0.965204271148597,0.00294641200632792
101,1,0.888972373950081,0.111027626049919,5.71902440219901e-22
102,2,0.00838895664534042,0.539956000966195,0.451655042388464
103,2,0.00838895664534042,0.539956000966195,0.451655042388464
104,2,0.00838895664534042,0.539956000966195,0.451655042388464
105,2,0.00838895664534042,0.539956000966195,0.451655042388464
106,2,0.00838895664534042,0.539956000966195,0.451655042388464
107,2,0.00838895664534042,0.539956000966195,0.451655042388464
108,2,0.00838895664534042,0.539956000966195,0.451655042388464
109,2,0.00838895664534042,0.539956000966195,0.451655042388464
110,2,0.00841113856233881,0.541055429105093,0.450533432332568
111,2,0.0386838385333238,0.960651238418385,0.000664923048291363
112,2,0.00838895664534042,0.539956000966195,0.451655042388464
113,2,0.00838895664534042,0.539956000966195,0.451655042388464
114,2,0.00838895664534042,0.539956000966195,0.451655042388464
115,2,0.00838895664534042,0.539956000966195,0.451655042388464
116,2,0.00838895664534042,0.539956000966195,0.451655042388464
117,2,0.00838895664534042,0.539956000966195,0.451655042388464
118,2,0.00838895664534042,0.539956000966195,0.451655042388464
119,2,0.00838895664534042,0.539956000966195,0.451655042388464
120,2,0.0258066100240909,0.960619708365594,0.0135736816103152
121,2,0.00838895664534042,0.539956000966195,0.451655042388464
122,2,0.00838895664534042,0.539956000966195,0.451655042388464
123,2,0.00838895664534042,0.539956000966195,0.451655042388464
124,2,0.00838895664534042,0.539956000966195,0.451655042388464
125,2,0.00838895664534042,0.539956000966195,0.451655042388464
126,2,0.00838895664534042,0.539956000966195,0.451655042388464
127,2,0.00838895664534042,0.539956000966195,0.451655042388464
128,2,0.00838895664534042,0.539956000966195,0.451655042388464
129,2,0.00838895664534042,0.539956000966195,0.451655042388464
130,2,0.00838895664534042,0.539956000966195,0.451655042388464
131,1,0.554069942554547,0.44593005744545,2.46032685670915e-15
132,2,0.00838895664534042,0.539956000966195,0.451655042388464
133,2,0.00838895664534042,0.539956000966195,0.451655042388464
134,2,0.00838895664534042,0.539956000966195,0.451655042388464
135,2,0.00838895664534042,0.539956000966195,0.451655042388464
136,2,0.00838895664534042,0.539956000966195,0.451655042388464
137,2,0.00838895664534042,0.539956000966195,0.451655042388464
138,2,0.00838895664534042,0.539956000966195,0.451655042388464
139,2,0.00838895664534042,0.539956000966195,0.451655042388464
140,2,0.00838895664534042,0.539956000966195,0.451655042388464
141,2,0.00838895664534042,0.539956000966195,0.451655042388464
142,2,0.00838895664534042,0.539956000966195,0.451655042388464
143,2,0.00838895664534042,0.539956000966195,0.451655042388464
144,2,0.00838895664534042,0.539956000966195,0.451655042388464
145,2,0.00838895664534042,0.539956000966195,0.451655042388464
146,2,0.00838895664534042,0.539956000966195,0.451655042388464
147,2,0.00838895664534042,0.539956000966195,0.451655042388464
148,2,0.00838895664534042,0.539956000966195,0.451655042388464
149,2,0.00838895664534042,0.539956000966195,0.451655042388464
150,2,0.00838895664534042,0.539956000966195,0.451655042388464
151,2,0.00838895664534042,0.539956000966195,0.451655042388464
152,2,0.00838895664534042,0.539956000966195,0.451655042388464
153,2,0.00838895664534042,0.539956000966195,0.451655042388464
154,2,0.00838895664534042,0.539956000966195,0.451655042388464
155,2,0.00838895664534042,0.539956000966195,0.451655042388464
156,2,0.00838895664534042,0.539956000966195,0.451655042388464
157,2,0.00838895664534042,0.539956000966195,0.451655042388464
158,2,0.00838895664534042,0.539956000966195,0.451655042388464
159,2,0.00838895664534042,0.539956000966195,0.451655042388464
160,2,0.00838895664534042,0.539956000966195,0.451655042388464
161,2,0.00838895664534042,0.539956000966195,0.451655042388464
162,2,0.00838895664534042,0.539956000966195,0.451655042388464
163,2,0.00838895664534042,0.539956000966195,0.451655042388464
164,2,0.00838895664534042,0.539956000966195,0.451655042388464
165,2,0.00838895664534042,0.539956000966195,0.451655042388464
166,2,0.00838895664534042,0.539956000966195,0.451655042388464
167,2,0.00838895664534042,0.539956000966195,0.451655042388464
168,2,0.00838895664534042,0.539956000966195,0.451655042388464
169,2,0.00838895664534042,0.539956000966195,0.451655042388464
170,2,0.00838895664534042,0.539956000966195,0.451655042388464
171,2,0.00838895664534042,0.539956000966195,0.451655042388464
172,2,0.00838895664534042,0.539956000966195,0.451655042388464
173,2,0.00838895664534042,0.539956000966195,0.451655042388464
174,2,0.00838895664534042,0.539956000966195,0.451655042388464
175,2,0.00838895664534042,0.539956000966195,0.451655042388464
176,2,0.00838895664534042,0.539956000966195,0.451655042388464
177,2,0.00838895664534042,0.539956000966195,0.451655042388464
178,2,0.00838895664534042,0.539956000966195,0.451655042388464
