,Predicted_Survived,PassengerDiedProbability,PassengerSurvivedProbability
235,0,0.792623841101363,0.207376158898637
237,0,0.776121975596994,0.223878024403005
239,1,0.230286422695057,0.769713577304943
240,0,0.785494481478505,0.214505518521495
241,0,0.799611176587431,0.200388823412569
243,1,0.253263674271967,0.746736325728033
244,0,0.800597693009876,0.199402306990124
245,0,0.79060130990315,0.20939869009685
246,1,0.253263674271967,0.746736325728033
247,0,0.850099961535727,0.149900038464273
248,1,0.334015420034109,0.665984579965891
249,0,0.787545847613483,0.212454152386517
250,0,0.797409110045705,0.202590889954295
251,1,0.270215078656571,0.729784921343429
252,1,0.273724192958442,0.726275807041558
253,0,0.767707435224,0.232292564776
254,1,0.218669364306742,0.781330635693258
256,1,0.24322117551012,0.75677882448988
258,1,0.310009106786403,0.689990893213597
259,1,0.249892134033299,0.750107865966701
260,0,0.788567217873045,0.211432782126955
261,1,0.261222651002126,0.738777348997874
262,0,0.789585706799673,0.210414293200327
263,0,0.845954979897551,0.154045020102449
264,1,0.315000628506063,0.684999371493937
265,0,0.810301177995056,0.189698822004944
266,0,0.782395939391118,0.217604060608882
267,0,0.810301177995056,0.189698822004944
268,0,0.810301177995056,0.189698822004944
269,0,0.823190231457423,0.176809768542577
271,1,0.289191838073784,0.710808161926216
272,0,0.823190231457423,0.176809768542577
273,1,0.295246103369551,0.704753896630449
274,0,0.686150378789606,0.313849621210394
275,0,0.813995273211741,0.186004726788259
276,1,0.278568905465588,0.721431094534412
277,0,0.851736933028702,0.148263066971298
279,0,0.786521600595606,0.213478399404394
280,0,0.815981348849993,0.184018651150007
281,0,0.84927697264289,0.15072302735711
282,1,0.320026167773659,0.679973832226341
283,1,0.331453969451937,0.668546030548063
285,1,0.287046564012571,0.712953435987429
286,0,0.859741923955702,0.140258076044298
287,1,0.345636404769314,0.654363595230686
288,0,0.815042078873857,0.184957921126143
289,1,0.270473461873848,0.729526538126152
290,1,0.174913889957887,0.825086110042113
291,0,0.820530771112025,0.179469228887975
292,1,0.277386531261774,0.722613468738226
293,0,0.844275953783276,0.155724046216724
295,0,0.817747716083522,0.182252283916478
296,0,0.699770729050469,0.300229270949531
297,1,0.277386531261774,0.722613468738226
299,0,0.785494481478505,0.214505518521495
300,0,0.794634777231189,0.205365222768811
301,0,0.815042078873857,0.184957921126143
302,0,0.801581279764099,0.198418720235901
303,1,0.25552458399011,0.74447541600989
304,0,0.857371866352992,0.142628133647008
305,1,0.341745886532603,0.658254113467397
306,0,0.814099835640237,0.185900164359763
307,0,0.777285915609898,0.222714084390102
308,0,0.741099423760581,0.258900576239419
309,1,0.278700037111138,0.721299962888862
310,1,0.18697462401983,0.81302537598017
311,0,0.825109467284693,0.174890532715307
312,1,0.284517322495015,0.715482677504985
313,0,0.818678383296921,0.181321616703079
314,0,0.711915677774274,0.288084322225726
315,1,0.290525740374321,0.709474259625679
316,1,0.239922152745067,0.760077847254933
317,0,0.774120119877408,0.225879880122592
318,0,0.741099423760581,0.258900576239419
320,1,0.251013327178602,0.748986672821398
322,0,0.815981348849993,0.184018651150007
323,1,0.256658980101574,0.743341019898426
324,0,0.828623726857513,0.171376273142487
325,1,0.301358059256353,0.698641940743647
326,0,0.784464495005803,0.215535504994197
327,0,0.771882845891625,0.228117154108375
328,0,0.779271724259659,0.220728275740341
329,0,0.8321861081091,0.1678138918909
330,1,0.311253756448601,0.688746243551399
331,0,0.811255290122976,0.188744709877024
332,0,0.771882845891625,0.228117154108375
333,0,0.77717471998222,0.22282528001778
334,1,0.256658980101574,0.743341019898426
335,0,0.782395939391118,0.217604060608882
336,0,0.805486261663815,0.194513738336185
337,0,0.830410918321268,0.169589081678732
338,1,0.290398011919563,0.709601988080437
339,0,0.782395939391118,0.217604060608882
340,0,0.815674218523516,0.184325781476484
341,1,0.29026427873617,0.70973572126383
342,1,0.299995338993017,0.700004661006983
343,1,0.163450830238047,0.836549169761953
344,0,0.788567217873045,0.211432782126955
345,1,0.237736435497837,0.762263564502163
346,0,0.77717471998222,0.22282528001778
347,0,0.780315973393379,0.219684026606621
348,0,0.796634085401592,0.203365914598408
349,0,0.781357380159567,0.218642619840433
350,1,0.24322117551012,0.75677882448988
351,1,0.172202349672478,0.827797650327522
352,0,0.827820776483921,0.172179223516079
353,1,0.278568905465588,0.721431094534412
354,1,0.29160653587692,0.70839346412308
355,0,0.824103298273297,0.175896701726703
356,1,0.256658980101574,0.743341019898426
357,0,0.779271724259659,0.220728275740341
358,0,0.796634085401592,0.203365914598408
359,1,0.26352002255794,0.73647997744206
360,0,0.679662702290948,0.320337297709052
361,0,0.795525129435493,0.204474870564507
362,1,0.257669908638154,0.742330091361846
363,1,0.25552458399011,0.74447541600989
365,0,0.772946839789581,0.227053160210419
366,1,0.32128777754632,0.67871222245368
367,0,0.84927697264289,0.15072302735711
368,0,0.806455149477129,0.193544850522871
369,0,0.834826374600807,0.165173625399193
370,1,0.302587253899239,0.697412746100761
371,1,0.261095703620256,0.738904296379744
372,1,0.200523703123701,0.799476296876299
373,0,0.827725633035281,0.172274366964719
374,1,0.301358059256353,0.698641940743647
375,0,0.783431646005719,0.216568353994281
376,0,0.782395939391118,0.217604060608882
377,0,0.77822463801034,0.22177536198966
378,1,0.165980375352843,0.834019624647157
379,0,0.800488553155863,0.199511446844137
380,1,0.268016849993332,0.731983150006668
381,1,0.241019107606729,0.758980892393271
382,1,0.249892134033299,0.750107865966701
384,0,0.775066410361278,0.224933589638722
386,0,0.777058238418755,0.222941761581245
387,0,0.771882845891625,0.228117154108375
388,1,0.203501990117562,0.796498009882438
389,1,0.247657746643776,0.752342253356224
390,0,0.786521600595606,0.213478399404394
391,0,0.770816054019253,0.229183945980747
392,0,0.827725633035281,0.172274366964719
393,1,0.296463922333007,0.703536077666993
394,0,0.779271724259659,0.220728275740341
395,0,0.771882845891625,0.228117154108375
396,1,0.204394815591357,0.795605184408643
397,1,0.220760391271442,0.779239608728558
398,0,0.808384074133602,0.191615925866398
399,0,0.688646495647389,0.311353504352611
400,0,0.811149741624239,0.188850258375761
401,1,0.271511734046777,0.728488265953223
402,1,0.300131117730337,0.699868882269663
403,1,0.303818690496284,0.696181309503716
404,0,0.77717471998222,0.22282528001778
405,0,0.775066410361278,0.224933589638722
406,0,0.771882845891625,0.228117154108375
407,0,0.837439603258453,0.162560396741547
408,1,0.302587253899239,0.697412746100761
409,0,0.771882845891625,0.228117154108375
410,0,0.79060130990315,0.20939869009685
412,1,0.258935614632304,0.741064385367696
413,0,0.789585706799673,0.210414293200327
414,0,0.835700455759425,0.164299544240575
415,0,0.8321861081091,0.1678138918909
416,1,0.254392812728353,0.745607187271647
417,0,0.769746470103947,0.230253529896053
418,0,0.780315973393379,0.219684026606621
419,0,0.801581279764099,0.198418720235901
420,0,0.820433095934535,0.179566904065465
421,0,0.820433095934535,0.179566904065465
422,0,0.77822463801034,0.22177536198966
423,0,0.77822463801034,0.22177536198966
424,0,0.788567217873045,0.211432782126955
425,0,0.784464495005803,0.215535504994197
426,0,0.806455149477129,0.193544850522871
427,0,0.784464495005803,0.215535504994197
428,0,0.769270597999453,0.230729402000547
429,1,0.18041774942159,0.81958225057841
430,0,0.798621734064135,0.201378265935865
431,1,0.192608533661101,0.807391466338899
432,0,0.749021146071882,0.250978853928118
433,0,0.815981348849993,0.184018651150007
434,0,0.784464495005803,0.215535504994197
435,1,0.165103530457008,0.834896469542992
436,0,0.812101218723537,0.187898781276463
437,1,0.284517322495015,0.715482677504985
438,1,0.225907126157902,0.774092873842098
439,1,0.225907126157902,0.774092873842098
440,0,0.787540737305184,0.212459262694816
441,1,0.252131554804058,0.747868445195942
442,1,0.278700037111138,0.721299962888862
443,0,0.861916844126898,0.138083155873102
444,0,0.868039333468648,0.131960666531351
445,0,0.859571739095669,0.140428260904331
446,1,0.253138753161296,0.746861246838704
447,1,0.309871360783009,0.690128639216991
448,0,0.835603774987809,0.164396225012191
449,0,0.79060130990315,0.20939869009685
450,1,0.224960770996508,0.775039229003492
451,0,0.804514427592284,0.195485572407716
452,0,0.840881828871037,0.159118171128963
453,1,0.302587253899239,0.697412746100761
454,0,0.775066410361278,0.224933589638722
455,0,0.796634085401592,0.203365914598408
456,0,0.85657586389654,0.14342413610346
457,1,0.341745886532603,0.658254113467397
458,0,0.787545847613483,0.212454152386517
459,1,0.235561686290824,0.764438313709176
460,0,0.839166728339357,0.160833271660643
461,1,0.314861929571649,0.685138070428351
462,0,0.801581279764099,0.198418720235901
463,0,0.861916844126898,0.138083155873102
464,0,0.860356427013788,0.139643572986212
465,0,0.786521600595606,0.213478399404394
466,1,0.242118784176396,0.757881215823604
467,0,0.8321861081091,0.1678138918909
468,1,0.296463922333007,0.703536077666993
469,1,0.241019107606729,0.758980892393271
471,0,0.789585706799673,0.210414293200327
472,1,0.266985309287772,0.733014690712228
473,0,0.811255290122976,0.188744709877024
475,0,0.785494481478505,0.214505518521495
476,1,0.262242815903251,0.737757184096749
477,0,0.799501712409281,0.200498287590719
479,1,0.202291068547623,0.797708931452377
480,1,0.204284084031064,0.795715915968936
481,0,0.762176273941702,0.237823726058298
482,1,0.223793631276277,0.776206368723723
483,1,0.235561686290824,0.764438313709176
485,1,0.254392812728353,0.745607187271647
486,0,0.79060130990315,0.20939869009685
487,0,0.77822463801034,0.22177536198966
488,0,0.815042078873857,0.184957921126143
489,0,0.845954979897551,0.154045020102449
490,1,0.318766635818109,0.681233364181891
491,1,0.281072664404211,0.718927335595789
493,0,0.679872896374895,0.320127103625105
494,0,0.800488553155863,0.199511446844137
495,1,0.25995117608623,0.74004882391377
497,0,0.784464495005803,0.215535504994197
498,0,0.794634777231189,0.205365222768811
499,0,0.786521600595606,0.213478399404394
500,0,0.784464495005803,0.215535504994197
501,0,0.800597693009876,0.199402306990124
502,1,0.199432560936102,0.800567439063898
503,1,0.228149875417035,0.771850124582965
504,0,0.772946839789581,0.227053160210419
505,0,0.793630760637016,0.206369239362984
506,0,0.802561933366013,0.197438066633987
507,0,0.823388218217371,0.176611781782629
508,0,0.781357380159567,0.218642619840433
509,0,0.808384074133602,0.191615925866398
510,0,0.793630760637016,0.206369239362984
511,0,0.769746470103947,0.230253529896053
512,0,0.815981348849993,0.184018651150007
513,0,0.830855841221309,0.169144158778691
514,1,0.284390850361061,0.715609149638939
515,0,0.770697705310903,0.229302294689097
516,0,0.771764806773245,0.228235193226755
517,0,0.723234075420242,0.276765924579758
518,0,0.780315973393379,0.219684026606621
519,0,0.788454214589827,0.211545785410173
520,0,0.782395939391118,0.217604060608882
521,0,0.774008029866632,0.225991970133368
522,1,0.248773604676535,0.751226395323465
523,0,0.793630760637016,0.206369239362984
524,0,0.776121975596994,0.223878024403005
526,0,0.77717471998222,0.22282528001778
527,0,0.783431646005719,0.216568353994281
528,0,0.782395939391118,0.217604060608882
530,1,0.237851765428938,0.762148234571062
531,0,0.772946839789581,0.227053160210419
533,0,0.795635886814528,0.204364113185472
534,1,0.207407128947189,0.792592871052811
535,1,0.237736435497837,0.762263564502163
536,0,0.765554783393257,0.234445216606744
537,1,0.252137176492764,0.747862823507236
538,0,0.788567217873045,0.211432782126955
539,0,0.784464495005803,0.215535504994197
540,0,0.781357380159567,0.218642619840433
541,1,0.235441550998259,0.764558449001741
542,1,0.241996830625761,0.758003169374239
543,1,0.188874765010635,0.811125234989365
544,0,0.79060130990315,0.20939869009685
545,0,0.8321861081091,0.1678138918909
546,1,0.424384982445803,0.575615017554197
547,1,0.247657746643776,0.752342253356224
548,0,0.77717471998222,0.22282528001778
549,0,0.769449190300292,0.230550809699708
550,0,0.771764806773245,0.228235193226755
551,1,0.241991331050198,0.758008668949802
552,1,0.27281148109122,0.72718851890878
553,0,0.772946839789581,0.227053160210419
554,1,0.239922152745067,0.760077847254933
555,0,0.780315973393379,0.219684026606621
556,0,0.779271724259659,0.220728275740341
557,0,0.781357380159567,0.218642619840433
558,1,0.211464107215889,0.788535892784111
559,1,0.174913889957887,0.825086110042113
560,1,0.238827926450625,0.761172073549375
561,1,0.249892134033299,0.750107865966701
562,0,0.813154621481319,0.186845378518681
563,1,0.249892134033299,0.750107865966701
564,0,0.789585706799673,0.210414293200327
565,1,0.261222651002126,0.738777348997874
566,0,0.779271724259659,0.220728275740341
567,0,0.795635886814528,0.204364113185472
568,0,0.779271724259659,0.220728275740341
569,0,0.772415192954802,0.227584807045198
570,0,0.767598950295431,0.232401049704569
571,1,0.27281148109122,0.72718851890878
572,0,0.77717471998222,0.22282528001778
573,1,0.247657746643776,0.752342253356224
574,1,0.24654456738619,0.75345543261381
575,0,0.827725633035281,0.172274366964719
576,1,0.300131117730337,0.699868882269663
577,0,0.794634777231189,0.205365222768811
578,1,0.251013327178602,0.748986672821398
579,0,0.828623726857513,0.171376273142487
580,0,0.822274174365194,0.177725825634806
581,1,0.251013327178602,0.748986672821398
583,1,0.230173139626521,0.769826860373479
584,1,0.261222651002126,0.738777348997874
585,1,0.252700094809008,0.747299905190992
586,0,0.825920454970056,0.174079545029944
587,1,0.302587253899239,0.697412746100761
588,0,0.770697705310903,0.229302294689097
589,1,0.237615691150835,0.762384308849165
590,1,0.185086355651856,0.814913644348144
591,1,0.202208312529577,0.797791687470423
592,1,0.206288744677684,0.793711255322316
593,0,0.77400273481148,0.22599726518852
594,1,0.23555626720905,0.76444373279095
595,0,0.81970865237172,0.18029134762828
597,0,0.785494481478505,0.214505518521495
599,1,0.24543407427057,0.75456592572943
600,1,0.24322117551012,0.75677882448988
601,0,0.796634085401592,0.203365914598408
602,0,0.694848771111638,0.305151228888362
603,0,0.7853805230174,0.2146194769826
604,1,0.272681719003966,0.727318280996034
605,1,0.234478441161222,0.765521558838778
606,0,0.779271724259659,0.220728275740341
607,0,0.774008029866632,0.225991970133368
608,1,0.236647686576318,0.763352313423682
609,0,0.784464495005803,0.215535504994197
610,0,0.780315973393379,0.219684026606621
611,1,0.316253854091388,0.683746145908612
612,0,0.717575365736528,0.282424634263471
613,1,0.204394815591357,0.795605184408643
614,0,0.780315973393379,0.219684026606621
615,0,0.780315973393379,0.219684026606621
616,0,0.774008029866632,0.225991970133368
617,0,0.77822463801034,0.22177536198966
618,0,0.779271724259659,0.220728275740341
619,0,0.789585706799673,0.210414293200327
620,0,0.771882845891625,0.228117154108375
621,0,0.786521600595606,0.213478399404394
622,1,0.290398011919563,0.709601988080437
623,0,0.86937455990837,0.13062544009163
624,1,0.370057807297339,0.629942192702661
625,1,0.364746625226641,0.635253374773359
626,1,0.384789071459172,0.615210928540828
627,1,0.413362175380372,0.586637824619628
628,1,0.374057584198393,0.625942415801607
629,1,0.376731685476997,0.623268314523003
630,0,0.66857252496501,0.33142747503499
631,0,0.781357380159567,0.218642619840433
632,0,0.780315973393379,0.219684026606621
633,1,0.152395222830737,0.847604777169263
634,0,0.774008029866632,0.225991970133368
635,0,0.780315973393379,0.219684026606621
636,0,0.824103298273297,0.175896701726703
637,1,0.289191838073784,0.710808161926216
638,0,0.77822463801034,0.22177536198966
639,0,0.789585706799673,0.210414293200327
640,0,0.870121226596701,0.129878773403299
641,0,0.873078317296651,0.126921682703349
642,0,0.868624930582678,0.131375069417322
643,0,0.875988214639613,0.124011785360387
644,1,0.368727640923714,0.631272359076286
645,0,0.669850268638921,0.330149731361079
646,0,0.77717471998222,0.22282528001778
647,1,0.151566164847675,0.848433835152325
648,1,0.266985309287772,0.733014690712228
649,0,0.775066410361278,0.224933589638722
650,0,0.77717471998222,0.22282528001778
651,1,0.235561686290824,0.764438313709176
652,0,0.784464495005803,0.215535504994197
653,0,0.77717471998222,0.22282528001778
654,1,0.231245300632551,0.768754699367449
655,0,0.774008029866632,0.225991970133368
656,0,0.830410918321268,0.169589081678732
657,1,0.428531729677388,0.571468270322612
658,1,0.28635371236939,0.71364628763061
659,1,0.28635371236939,0.71364628763061
660,1,0.291472542867452,0.708527457132548
661,1,0.153231449949379,0.846768550050621
662,1,0.236647686576318,0.763352313423682
663,0,0.794634777231189,0.205365222768811
664,0,0.780315973393379,0.219684026606621
665,0,0.774008029866632,0.225991970133368
666,1,0.204394815591357,0.795605184408643
667,1,0.232434113249434,0.767565886750566
668,1,0.24654456738619,0.75345543261381
669,0,0.776121975596994,0.223878024403005
670,0,0.772946839789581,0.227053160210419
671,0,0.780315973393379,0.219684026606621
672,0,0.776121975596994,0.223878024403005
674,0,0.774008029866632,0.225991970133368
675,0,0.786521600595606,0.213478399404394
676,0,0.775066410361278,0.224933589638722
677,0,0.771882845891625,0.228117154108375
678,0,0.780315973393379,0.219684026606621
679,0,0.774949303892489,0.225050696107511
680,1,0.243098921568627,0.756901078431373
684,0,0.809237900643489,0.190762099356511
685,1,0.269179290474646,0.730820709525354
686,0,0.775066410361278,0.224933589638722
687,1,0.241019107606729,0.758980892393271
688,1,0.238827926450625,0.761172073549375
689,0,0.827725633035281,0.172274366964719
690,0,0.821355128622402,0.178644871377598
691,0,0.776121975596994,0.223878024403005
692,0,0.789585706799673,0.210414293200327
693,1,0.237191717868382,0.762808282131618
694,0,0.775066410361278,0.224933589638722
695,0,0.772946839789581,0.227053160210419
696,1,0.236647686576318,0.763352313423682
697,1,0.239922152745067,0.760077847254933
698,1,0.249892134033299,0.750107865966701
699,0,0.771882845891625,0.228117154108375
700,0,0.792623841101363,0.207376158898637
701,0,0.770816054019253,0.229183945980747
702,0,0.770816054019253,0.229183945980747
703,1,0.239922152745067,0.760077847254933
704,0,0.775066410361278,0.224933589638722
705,0,0.775066410361278,0.224933589638722
708,0,0.782395939391118,0.217604060608882
709,0,0.77822463801034,0.22177536198966
710,1,0.234478441161222,0.765521558838778
711,1,0.257795993023326,0.742204006976674
712,0,0.782395939391118,0.217604060608882
713,0,0.77822463801034,0.22177536198966
714,0,0.775066410361278,0.224933589638722
715,0,0.786521600595606,0.213478399404394
716,0,0.783431646005719,0.216568353994281
717,0,0.825013373266513,0.174986626733487
718,0,0.817649094454774,0.182350905545226
719,0,0.774008029866632,0.225991970133368
720,0,0.771882845891625,0.228117154108375
721,0,0.77822463801034,0.22177536198966
722,0,0.79060130990315,0.20939869009685
723,0,0.77822463801034,0.22177536198966
724,0,0.785494481478505,0.214505518521495
725,0,0.785494481478505,0.214505518521495
726,1,0.241019107606729,0.758980892393271
727,1,0.249892134033299,0.750107865966701
728,0,0.823844801660811,0.176155198339189
729,0,0.797629369090761,0.202370630909239
730,0,0.789585706799673,0.210414293200327
731,0,0.781357380159567,0.218642619840433
732,0,0.772946839789581,0.227053160210419
733,0,0.784464495005803,0.215535504994197
734,0,0.778108469812982,0.221891530187018
735,0,0.771764806773245,0.228235193226755
736,1,0.191747192735542,0.808252807264458
737,0,0.813154621481319,0.186845378518681
738,0,0.772946839789581,0.227053160210419
739,1,0.203396527544332,0.796603472455668
740,0,0.766635182018103,0.233364817981897
741,0,0.770816054019253,0.229183945980747
742,0,0.776648700742073,0.223351299257927
743,0,0.799611176587431,0.200388823412569
744,1,0.241019107606729,0.758980892393271
745,0,0.772946839789581,0.227053160210419
746,1,0.249892134033299,0.750107865966701
747,0,0.783431646005719,0.216568353994281
748,0,0.679031900562673,0.320968099437327
749,0,0.803431485842717,0.196568514157283
750,1,0.264544760843936,0.735455239156064
751,0,0.781357380159567,0.218642619840433
752,0,0.779271724259659,0.220728275740341
753,0,0.861916844126898,0.138083155873102
754,0,0.776121975596994,0.223878024403005
755,0,0.859571739095669,0.140428260904331
756,0,0.856403087880012,0.143596912119988
759,0,0.834388207389655,0.165611792610345
