,Predicted_censored
124,0.441280413159051
125,0.440827422873663
126,0.453482358386481
127,0.493394118361474
128,0.493394118361474
129,0.440827422873663
130,0.440827422873663
131,0.440827422873663
132,0.44909635316653
133,0.442739340048257
134,0.493394118361474
135,0.493394118361474
136,0.493394118361474
137,0.445737087856128
138,0.440827422873663
139,0.440827422873663
140,0.471749944273169
141,0.445737087856128
142,0.493394118361474
143,0.449626433877396
144,0.440827422873663
145,0.488444608542433
146,0.493394118361474
147,0.440827422873663
148,0.493394118361474
149,0.493394118361474
150,0.441791066861959
151,0.493394118361474
152,0.451576030136547
153,0.490647530393138
154,0.445737087856128
155,0.447733122765776
156,0.493394118361474
157,0.463147824772663
158,0.493394118361474
159,0.443733880096314
160,0.493394118361474
161,0.441280413159051
162,0.441280413159051
163,0.440827422873663
164,0.488444608542433
165,0.440827422873663
166,0.493394118361474
167,0.493394118361474
168,0.440827422873663
169,0.440827422873663
170,0.451576030136547
171,0.490647530393138
172,0.465297026555285
173,0.493394118361474
174,0.440827422873663
175,0.442739340048257
176,0.493394118361474
177,0.440827422873663
178,0.440827422873663
179,0.493394118361474
180,0.460013364062602
181,0.440827422873663
182,0.440827422873663
183,0.440827422873663
184,0.440827422873663
185,0.440827422873663
186,0.440827422873663
187,0.451576030136547
188,0.440827422873663
189,0.454500001799575
190,0.493394118361474
191,0.440827422873663
192,0.440827422873663
193,0.493394118361474
194,0.441280413159051
195,0.440827422873663
196,0.443733880096314
197,0.447733122765776
198,0.442739340048257
199,0.490647530393138
200,0.44909635316653
201,0.440827422873663
202,0.440827422873663
203,0.440827422873663
204,0.493394118361474
205,0.451576030136547
206,0.45554085374216
207,0.493394118361474
208,0.440827422873663
209,0.440827422873663
210,0.493394118361474
211,0.44909635316653
212,0.452557765963412
213,0.456572001222929
214,0.493394118361474
215,0.493394118361474
216,0.441280413159051
217,0.445737087856128
218,0.464758764322203
219,0.493394118361474
220,0.493394118361474
221,0.493394118361474
222,0.440827422873663
223,0.440827422873663
224,0.493394118361474
225,0.440827422873663
226,0.440827422873663
227,0.493394118361474
228,0.493394118361474
229,0.453028451204114
230,0.441280413159051
231,0.441280413159051
232,0.447733122765776
233,0.465297026555285
234,0.454500001799575
235,0.457072905833934
236,0.440827422873663
237,0.456572001222929
238,0.455035024036633
239,0.442739340048257
240,0.440827422873663
241,0.440827422873663
242,0.440827422873663
243,0.448687529155124
244,0.45397637363779
245,0.447733122765776
246,0.445737087856128
247,0.440827422873663
248,0.493394118361474
249,0.440827422873663
250,0.441280413159051
251,0.440827422873663
252,0.442739340048257
253,0.447733122765776
254,0.454500001799575
255,0.443733880096314
256,0.465297026555285
257,0.463147824772663
258,0.493394118361474
259,0.447733122765776
260,0.493394118361474
261,0.440827422873663
262,0.493394118361474
263,0.440827422873663
264,0.440827422873663
265,0.447733122765776
266,0.440827422873663
267,0.493394118361474
268,0.45397637363779
269,0.440827422873663
270,0.493394118361474
271,0.440827422873663
272,0.440827422873663
273,0.452557765963412
274,0.440827422873663
275,0.440827422873663
276,0.451576030136547
277,0.440827422873663
278,0.440827422873663
279,0.440827422873663
280,0.440827422873663
281,0.440827422873663
282,0.440827422873663
283,0.440827422873663
284,0.44909635316653
285,0.440827422873663
286,0.440827422873663
287,0.440827422873663
288,0.490647530393138
289,0.440827422873663
290,0.440827422873663
291,0.440827422873663
292,0.440827422873663
293,0.440827422873663
294,0.440827422873663
295,0.440827422873663
296,0.493394118361474
297,0.442739340048257
298,0.440827422873663
299,0.440827422873663
300,0.445737087856128
301,0.440827422873663
302,0.440827422873663
303,0.464758764322203
304,0.440827422873663
305,0.45554085374216
306,0.441280413159051
307,0.441280413159051
308,0.453482358386481
309,0.45397637363779
310,0.493394118361474
311,0.445244025367803
312,0.447733122765776
313,0.457072905833934
314,0.44820252387848
315,0.493394118361474
316,0.451576030136547
317,0.457072905833934
318,0.471749944273169
319,0.440827422873663
320,0.44909635316653
321,0.45554085374216
322,0.493394118361474
323,0.441280413159051
324,0.442739340048257
325,0.44909635316653
326,0.467330360304537
327,0.471749944273169
328,0.440827422873663
329,0.493394118361474
330,0.440827422873663
331,0.493394118361474
332,0.447733122765776
333,0.455035024036633
334,0.447733122765776
335,0.493394118361474
336,0.493394118361474
337,0.440827422873663
338,0.440827422873663
339,0.493394118361474
340,0.493394118361474
341,0.440827422873663
342,0.440827422873663
343,0.45554085374216
344,0.447733122765776
345,0.493394118361474
346,0.453482358386481
347,0.440827422873663
348,0.493394118361474
349,0.45554085374216
350,0.441280413159051
351,0.493394118361474
352,0.440827422873663
353,0.490647530393138
354,0.454500001799575
355,0.490647530393138
356,0.454500001799575
357,0.464758764322203
358,0.440827422873663
359,0.440827422873663
360,0.493394118361474
361,0.451576030136547
362,0.440827422873663
363,0.440827422873663
364,0.440827422873663
365,0.441280413159051
366,0.440827422873663
367,0.493394118361474
368,0.441280413159051
369,0.441280413159051
370,0.440827422873663
371,0.440827422873663
372,0.493394118361474
373,0.493394118361474
374,0.486793181416306
375,0.440827422873663
376,0.440827422873663
377,0.440827422873663
378,0.440827422873663
379,0.493394118361474
380,0.493394118361474
381,0.440827422873663
382,0.490647530393138
383,0.440827422873663
384,0.493394118361474
385,0.440827422873663
386,0.440827422873663
387,0.453482358386481
388,0.447733122765776
389,0.44909635316653
390,0.493394118361474
391,0.440827422873663
392,0.45554085374216
393,0.45397637363779
394,0.440827422873663
395,0.465297026555285
396,0.44909635316653
397,0.447733122765776
398,0.456572001222929
399,0.441280413159051
400,0.441280413159051
401,0.493394118361474
402,0.440827422873663
403,0.440827422873663
404,0.440827422873663
405,0.440827422873663
406,0.454500001799575
407,0.447733122765776
408,0.440827422873663
409,0.447733122765776
410,0.441280413159051
411,0.452104666225392
412,0.457072905833934
413,0.441791066861959
414,0.440827422873663
415,0.440827422873663
416,0.493394118361474
417,0.441280413159051
418,0.442739340048257
419,0.440827422873663
420,0.493394118361474
421,0.493394118361474
422,0.493394118361474
423,0.445737087856128
424,0.471749944273169
425,0.44909635316653
426,0.447733122765776
427,0.453482358386481
428,0.455035024036633
429,0.440827422873663
430,0.440827422873663
431,0.493394118361474
432,0.440827422873663
433,0.440827422873663
434,0.440827422873663
435,0.493394118361474
436,0.450119938371556
437,0.493394118361474
438,0.457072905833934
439,0.467330360304537
440,0.493394118361474
441,0.480546505350781
442,0.440827422873663
443,0.493394118361474
444,0.440827422873663
445,0.440827422873663
446,0.440827422873663
447,0.464758764322203
448,0.493394118361474
449,0.493394118361474
450,0.493394118361474
451,0.440827422873663
452,0.493394118361474
453,0.451576030136547
454,0.440827422873663
455,0.454500001799575
456,0.440827422873663
457,0.454500001799575
458,0.464758764322203
459,0.493394118361474
460,0.440827422873663
461,0.45554085374216
462,0.469054950449891
463,0.45554085374216
464,0.488444608542433
465,0.493394118361474
466,0.493394118361474
467,0.457072905833934
468,0.440827422873663
469,0.440827422873663
470,0.440827422873663
471,0.440827422873663
472,0.440827422873663
473,0.4894959395457
474,0.440827422873663
475,0.440827422873663
476,0.440827422873663
477,0.440827422873663
478,0.440827422873663
479,0.440827422873663
480,0.440827422873663
481,0.440827422873663
482,0.440827422873663
483,0.440827422873663
484,0.447733122765776
485,0.440827422873663
486,0.493394118361474
487,0.440827422873663
488,0.441280413159051
489,0.440827422873663
490,0.449626433877396
491,0.447733122765776
492,0.452104666225392
493,0.493394118361474
494,0.444704969924728
495,0.440827422873663
496,0.463147824772663
497,0.441280413159051
498,0.44909635316653
499,0.493394118361474
500,0.440827422873663
501,0.45397637363779
502,0.493394118361474
503,0.440827422873663
504,0.440827422873663
505,0.462614117266866
506,0.493394118361474
507,0.445244025367803
508,0.463147824772663
509,0.463147824772663
510,0.463673708838649
511,0.465297026555285
512,0.471165660485771
513,0.482289644561527
514,0.493394118361474
515,0.493394118361474
516,0.44909635316653
517,0.493394118361474
518,0.440827422873663
519,0.440827422873663
520,0.440827422873663
521,0.455035024036633
522,0.440827422873663
523,0.493394118361474
524,0.440827422873663
525,0.493394118361474
526,0.440827422873663
527,0.440827422873663
528,0.447733122765776
529,0.45554085374216
530,0.493394118361474
531,0.493394118361474
532,0.447733122765776
533,0.493394118361474
534,0.471165660485771
535,0.493394118361474
536,0.453482358386481
537,0.480546505350781
538,0.455035024036633
539,0.447176190988124
540,0.440827422873663
541,0.457072905833934
542,0.493394118361474
543,0.441280413159051
544,0.493394118361474
545,0.465297026555285
546,0.465297026555285
547,0.490647530393138
548,0.493394118361474
549,0.490647530393138
550,0.493394118361474
551,0.493394118361474
552,0.493394118361474
553,0.493394118361474
554,0.493394118361474
555,0.493394118361474
556,0.493394118361474
557,0.493394118361474
558,0.493394118361474
559,0.493394118361474
560,0.493394118361474
561,0.440827422873663
562,0.493394118361474
563,0.493394118361474
564,0.440827422873663
565,0.447733122765776
566,0.45554085374216
567,0.490647530393138
568,0.441280413159051
569,0.493394118361474
570,0.480546505350781
571,0.440827422873663
572,0.440827422873663
573,0.440827422873663
574,0.445737087856128
575,0.447733122765776
576,0.440827422873663
577,0.440827422873663
578,0.493394118361474
579,0.441280413159051
580,0.493394118361474
581,0.45397637363779
582,0.493394118361474
583,0.440827422873663
584,0.440827422873663
585,0.441280413159051
586,0.469054950449891
587,0.440827422873663
588,0.493394118361474
589,0.440827422873663
590,0.441280413159051
591,0.493394118361474
592,0.44909635316653
593,0.441280413159051
594,0.445737087856128
595,0.442739340048257
596,0.447733122765776
597,0.447733122765776
598,0.457072905833934
599,0.493394118361474
600,0.493394118361474
601,0.454500001799575
602,0.452104666225392
603,0.493394118361474
604,0.447733122765776
605,0.440827422873663
606,0.493394118361474
607,0.441280413159051
608,0.455035024036633
609,0.441280413159051
610,0.493394118361474
611,0.451576030136547
612,0.493394118361474
613,0.493394118361474
614,0.454500001799575
615,0.441280413159051
616,0.454500001799575
617,0.493394118361474
618,0.493394118361474
619,0.493394118361474
620,0.456572001222929
621,0.471749944273169
622,0.493394118361474
623,0.493394118361474
624,0.493394118361474
625,0.480546505350781
626,0.493394118361474
627,0.493394118361474
628,0.493394118361474
629,0.440827422873663
630,0.440827422873663
631,0.440827422873663
632,0.440827422873663
633,0.480546505350781
634,0.457072905833934
635,0.440827422873663
636,0.440827422873663
637,0.441280413159051
638,0.455035024036633
639,0.445737087856128
640,0.493394118361474
641,0.493394118361474
642,0.493394118361474
643,0.440827422873663
644,0.440827422873663
645,0.493394118361474
646,0.493394118361474
647,0.447733122765776
648,0.460013364062602
649,0.441280413159051
650,0.440827422873663
651,0.451576030136547
652,0.440827422873663
653,0.440827422873663
654,0.440827422873663
655,0.440827422873663
656,0.440827422873663
657,0.440827422873663
658,0.442739340048257
659,0.440827422873663
660,0.440827422873663
661,0.440827422873663
662,0.440827422873663
663,0.493394118361474
664,0.440827422873663
665,0.440827422873663
666,0.493394118361474
667,0.440827422873663
668,0.441280413159051
669,0.493394118361474
670,0.441280413159051
671,0.441280413159051
672,0.441280413159051
673,0.457072905833934
674,0.447733122765776
675,0.444704969924728
676,0.493394118361474
677,0.465297026555285
678,0.44909635316653
679,0.44909635316653
680,0.45397637363779
681,0.493394118361474
682,0.463147824772663
683,0.493394118361474
684,0.45554085374216
685,0.463147824772663
686,0.440827422873663
