,Predicted_RetailPrice
129,21112.471784855
130,19910.0220660112
131,20494.659891412
132,20999.6735754873
133,19629.013337156
134,19876.416664336
135,20032.3845919189
136,21550.0202445028
137,22072.2433590398
138,21477.1492613319
139,41202.9602280008
140,40157.2072329871
141,40469.9995889373
142,41566.5560711159
143,39984.6484781061
144,41369.5007874575
145,41664.9318983967
146,37653.7853319565
147,40526.6264154436
148,38328.1999418934
149,40018.9041795103
150,42062.1761847239
151,42571.2647515901
152,40432.8050246094
153,21985.9297944188
154,22630.989810033
155,20365.3184326051
156,19867.3577732622
157,20103.5901513816
158,21708.2699266333
159,22514.4051779649
160,18371.3517129308
161,17826.9447428219
162,19437.0354553051
163,17201.0322918144
164,18269.6005106059
165,20521.6529746769
166,21016.0775034222
167,17864.7111103603
168,18343.4367675727
169,17592.2583827151
170,18470.6029725197
171,17161.8097518533
172,18366.1900182896
173,20077.0855908259
174,14809.8599960922
175,13297.3316516424
176,14457.1304234276
177,15304.0163507226
178,15826.3558248259
179,15905.1286438547
180,16364.4220388897
181,19382.07858883
182,19170.8071241389
183,19835.4157614985
184,17711.43280311
185,18182.4944148784
186,19946.0696356661
187,20000.1345463755
188,26204.7196941567
189,25981.8015507841
190,25217.4696867336
191,26347.370983027
192,26489.3719721696
193,24987.1670170034
194,24574.7843173857
195,52641.9574577388
196,53528.0989760105
197,47135.4919773078
198,50095.5720395461
199,50853.5820790757
200,52418.4864426798
201,51791.6441728567
202,21403.001074197
203,19587.4698229178
204,19889.1253303374
205,18306.5560926279
206,20383.433499516
207,16637.2577063184
208,19140.7770353906
209,21108.142480985
210,20881.5807884545
211,19715.4932431659
212,20396.2107460999
213,21241.5330824109
214,20249.273194896
215,21857.4257732327
216,34458.1423869007
217,32497.2082533596
218,35974.6722961119
219,35543.1964183971
220,34106.1388359604
221,36464.0680132398
222,36017.7143097908
223,24018.8439575468
224,28514.2056149495
225,25307.0688961652
226,21457.865411197
227,25688.5003594595
228,26052.7819572848
229,25450.4007612592
230,29865.7128517217
231,29187.4598365418
232,30236.4983651107
233,26538.8488408556
234,29959.5342425555
235,31747.6059921212
236,29892.334784177
237,28692.848038268
238,28553.5986425189
239,31101.0467625477
240,29875.0279256721
241,13168.9415273696
242,13007.7055360985
243,12545.4302366051
244,13618.1607757112
245,13771.3327139147
246,12865.7678744683
247,11996.0223274095
248,12057.6590340087
249,11609.3506729563
250,13371.6050083104
251,12353.5455885933
252,15546.5002268772
253,12671.9006963225
254,12458.753070547
255,20849.9066336526
256,18864.6277858808
257,18377.4549004694
258,19407.5709970132
259,21348.804694262
260,18494.2002880934
261,21347.0018512074
262,9340.35397974472
263,9862.23801020269
264,11762.6879804731
265,9758.30837214789
266,8477.89553100304
267,12079.9803863645
268,10609.2010426908
269,16958.2237989405
270,15372.3690276753
271,17707.5893502238
272,16787.736061229
273,17205.8333271744
274,16622.7225882613
275,17935.9094898214
276,13826.057877691
277,13999.8955259831
278,14077.7763892464
279,9930.35474496247
280,13820.4317983988
281,12244.6790463556
282,11401.4921042388
283,15140.0038519922
284,13293.0280576969
285,11587.8470514883
286,11842.2971754007
287,9580.56403522128
288,11839.1090698871
289,13900.9024499893
290,11349.650025247
291,12306.5371230151
292,13543.5220623484
293,12661.4795368787
294,11908.7830065388
295,12364.0837778166
296,10228.6514007954
297,19403.6678726258
298,18302.2533249011
299,20999.7131501503
300,17384.3471110584
301,18463.1412910902
302,17021.8139697809
303,18214.4690610176
304,19075.0868036559
305,18464.4886904997
306,17306.5901898123
307,18983.3818754935
308,18063.5375275045
309,22140.98160604
310,18648.7826110983
311,12151.92692748
312,13602.5238772395
313,13574.7418149052
314,15889.3064178835
315,13455.7192090592
316,14435.0748599713
317,15519.7808663814
318,12939.6037893164
319,12471.2559078918
320,12530.9279663692
321,12222.1282341752
322,11460.9390301374
323,14206.1925655622
324,12795.9961676547
325,18781.0323562887
326,19953.2709800254
327,17188.782442471
328,20381.1387635663
329,21071.2333135119
330,21358.3335558208
331,10288.9697738758
332,10739.099909507
333,10289.2734029722
334,10865.4185546764
335,10021.3296662752
336,9931.44651269182
337,10547.0545059409
338,18039.9024553894
339,19647.4756480629
340,17691.8006372032
341,18213.7301131623
342,16869.7248583018
343,17718.6628712425
344,17871.9955649996
345,13324.5269872196
346,9372.73990915323
347,12454.8688776848
348,12408.1199873344
349,10823.4797324554
350,10502.1427202666
351,13764.3148020441
352,12245.9631182539
353,13040.1139612791
354,12643.2617910861
355,15513.6283962996
356,12880.4050564951
357,13394.4491169492
358,12505.4141812536
359,18853.741192273
360,19391.1646931619
361,19590.9526386892
362,19347.1384741621
363,18689.0224073955
364,22093.3028968763
365,17947.7030271715
366,17183.0700859393
367,19527.6939694757
368,19664.7735655608
369,17044.9099060046
370,17263.0674118736
371,19359.1708798864
372,18279.9212562093
373,13967.7896582187
374,12560.6206102722
375,12968.8309990534
376,13069.6448001134
377,13158.4119148665
378,14082.0870815444
379,13787.8794279956
380,12536.1330224979
381,13083.2991684523
382,15433.2365611788
383,12783.8943652815
384,16729.4381153426
385,13251.9107450787
386,10235.8844325596
387,18833.2689968215
388,18300.7224930018
389,20636.8802168169
390,19035.5049066456
391,18498.3850348542
392,19200.5273206188
393,18280.9676702017
394,12762.7626091419
395,13725.2668451962
396,12098.7257749933
397,14990.8018606099
398,15270.4442585299
399,13853.0946948425
400,15233.7051378476
401,20566.1101571428
402,20455.5891659991
403,20678.8894349851
404,21617.1577298223
405,22555.0325540742
406,21938.5136735354
407,23579.1545652033
408,20946.2348544947
409,21757.1307433303
410,22421.5875661419
411,21015.0612313692
412,21443.7311291873
413,23591.4704751378
414,41674.7454575294
415,43669.7404363921
416,40153.3144412373
417,40256.7001486122
418,40199.0106202685
419,39437.1508305257
420,40760.214618729
421,34570.390937113
422,34086.7097863134
423,34482.4903136634
424,35670.2873393554
425,35015.6630071994
426,36281.644525253
427,33110.8458700117
428,39823.8768714844
429,40971.7466709806
430,41146.7888451394
431,40630.315751913
432,39822.4561540441
433,40493.4764574124
434,42826.0095635935
435,33937.0206417164
436,34540.5378576098
437,36651.9745949975
438,36148.3513518682
439,31920.3161824509
440,34184.38092736
441,33367.1088274971
442,41511.7510191894
443,40983.8918348425
444,43685.1280922736
445,40381.5891353352
446,40681.1736255857
447,40099.8213337397
448,39251.7852670836
449,13341.4568985955
450,11845.7799690051
451,12636.590891968
452,12246.2667473508
453,11847.4588700423
454,11739.2150971231
455,14766.8436923359
456,14345.8619499739
457,9962.82412676896
458,12434.8293573122
459,12865.6701043065
460,13776.8699640502
461,12561.7463196692
462,12142.7381664341
463,12192.6851528163
464,11159.5782108089
465,12892.2376502548
466,14062.576002895
467,14626.4241761888
468,14564.7874695897
469,11535.9264759792
470,21009.7329103356
471,17301.5892507247
472,18967.6021034784
473,20919.839766234
474,18892.2046594924
475,18407.8618639938
476,18196.8396418932
477,19175.123649963
478,20152.3628382052
479,20909.1494203437
480,20636.0439890051
481,18294.2956408796
482,19547.6854924306
483,18450.825381155
484,18517.2454938218
485,19936.1231935103
486,20003.9299100825
487,21483.9510096765
488,18539.2775348453
489,18210.9026669302
490,16296.6186412432
491,17863.7027950283
492,21463.1713480875
493,17252.898480818
494,18169.6091097996
495,18068.9560642946
496,17484.415666935
497,22257.901576775
498,15166.6866858264
499,13270.3432908118
500,12074.831595688
501,11773.9351610099
502,13402.7988949373
503,13375.4812172532
504,13631.2608585647
505,15821.3375319588
506,11774.3627321243
507,12539.9634990678
508,10272.0792804399
509,11878.429015723
510,12619.7205234179
511,10971.1119572093
512,11102.9059166353
513,12093.9512877649
514,13384.5078311133
515,13255.5287925931
516,14063.1732484027
517,11744.9296412838
518,12088.0659753641
519,11649.0372332817
520,18756.7733960157
521,20710.5102727297
522,20234.6690919336
523,18405.5099862923
524,22241.8092346582
525,19115.036798417
526,20647.3743521716
527,22112.1895167601
528,19190.6514182597
529,21996.238656861
530,22454.8349522137
531,19815.2897878883
532,21960.6785975828
533,20980.2956998143
534,16678.8488998874
535,17616.607364573
536,15611.8229365909
537,16938.2455763805
538,15758.7883603248
539,18406.6402832701
540,16781.7602320914
541,20538.3831805961
542,19437.4051449919
543,20161.5794717808
544,18686.3975062079
545,18995.9473701375
546,18577.9044906982
547,19517.8668555769
548,20663.6931683144
549,21184.4714553988
550,18208.3775475622
551,17039.3270293386
552,16135.7268380137
553,18377.195325243
554,18835.1413208659
555,10709.2113750213
556,11421.8188740988
557,12782.0682856239
558,10309.464737893
559,10689.5388112574
560,10234.2191084555
561,9177.44697892905
562,9070.53153004641
563,9762.76042467421
564,13122.8983355878
565,11517.1747900233
566,11338.6219497293
567,13483.7893893637
568,10601.2776202887
569,33988.7128721164
570,35846.0664421996
571,38338.0478656041
572,24548.1479693462
573,25551.0348752409
574,26039.4766635435
575,24231.1781240748
576,25963.5150029003
577,27138.5596065366
578,30037.5669203656
579,29381.0233855919
580,27518.0526772204
581,33975.4265098992
582,36721.7327566428
583,35271.5647365522
584,23232.9974691764
585,27640.3256201052
586,24853.3685294068
587,29164.1778241504
588,27697.7036743349
589,30143.5334750627
590,15243.7549160631
591,13834.2997088867
592,16360.5722886749
593,34558.5732918192
594,36660.4457126665
595,34877.9367148817
596,13286.5978022828
597,13559.5514190728
598,28409.9894964619
599,25928.9387205344
600,26385.4450671928
601,13138.4178621621
602,12139.1745054257
603,13063.2696607658
604,13472.1062392681
605,26436.0220803322
606,24723.3477747523
607,14113.2507861963
608,12727.3268340018
609,28867.1258698788
610,13901.4694913555
611,21318.8421424646
612,20768.2297074006
613,20602.2230881076
614,22188.4548064996
615,19564.5706506575
616,20097.8166622248
617,21672.5700399421
618,20872.07085842
619,20312.1788043863
620,21272.5387052414
621,20326.0724247976
622,21043.2987373478
623,40297.4838755917
624,40971.7466709806
625,39945.4803246517
626,42969.929755357
627,39986.1666235884
628,41610.7341046638
629,20629.4668055956
630,23276.2016401959
631,20007.1789722217
632,18663.6136498817
633,16927.104460223
634,18469.5757256639
635,21216.4537756185
636,21726.3988432699
637,20886.7125767687
638,14787.8279550676
639,14833.2394365263
640,17415.6923401826
641,19765.884698389
642,18511.0210973424
643,17753.431046476
644,27306.2860564295
645,25195.7602063301
646,26202.995347619
647,48588.8670344377
648,51248.299904587
649,49174.5131751704
650,21958.5879343716
651,19351.6474429426
652,22251.4381979909
653,21019.767482366
654,20071.7830564389
655,20884.7688939683
656,35345.0429779172
657,35431.4609108671
658,34814.1475026025
659,25192.7714728395
660,25105.3073615101
661,25782.6253793888
662,27170.7009907687
663,30353.6991963802
664,30257.3943862684
665,16287.2034079034
666,19818.0775355452
667,16419.4428204547
668,17169.3691118161
669,15045.5211585787
670,21850.0963326607
671,13527.5185493867
672,14201.7358992754
673,12626.6599609373
674,9093.94003637271
675,10385.6756411258
676,10000.8890887647
677,19200.9801205847
678,17653.847000135
679,19618.6219428853
680,12724.6622614907
681,17899.2831272771
682,9918.9497223174
683,12774.1348727038
684,13926.1036650034
685,19512.3127026835
686,19337.4412745964
687,13312.1566907797
688,9844.5605936634
689,21026.1984370617
690,13545.65640703
691,14165.9617102699
692,17295.5077277883
693,20066.5876184303
694,11121.6524462701
695,15676.9089238437
696,13348.8417670748
697,13867.2884494291
698,12831.3689574027
699,14234.733700637
700,12906.2135297017
701,19658.3686307617
702,20684.2580299623
703,18298.8149644652
704,9367.00896321693
705,10677.0167002693
706,9987.4660810045
707,16806.2574361184
708,17670.0822157947
709,16722.6165610253
710,19113.7995134658
711,11231.1017945701
712,14013.843532899
713,12429.3640335742
714,10343.5054583263
715,12230.7816634267
716,12627.4730780654
717,18379.6154170097
718,18368.6937105398
719,17677.672943209
720,17864.8602812301
721,17453.1392263118
722,12215.4917555402
723,14319.7047221222
724,13776.1453117913
725,12794.9578957817
726,13799.9891368761
727,14989.6623236535
728,15083.0961649548
729,19793.9514582959
730,14926.4235511365
731,12012.7987406706
732,17319.4476394676
733,19277.229122479
734,20836.7954967148
735,20414.1437943212
736,20957.6209456155
737,21261.6269892898
738,20981.2065871044
739,20514.4932107293
740,42789.8777011038
741,42186.0568561148
742,40564.8836816075
743,35611.3832946253
744,43606.8892134072
745,40178.4612697453
746,33777.8215670833
747,39009.3918199967
748,42401.6335146632
749,34688.1990265733
750,35162.0122317353
751,41962.2822119594
752,33783.0806897664
753,41904.5926836157
754,33890.0125182575
755,13201.483885088
756,12397.3222228825
757,19820.487294673
758,9744.52374735697
759,12881.1551882305
760,10908.4858889699
761,14716.7538324114
762,12843.049736614
763,12382.1497090613
764,20232.0654760486
765,19136.2680666103
766,19585.4783739465
767,11180.082115831
768,18320.9454458632
769,17628.7496022539
770,18779.1445211179
771,19439.919931722
772,16279.9001094089
773,18337.2123710936
774,16889.8124678537
775,17619.4331868566
776,13613.9629410668
777,10043.7501998364
778,10888.4463464307
779,13474.0784145952
780,13512.6393098561
781,14147.384877194
782,11263.8737337929
783,14200.7172291387
784,17594.1775853368
785,21035.545220583
786,18145.2998505518
787,23229.089148408
788,21288.1401487318
789,20773.8279141623
790,17369.0852738633
791,14383.4129299906
792,14775.3980936337
793,19335.2339540048
794,19484.4676549569
795,19092.197793742
796,20170.2769549013
797,18078.1206651434
798,18879.3978509319
799,12328.6261024607
800,13690.286240908
801,9881.37558429137
802,10788.9293429604
803,11833.6626776734
804,12543.8232619666
