,Predicted_RetailPrice
249,12128.5051595497
250,12745.1520753907
251,12191.7023579505
252,14739.3549943038
253,12297.9522325379
254,12221.9663622097
255,22019.0454565393
256,19275.2747000898
257,18662.0023562648
258,19840.987469511
259,22639.5770273741
260,18802.7780190306
261,21344.3718639472
262,10657.9710001514
263,10963.531863926
264,10924.6820034168
265,10494.2421277303
266,11014.739087321
267,11139.4467977794
268,10511.4075061603
269,16483.8315631766
270,15919.4648482597
271,17158.8329969001
272,16378.6722220171
273,16651.0204396653
274,16695.4227790769
275,17222.4895608061
276,14155.6638883452
277,13556.9489507855
278,13655.6390835079
279,10464.6937697412
280,14083.9190060476
281,11449.7678565462
282,9817.48183352143
283,15271.2104900479
284,13628.9396156593
285,12393.2016262395
286,12553.0136524021
287,12331.9775332902
288,12551.1169611913
289,14225.7034472806
290,12275.9141718737
291,12847.6290467261
292,13843.0771231146
293,13113.628967399
294,12579.5574532711
295,12902.9876203543
296,12039.2849607718
297,18110.8902131
298,17341.650254755
299,20750.5902025773
300,16623.6260877926
301,17896.0706766295
302,16291.5284699848
303,17573.9475903499
304,17898.2182900788
305,17302.3098243339
306,15511.7508721164
307,16660.4609138917
308,15922.8787003377
309,20991.6208742961
310,16370.1570658805
311,12164.8110223872
312,12829.1004344487
313,12809.1971987102
314,14990.301020899
315,12726.4336386697
316,13513.481379485
317,14710.7160704441
318,13335.2302880383
319,12968.3868029213
320,13029.2664545391
321,12787.7823159436
322,12350.6984691812
323,14424.7328758663
324,13241.3193067217
325,19415.6434562315
326,22077.0939265931
327,20480.8830072412
328,22053.3863150225
329,23586.6582950628
330,22652.6260791531
331,11299.390183303
332,11438.0420323084
333,11299.4542980369
334,11205.8388023019
335,11266.7423752619
336,11253.086834803
337,11368.4212383714
338,17311.0769539827
339,18464.9437445971
340,17150.1458100035
341,17462.0051330052
342,16773.7899889822
343,17042.3370871151
344,17168.7604861551
345,11454.2737181669
346,10589.2916350702
347,12970.9505530428
348,11759.336481267
349,10627.0190061787
350,9641.92904843894
351,11851.7218263675
352,12804.5332834775
353,13446.9992182608
354,13099.4759824262
355,15792.2902826714
356,13311.4186369889
357,13759.3321783236
358,12994.0368664788
359,17673.6100346553
360,18230.6673459226
361,18445.4783727813
362,18183.7261657832
363,17512.3225582959
364,19488.805000122
365,15846.1377946316
366,16898.0336809298
367,18375.7810104173
368,18784.6581522477
369,16540.5079399953
370,16691.8865938515
371,18503.8486879269
372,17520.2950080927
373,14165.0286506742
374,12714.9277135176
375,13477.5764736865
376,14109.87586059
377,13651.0701816575
378,14147.5525894536
379,14443.7374707566
380,13387.2054012886
381,13522.5530017767
382,15484.6025220685
383,13572.8090259792
384,17390.4964255106
385,13906.3847704786
386,12542.3593642421
387,18094.6368234712
388,17985.6921763283
389,20915.9694516444
390,19216.7858821188
391,18304.8604032349
392,19504.7717280156
393,17534.4353084624
394,14449.3720943955
395,15183.3117865302
396,14040.637513291
397,17395.3207170933
398,17645.2283172908
399,15288.0341294483
400,17612.6377400844
401,19805.2206699112
402,19647.2580349634
403,20153.8561060817
404,22316.3908069811
405,23053.4715119048
406,22021.0016437629
407,23159.3683958877
408,20374.9405138826
409,22378.4454858321
410,22833.2625802647
411,22069.2680770973
412,20841.8821628475
413,24630.0793466606
414,39905.901169402
415,41478.8213630995
416,37775.870669114
417,37982.7903075782
418,37867.5208669188
419,36248.0974258138
420,38511.2855799924
421,35164.6322621156
422,34394.4571077506
423,35027.7447078417
424,36671.9320080538
425,35827.3671507975
426,37269.1213603152
427,32796.8186740431
428,37108.5690281547
429,39349.625881875
430,39659.5823851663
431,38713.9191300167
432,36911.8561617466
433,38065.2878683152
434,41767.4459356373
435,34149.9590145067
436,36090.7169728967
437,38486.0082571637
438,37157.1830926177
439,31013.3528052071
440,35465.6177325029
441,33213.1349416419
442,40262.5960321934
443,39371.5154193591
444,42025.2038452728
445,37875.1951229068
446,38810.8805959008
447,37391.4135002309
448,35932.3796994845
449,13670.0103328046
450,12540.6481903516
451,13112.2291463204
452,12804.7474356812
453,12556.0913443817
454,12493.3582212415
455,14928.9855488813
456,14549.3819535531
457,12075.3002862466
458,12955.7913001319
459,13275.379785618
460,14109.8175609189
461,13053.2360275244
462,12745.4966967854
463,12779.9562974708
464,12196.9973559059
465,13296.8140152037
466,14297.2283317312
467,14918.2878699522
468,14858.649382175
469,12366.0015759905
470,20761.5757874929
471,16477.9068615953
472,17788.1354461217
473,19397.4664383777
474,17723.494621451
475,17251.3767485051
476,17069.7053344
477,16834.6641911872
478,19054.8486484699
479,18473.1652012286
480,19570.4774727377
481,16088.2606353566
482,18398.7494910995
483,17289.9407562674
484,18502.2279500711
485,20514.6794802935
486,20902.2539192749
487,21413.2798940556
488,18292.2670653041
489,17826.1559130161
490,15809.550683081
491,17377.6593021992
492,23106.9222269035
493,16555.7847460181
494,17770.2335361362
495,17636.7236932757
496,16824.9754704941
497,22226.3901466853
498,17269.7277805995
499,13382.9803204591
500,12624.853471445
501,12340.670517376
502,13717.216435517
503,14154.5839700998
504,13301.1386281452
505,15750.8212161153
506,12520.2545209337
507,12840.3246876206
508,11571.2144347565
509,12101.3144147373
510,12524.3604311308
511,12526.1253279352
512,12011.0923224193
513,12649.961381267
514,13484.5396714482
515,13336.02895764
516,13722.2958798297
517,12367.1377609157
518,12272.5392820916
519,11938.3073454915
520,18737.081674707
521,21004.7051892915
522,19850.6781658477
523,18402.4005138478
524,22211.0621483776
525,18419.7766371519
526,21642.8945152866
527,22314.778425512
528,19448.3459575054
529,22487.1268779097
530,22888.3645326071
531,20326.415361837
532,22058.5378881511
533,22056.2457914346
534,16885.687986022
535,17804.1475833179
536,15887.0117740772
537,16955.6642488423
538,16331.0340360568
539,18425.6567254781
540,16647.5455295954
541,21604.3361535817
542,21362.5179138723
543,21083.6110121279
544,19043.4553442894
545,19450.5668017396
546,19292.4446400434
547,21472.437001696
548,20876.6825992832
549,20951.7560696908
550,17079.2876150826
551,16843.6782171659
552,16559.7555511939
553,17224.1631850681
554,18328.2851026098
555,11361.5639224732
556,11325.2904477187
557,12966.610496284
558,11303.8099065875
559,10494.0910244698
560,10509.6469432915
561,11478.116589435
562,10309.3227148336
563,10391.2161206745
564,11321.1135889976
565,9870.40675985312
566,10542.0799314126
567,12871.2128946387
568,9639.84914956792
569,29838.9992885546
570,35153.5838155647
571,38090.8953453046
572,25050.6845692557
573,27008.671797064
574,27150.872056515
575,24989.8737461367
576,27831.6600884833
577,29953.6728009681
578,30540.6281015382
579,29204.6735550507
580,26602.5411126417
581,30768.4000090734
582,36863.2991883938
583,33939.5742048637
584,23242.4157440468
585,30969.5023584059
586,25666.8958580589
587,29267.101045516
588,26779.7366659347
589,30676.0628804765
590,16358.8678472542
591,15355.9855671576
592,16333.6703554318
593,39659.664563473
594,43743.5014914032
595,39981.1293811773
596,12616.1661202663
597,12879.8279189009
598,37058.4010366376
599,32984.0373701206
600,33653.2898955651
601,12592.5639119268
602,12161.9588996331
603,12547.0802538174
604,12815.936761093
605,28432.7306437791
606,25427.9440752776
607,12166.3253494563
608,11463.0206618318
609,31377.6872258602
610,12046.0736093398
611,22189.3233177878
612,20999.6051663313
613,20094.935938496
614,22338.4001723584
615,19531.2083687227
616,20497.7338256047
617,22340.7961770266
618,21087.4335657929
619,20644.6596134511
620,22170.3516161066
621,19900.8118435578
622,22079.9611212663
623,37731.4282795318
624,39349.625881875
625,37355.9406697207
626,41854.4122092195
627,37438.480447556
628,40414.6663788828
629,16897.0527403086
630,19274.5094006438
631,16455.9931732461
632,18477.4881224924
633,16231.9387575062
634,18459.0744841562
635,21099.2748755643
636,21684.1100303078
637,20693.4683991347
638,15902.9150218984
639,15594.633434425
640,17538.8843332691
641,20493.4762205701
642,18496.546484334
643,17174.2917360005
644,25622.0008353319
645,22658.4924796275
646,23481.0115896508
647,54637.5841031871
648,64586.7905203545
649,58159.8179552551
650,18862.2110663599
651,16714.7269514745
652,19266.5854593561
653,22071.0430982095
654,19749.0174651
655,20284.2014950472
656,34088.4245865665
657,34211.9850161336
658,32971.0797039146
659,26926.7297720486
660,26118.5472548436
661,27269.3017900962
662,26089.7059204699
663,30322.7062737394
664,30815.9259870692
665,15559.8694679755
666,20146.5035435432
667,15586.592348317
668,18734.4450114457
669,14099.7889850872
670,22906.8213929693
671,12856.180934233
672,13306.2453384009
673,12280.2286575909
674,10934.1478598643
675,11321.8714988957
676,10844.8736499683
677,18358.0692660762
678,17129.4572535812
679,18742.3629411581
680,12557.9735006022
681,16838.1106573596
682,12085.0697581596
683,13223.3534091445
684,14249.3588973045
685,18360.6219793862
686,19094.4869240326
687,13645.141348478
688,12104.1673219667
689,18579.3312864074
690,13896.5239141083
691,14388.9459663989
692,15507.4742606124
693,18961.9502568093
694,10874.486071389
695,14880.1405531761
696,12655.7141082418
697,13029.1865809174
698,13270.5563742486
699,14450.1534216007
700,13333.0752063845
701,20025.7777552173
702,23084.1763391182
703,18569.7169927173
704,11530.6651159281
705,11193.3642885618
706,11256.4096060784
707,16389.674182236
708,17003.0736613636
709,16724.9082447291
710,17938.2869204342
711,10829.4515695122
712,14254.1235024355
713,12951.6721950781
714,10534.3458314339
715,12793.850127086
716,13087.2497701657
717,16153.257827236
718,17216.6658530769
719,17009.1819918314
720,17162.7981415934
721,16832.980394819
722,12895.2620480064
723,14982.6217194188
724,14348.3965696688
725,14038.6584399229
726,14630.2368683717
727,15895.0860236792
728,16330.1774564088
729,19272.6377336631
730,16195.3253050696
731,13996.3788063721
732,16789.5464570889
733,19285.7101826325
734,20210.0715521294
735,19589.2315006719
736,20384.8645658345
737,21435.5928516132
738,22056.5849466065
739,19730.8757010234
740,41742.9483294509
741,40542.4012856463
742,38588.1547964553
743,36603.7630124693
744,41471.6181254571
745,37526.9778453227
746,34713.7974195361
747,35456.3074115128
748,40769.3167952344
749,35345.3105300433
750,36031.4355270654
751,40279.7340174734
752,33897.0545245751
753,40207.8543089051
754,34924.2853507145
755,13551.7946909713
756,12913.565836926
757,17444.7776680436
758,12255.9611065362
759,13287.8627777827
760,12159.2377532996
761,15005.9272917898
762,13257.1964123311
763,12916.3643313428
764,19140.8925706988
765,17961.6368760384
766,17219.9185616308
767,12236.9151374273
768,17811.4167572522
769,16656.2512085154
770,18653.2039918522
771,18818.5216183284
772,16809.8784901429
773,18001.126968193
774,16443.0543825319
775,17094.7641015246
776,13686.4248575975
777,11623.7609292785
778,11596.4332826956
779,13566.9181683523
780,13603.0807421052
781,14264.661417276
782,12421.2167522056
783,13864.9163179808
784,16963.0047035726
785,21390.1698469163
786,18188.7677406641
787,24111.9273849617
788,20929.9461477004
789,21982.3614350168
790,17500.1688187704
791,15437.9350990829
792,15570.285529158
793,21224.2665430541
794,21426.7089065101
795,19581.1024131966
796,19074.2140134579
797,16973.6315430246
798,17699.2142252567
799,12168.9033948328
800,11817.5738528572
801,10639.17081025
802,10579.6431200677
803,11510.5762807377
804,13023.1120689167
