,Predicted_RetailPrice
674,20072.6463210763
675,20073.8356482185
676,20084.4314080822
677,20084.2071270238
678,20090.4362423087
679,20084.2071270238
680,20070.6753447254
681,20081.5785268261
682,20065.055235239
683,20083.4570879627
684,20083.4570879627
685,20090.4362423087
686,20077.6544990715
687,20073.9129507217
688,20065.055235239
689,20084.2071270238
690,20083.4570879627
691,20077.2279726778
692,20072.0343895851
693,20090.4362423087
694,20064.0585790077
695,19962.9193220674
696,19969.0711348492
697,19969.1484373523
698,20083.4570879627
699,20077.2279726778
700,20083.4570879627
701,19970.9369342983
702,19976.1275916983
703,19954.4881329784
704,20074.59937248
705,20083.3797854596
706,20067.296185004
707,20074.27533935
708,20080.8921050677
709,20083.819476591
710,20090.3589398056
711,20061.0539049813
712,20077.2279726778
713,20083.3797854596
714,20069.40871508
715,20073.8356482185
716,20073.9129507217
717,20074.27533935
718,20081.5785268261
719,20080.8921050677
720,20080.8921050677
721,20080.8921050677
722,19937.9648413914
723,19963.9577799523
724,19946.822556874
725,19960.2907218696
726,19956.366694115
727,19967.2728019084
728,20064.8263608503
729,20073.6242701569
730,20060.4160005259
731,20050.4842128521
732,20059.5758972742
733,20081.2153559941
734,20099.5563787245
735,20092.9396130068
736,20105.721356244
737,20107.1474645617
738,20113.3124420813
739,20099.4790762213
740,20101.3423501021
741,20090.4362423087
742,20097.9500256428
743,20090.4362423087
744,20101.9723648334
745,20083.819476591
746,20097.9500256428
747,20089.1696126633
748,20090.4362423087
749,20090.4362423087
750,20090.4362423087
751,20090.4362423087
752,20087.0579615941
753,20090.4362423087
754,20098.027328146
755,20073.9129507217
756,20073.9129507217
757,20080.8921050677
758,20074.59937248
759,20073.9129507217
760,20074.59937248
761,20086.7721099188
762,20073.9129507217
763,20083.3797854596
764,20090.4362423087
765,20090.3589398056
766,20080.8921050677
767,20074.59937248
768,20085.2455849087
769,20081.5785268261
770,20068.4336127569
771,20073.6242701569
772,20064.7665546742
773,20068.4336127569
774,20059.5758972742
775,20061.8168470391
776,20091.0481738
777,20059.864577839
778,20059.864577839
779,20073.9129507217
780,20073.9129507217
781,20083.4570879627
782,20082.1904583173
783,20081.5040365589
784,20051.9848114369
785,20084.5303779502
786,20072.3576405115
787,20102.8714006806
788,20099.5563787245
789,20113.3124420813
790,20066.6451158108
791,20045.2935554521
792,20051.8330186667
793,19967.2698762157
794,19969.5108259806
795,19963.2685459579
796,20090.4362423087
797,20081.5785268261
798,20087.0579615941
799,20073.9903666816
800,20112.3815834126
801,20070.6753447254
802,20071.649664845
803,20070.6753447254
804,20073.9129507217
