,Predicted_RetailPrice
223,24239.2719231959
224,28639.9965172404
225,25507.3828047168
226,21891.6428065857
227,25836.0532078298
228,26220.5478956535
229,25542.8877207639
230,30034.9014980794
231,29451.7102080903
232,30454.9615880521
233,26853.244372105
234,30124.6278877778
235,31834.6560720311
236,30125.8196374916
237,28978.68661968
238,28678.4858671375
239,31114.7460922835
240,30109.2681675472
241,13289.762233552
242,12979.183772184
243,12537.0852986698
244,13719.3745104416
245,13709.4810863965
246,12999.8211328597
247,12168.0371739884
248,12226.9836371236
249,11798.2424902311
250,13327.2002060145
251,12509.9556978393
252,15407.1682623579
253,12814.4156318161
254,12610.5712125012
255,20608.4369496396
256,18709.8091210201
257,18243.8997609192
258,19294.5127804396
259,21252.5888626929
260,18355.5495888773
261,21149.2937325397
262,9276.06242228314
263,9709.70972944141
264,11694.2403313235
265,9832.1543544927
266,8451.24750338836
267,11997.6839469705
268,10591.0993783641
269,16672.0795393936
270,15155.4422144904
271,17545.1176022047
272,16509.0330416082
273,16908.8817102645
274,16507.6017756914
275,17607.0924029181
276,13790.9136651025
277,13699.2129841654
278,13773.6945989151
279,9807.29453391125
280,13629.1532449011
281,12242.4441128571
282,11279.6796603476
283,14891.1302339934
284,13124.7689765961
285,11494.0136220765
286,11893.7377198115
287,9730.72193708056
288,11890.6887648218
289,13862.4915131953
290,11266.213127842
291,12181.3351897666
292,13364.3297257911
293,12520.7855119592
294,11800.9417577117
295,12392.7500198012
296,10194.1424781115
297,19265.0670809401
298,18211.7257261467
299,20689.879153985
300,17166.8540144401
301,18198.5623076396
302,16820.1442756052
303,17960.7438184388
304,18885.3693474984
305,18301.4218727942
306,17037.6820062961
307,18641.2871425736
308,17761.5910338633
309,21817.4477293115
310,18321.2920569824
311,12160.7571399345
312,13704.4201121585
313,13677.8506472478
314,15891.3919698089
315,13564.022994297
316,14500.6329294827
317,15381.6151157771
318,12786.770537732
319,12338.8645309039
320,12552.3119975983
321,12100.6104767046
322,11529.0246277038
323,13998.0767986613
324,12805.8108267464
325,18695.3205307866
326,19852.5075260136
327,17274.1381660629
328,20327.1584291362
329,20921.6744090872
330,21094.6726763389
331,10219.3870032289
332,10649.8704101155
333,10219.6773798946
334,10927.055554929
335,10119.8084243085
336,9877.46847937792
337,10466.2071690661
338,17706.5464109172
339,19400.3341193034
340,17530.0180155888
341,17872.7870520252
342,16743.8231932309
343,17399.3278986163
344,17545.9681147901
345,13118.7802725004
346,9274.01778737005
347,12479.5726428427
348,12176.9133142812
349,10661.4374960408
350,10419.5839765713
351,13640.9437429126
352,12123.4050449613
353,13039.2736659618
354,12503.3629120178
355,15404.8271730121
356,12886.5355398084
357,13378.143234823
358,12371.5319057941
359,18673.6847582098
360,19187.6514564826
361,19378.7193025071
362,19145.5468399574
363,18516.1554170725
364,21615.4701409119
365,17650.8123359022
366,17043.4919122238
367,19285.7805246883
368,19260.4971373616
369,16754.9820774483
370,16963.6177117472
371,18968.2330233438
372,17936.0891651458
373,13954.0746422528
374,12608.3239851087
375,13100.288282289
376,13353.0817871845
377,13114.5654586896
378,14164.9543270444
379,14039.9677898761
380,12675.8269342424
381,13209.7602852544
382,15457.1304893685
383,12912.7742934461
384,16853.1369270888
385,13305.5543418814
386,10385.0550442469
387,18620.5883321263
388,18009.7147903456
389,20410.9359074941
390,18712.4263213174
391,18198.7499997103
392,18870.2460391204
393,18092.3931772347
394,12584.1301288177
395,13504.6241590577
396,11949.0763609519
397,14871.3025535431
398,15138.7394626444
399,13626.8727353135
400,15103.6038860958
401,20409.4860692255
402,20303.7889629141
403,20618.9138706887
404,21581.6879488376
405,22311.5984178333
406,21721.988598148
407,23392.5917813674
408,20874.5905248294
409,21715.551591721
410,22183.9778732621
411,21005.8710207727
412,21350.3726915638
413,23302.7991661689
414,40704.0075342024
415,42611.927416124
416,39314.44024359
417,39413.3134982577
418,39358.1419317764
419,38564.0766963939
420,39829.3930171417
421,33835.2052361027
422,33372.6352076573
423,33751.1411913852
424,34887.0947075678
425,34261.0426163383
426,35471.7681239362
427,32439.3646041269
428,38999.3815613154
429,40097.1505459596
430,40264.5526937304
431,39770.6219853903
432,38932.5646851556
433,39574.2971163323
434,41870.4808433335
435,33229.4795114717
436,33872.1133156965
437,35891.3926489104
438,35344.292767698
439,31300.7976979532
440,33531.5014868411
441,32684.44250997
442,40613.5854458907
443,40108.7656125872
444,42692.1016189056
445,39467.2933150252
446,39819.2600768935
447,39197.8237692641
448,38386.8017419896
449,13171.0840547738
450,11740.6885995808
451,12653.3630772587
452,12123.695421627
453,11898.6741231283
454,11795.1548418095
455,14534.2573118594
456,14131.6500648791
457,9939.91770729917
458,12460.4077829071
459,12716.0638196363
460,13743.8726452606
461,12581.7852291659
462,12181.0654305126
463,12228.8323920187
464,11084.4373351196
465,12741.4717778842
466,13860.7286357895
467,14556.3465558635
468,14497.4000927283
469,11444.3592122433
470,20699.4615839528
471,17189.2792431983
472,18782.5760078439
473,20715.0629610673
474,18775.927587584
475,18247.2666246428
476,18045.4548419877
477,18824.6600069574
478,19915.6257573695
479,20483.0011447177
480,20378.1957858149
481,17982.2772997883
482,19337.3406276462
483,18288.3549228381
484,18383.8164043064
485,19639.1936929206
486,19638.5826965383
487,21155.5766236072
488,18303.31584241
489,17989.2734784654
490,16093.0836084533
491,17657.2277612479
492,21034.1329518484
493,17007.6249170466
494,17949.7822519314
495,17853.5223872549
496,17229.0371246358
497,21895.7467444531
498,15064.2815044504
499,13195.8984571513
500,12107.3759177208
501,11819.6126420212
502,13286.4599943977
503,13416.7145463717
504,13606.5213054891
505,15701.008195117
506,11765.2126252926
507,12497.397387832
508,10292.3861944596
509,11828.6239442969
510,12639.1314437401
511,10997.0211562075
512,11021.4917589583
513,11969.2811957732
514,13305.080083451
515,13403.5686335828
516,14019.5821124343
517,11635.4932185616
518,12130.6819021154
519,11609.2443733675
520,18445.8605422132
521,20481.3522489241
522,19960.8218326223
523,18276.9577913322
524,21880.3567811715
525,18890.0578778874
526,20319.4010323014
527,21888.0840509232
528,19195.6326438051
529,21944.2232159526
530,22215.7741181553
531,19756.8947561364
532,21743.1860947435
533,20972.6228925511
534,16461.0239202509
535,17357.852252237
536,15476.6830060081
537,16643.6405999194
538,15773.6137640886
539,18371.3536584097
540,16661.0144800791
541,20310.5104906408
542,19359.1575710049
543,19950.1530485185
544,18539.3580182596
545,18835.3970289314
546,18501.0585414394
547,19436.1073874129
548,20303.0671922338
549,20866.5733550578
550,18056.489155284
551,16902.3511150467
552,16038.1901579508
553,18217.9385814081
554,18619.7839042751
555,10519.715438386
556,11459.1707948075
557,12603.6698052162
558,10238.987428163
559,10722.7395881665
560,10232.4841962359
561,9378.21666318515
562,9050.4579978391
563,9803.39506633605
564,13027.5230366407
565,11390.3131699758
566,11321.1245607086
567,13427.4712855414
568,10514.3919579194
569,34118.0507960594
570,35959.7950412544
571,38277.5513437476
572,24781.5863288226
573,25740.7004555994
574,26273.2815035274
575,24376.8802196824
576,26135.1771559404
577,27258.9348521639
578,30199.2546908604
579,29636.8253324682
580,27789.7091189579
581,34069.2315337743
582,36797.2413451068
583,35243.3393384441
584,23422.2669312238
585,27637.229422059
586,25037.3721888472
587,29363.9862120007
588,28026.9770978783
589,30300.5961471865
590,15244.9470617493
591,13740.6301277264
592,16192.7518636017
593,34140.989470744
594,36151.1219389888
595,34380.9555418865
596,13402.2831915072
597,13506.9433620771
598,28014.6474931002
599,25707.3447505719
600,26143.926067438
601,13104.1909267639
602,12148.5613199754
603,13032.3227020055
604,13423.3148823582
605,26158.7777811262
606,24455.3980171328
607,14159.3376627011
608,12677.5249202692
609,28418.3135621483
610,13956.7999383818
611,21296.3928747963
612,20668.241921407
613,20545.5937626017
614,22026.4787751759
615,19553.2315076033
616,20027.0902435617
617,21634.6816903261
618,20767.5507410733
619,20232.0961695394
620,21252.1104332785
621,20281.4961851559
622,21032.8760506819
623,39386.8589786289
624,40097.1505459596
625,39115.6774159246
626,42008.1193828709
627,39154.5878891272
628,40708.2482389059
629,20309.2919074715
630,22840.5053022984
631,19714.1649311382
632,18422.2250870104
633,16696.0507547603
634,18338.227267793
635,20899.7547811336
636,21387.4423911613
637,20584.4057221934
638,14754.1109164874
639,14695.9693578492
640,17358.1992287634
641,19410.9273906367
642,18377.8636826598
643,17486.3108504379
644,26863.7736319916
645,24845.3654287747
646,25743.1798360398
647,47689.7579473901
648,50167.6569810118
649,48184.3843543435
650,21735.8390837133
651,19141.1121619328
652,22015.9073777721
653,21010.3718590909
654,20038.3057276399
655,20714.236379868
656,35313.6104915413
657,35563.2857042536
658,34805.8868915809
659,25296.5031199252
660,25314.4275103653
661,25926.0699741939
662,27457.5182134076
663,30567.0469810088
664,30409.4873968205
665,16115.5421383106
666,19687.1020324536
667,16398.3896281051
668,17154.0011892997
669,15084.4352158541
670,21732.0007377484
671,13476.3086238467
672,14277.4784618993
673,12771.1495086282
674,9141.97462823404
675,10311.8719712514
676,10165.7181805387
677,18816.9467805189
678,17493.7209323774
679,19216.3598841766
680,12636.01944015
681,17760.8857096107
682,9897.95827910684
683,12784.9037068166
684,13886.5927764476
685,19303.5117460932
686,19034.7019164963
687,13143.0627065347
688,9826.81599601259
689,20594.9413493415
690,13522.750814337
691,13959.6018904573
692,17027.0832579984
693,19833.5943493118
694,11102.9758336353
695,15531.8850402721
696,13461.8104079738
697,13957.6285646409
698,12839.6397082994
699,14025.3722052362
700,12911.2175563922
701,19534.3639063002
702,20551.5893486642
703,18168.6922045053
704,9494.04670974481
705,10746.8768338679
706,9931.04297419787
707,16526.7460182153
708,17352.8676321057
709,16603.1356987037
710,18922.392372374
711,11051.2681697307
712,13814.1231809461
713,12455.1810029247
714,10424.250620634
715,12108.8862116768
716,12488.2633254018
717,18063.8731428474
718,18209.8080347687
719,17360.127048748
720,17539.1442631464
721,17145.3935044696
722,12212.8007233868
723,14447.0096496746
724,13705.3367850376
725,13024.9259119028
726,13884.5198051805
727,15087.7257625214
728,14803.188608027
729,19539.3401023721
730,14653.3542485306
731,11866.8997645614
732,17136.7275879971
733,19110.6291985306
734,20668.3568666889
735,20264.1525480473
736,20885.4796497928
737,21140.1040031546
738,20973.4940225481
739,20360.1220360581
740,41835.9260201162
741,41193.0018392258
742,39708.0458139339
743,34830.7616344237
744,42551.819446326
745,39273.031325678
746,33142.6871314811
747,38220.4461555998
748,41399.1692718663
749,33947.8713823908
750,34401.0041692013
751,40978.9942366116
752,33082.2585419664
753,40923.8226701304
754,33249.9813094539
755,13037.2204118903
756,12268.1578128082
757,19441.8556098833
758,9887.5253365536
759,12730.8730295865
760,11000.6842844794
761,14642.7336139065
762,12694.4307580423
763,12410.0274314098
764,19991.8496321133
765,18943.8802456351
766,19217.1040706386
767,11260.4262119398
768,18128.0310209277
769,17502.1601004802
770,18532.7134083058
771,19200.7609101766
772,16178.6657619993
773,18110.0701713928
774,16725.8446060446
775,17423.6197336996
776,13746.3582874308
777,10074.0229418601
778,10881.850825812
779,13390.7411998298
780,13427.6190363725
781,14191.0399078853
782,11498.8428949838
783,14151.1227419922
784,17334.0082892831
785,20792.2004695461
786,18028.1049888352
787,22956.2346156669
788,21100.0017802383
789,20775.1667598813
790,17313.6264105799
791,14265.7763276283
792,14640.6526030351
793,19261.4458229999
794,19404.1659541869
795,18927.4464319554
796,19932.7579806452
797,17931.9175657026
798,18698.2215864607
799,12224.8278367341
800,13694.0850453479
801,9884.39191126606
802,10850.2331892025
803,11783.9091146803
804,12408.264554004
